,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
0,2020-09-08,Humid and overcast throughout the day.,cloudy,1599523980,1599569040,0.7,0.109,0.3634,1599561180,0.29,rain,26.11,1599548820,16.1,1599609060,27.77,1599548580,17.04,1599609000,20.18,0.99,1009.2,0.95,2.07,1599549840,238,0.95,6,1599545640,15.254,263.1,15.05,1599521700,26.11,1599548820,16.18,1599521640,27.77,1599548580
1,2020-09-09,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599610380,1599655380,0.73,0.1493,0.468,1599642780,0.31,rain,26.9,1599635940,16.14,1599695400,30.13,1599637020,17.16,1599695160,20.42,0.99,1008.7,1.01,2.42,1599633180,221,0.66,11,1599631020,15.921,261.6,16.1,1599609060,26.9,1599635940,17.04,1599609000,30.13,1599637020
2,2020-09-10,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599696840,1599741720,0.76,0.2225,0.5964,1599740340,0.34,rain,27.14,1599721680,15.65,1599781860,30.76,1599722220,16.77,1599781620,20.29,0.99,1006.3,1.01,2.16,1599721980,198,0.5,10,1599718020,15.746,253.9,16.14,1599695400,27.14,1599721680,17.16,1599695160,30.76,1599722220
3,2020-09-11,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1599783240,1599828060,0.79,0.1716,0.5952,1599822660,0.31,rain,25.92,1599807900,15.37,1599867960,27.29,1599807420,16.1,1599867900,19.81,1.0,1007.1,1.02,2.08,1599805680,158,0.83,8,1599802560,15.787,250.7,15.65,1599781860,25.92,1599807900,16.77,1599781620,27.29,1599807420
4,2020-09-12,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599869700,1599914400,0.82,0.1047,0.3566,1599907560,0.21,rain,27.06,1599897240,15.8,1599954660,30.5,1599897540,16.37,1599954600,20.07,0.98,1008.7,1.13,2.26,1599898920,179,0.48,10,1599890460,15.835,252.6,15.37,1599867960,27.06,1599897240,16.1,1599867900,30.5,1599897540
5,2020-09-13,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599956100,1600000680,0.86,0.1168,0.5731,1599996840,0.23,rain,27.2,1599981540,15.58,1600040940,30.06,1599983100,16.12,1600040940,19.97,0.96,1008.8,1.07,2.15,1599983760,183,0.5,10,1599976680,15.495,257.3,15.8,1599954660,27.2,1599981540,16.37,1599954600,30.06,1599983100
6,2020-09-14,Humid and partly cloudy throughout the day.,partly-cloudy-day,1600042560,1600087020,0.89,0.1207,0.4861,1600075740,0.32,rain,27.0,1600065180,16.01,1600127520,29.09,1600066020,16.68,1600127520,19.8,0.95,1008.2,1.05,2.1,1600067220,149,0.45,10,1600063260,15.669,257.2,15.58,1600040940,27.0,1600065180,16.12,1600040940,29.09,1600066020
7,2020-09-15,Humid throughout the day.,clear-day,1600128960,1600173360,0.93,0.1725,0.7655,1600170300,0.32,rain,27.05,1600153200,14.97,1600214160,29.41,1600153980,16.01,1600214100,19.89,0.96,1007.4,1.04,2.14,1600154100,164,0.29,11,1600149780,16.056,252.8,16.01,1600127520,27.05,1600153200,16.68,1600127520,29.41,1600153980
