,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
0,2020-09-08,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1599523800,1599568860,0.7,0.2013,0.6829,1599559020,0.3,rain,26.94,1599550920,16.37,1599609540,28.87,1599551700,16.77,1599609480,19.08,0.92,1009.2,0.98,1.93,1599546420,353,0.85,6,1599551100,15.049,265.7,15.11,1599522600,26.94,1599550920,15.46,1599522540,28.87,1599551700
1,2020-09-09,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599610200,1599655200,0.73,0.2106,0.6392,1599647520,0.33,rain,27.13,1599636720,16.1,1599696300,29.06,1599637500,16.61,1599696180,19.36,0.9,1008.8,0.92,2.05,1599632280,356,0.77,10,1599631140,15.246,262.9,16.37,1599609540,27.13,1599636720,16.77,1599609480,29.06,1599637500
2,2020-09-10,Humid and mostly cloudy throughout the day.,rain,1599696660,1599741540,0.76,0.2874,0.7838,1599733680,0.41,rain,26.99,1599724860,16.36,1599782100,28.92,1599725400,16.71,1599782040,19.44,0.92,1006.5,0.99,2.06,1599719100,4,0.82,8,1599720360,13.981,256.6,16.1,1599696300,26.99,1599724860,16.61,1599696180,28.92,1599725400
3,2020-09-11,Humid and mostly cloudy throughout the day.,rain,1599783060,1599827820,0.79,0.2875,0.8887,1599820200,0.38,rain,27.71,1599807660,15.81,1599868320,29.41,1599808080,16.11,1599868320,18.55,0.85,1007.1,1.02,1.93,1599805200,14,0.75,9,1599805080,14.43,253.7,16.36,1599782100,27.71,1599807660,16.71,1599782040,29.41,1599808080
4,2020-09-12,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599869520,1599914160,0.82,0.3308,0.9808,1599906120,0.34,rain,28.76,1599897780,17.75,1599954780,31.09,1599898260,18.29,1599954780,19.02,0.85,1009.0,0.95,1.95,1599898920,19,0.64,9,1599892800,13.579,254.9,15.81,1599868320,28.76,1599897780,16.11,1599868320,31.09,1599898260
5,2020-09-13,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1599955920,1600000500,0.86,0.2902,0.6853,1599992940,0.34,rain,29.69,1599981060,16.99,1600041120,31.22,1599982140,17.54,1600041120,19.71,0.83,1008.9,0.77,1.68,1599988020,123,0.66,7,1599980040,15.448,259.7,17.75,1599954780,29.69,1599981060,18.29,1599954780,31.22,1599982140
6,2020-09-14,Humid and partly cloudy throughout the day.,rain,1600042380,1600086840,0.89,0.3003,0.8505,1600079280,0.43,rain,28.67,1600070580,16.97,1600127580,30.42,1600072020,17.57,1600127640,19.88,0.86,1008.3,0.79,1.73,1600067520,106,0.53,9,1600064280,15.273,258.9,16.99,1600041120,28.67,1600070580,17.54,1600041120,30.42,1600072020
7,2020-09-15,Humid throughout the day.,rain,1600128780,1600173180,0.93,0.297,0.7627,1600165860,0.5,rain,28.28,1600153500,18.03,1600214520,30.51,1600155420,18.9,1600214520,20.4,0.89,1008.0,0.94,1.76,1600124340,115,0.41,11,1600150020,15.168,254.2,16.97,1600127580,28.28,1600153500,17.57,1600127640,30.51,1600155420
