,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
0,2020-09-05,Humid and partly cloudy throughout the day.,rain,1599264900,1599310260,0.6,0.2772,0.6527,1599295740,0.47,rain,27.36,1599296280,20.37,1599335940,32.18,1599298620,21.63,1599336600,22.8,1.0,1007.3,0.88,2.19,1599296280,78,0.28,9,1599289440,16.093,266.9,20.19,1599253200,27.36,1599296280,21.48,1599253200,32.18,1599298620
1,2020-09-06,Humid throughout the day.,rain,1599351300,1599396600,0.64,0.2632,0.9154,1599387480,0.44,rain,26.86,1599372000,19.87,1599422820,29.68,1599372120,21.11,1599423240,22.42,0.99,1006.1,1.02,2.41,1599382800,66,0.16,10,1599373380,15.904,264.3,20.25,1599416100,26.86,1599372000,21.62,1599416100,29.68,1599372120
2,2020-09-07,Humid and partly cloudy throughout the day.,rain,1599437760,1599482940,0.67,0.3293,0.9943,1599479340,0.48,rain,25.73,1599462360,19.86,1599507960,26.68,1599463020,21.16,1599508740,22.19,1.0,1006.9,1.01,2.15,1599462300,71,0.27,10,1599458580,15.606,261.2,19.87,1599422820,25.73,1599462360,21.11,1599423240,26.68,1599463020
3,2020-09-08,Humid and partly cloudy throughout the day.,rain,1599524160,1599569280,0.7,0.4493,0.8369,1599561900,0.61,rain,27.2,1599548400,20.1,1599609300,31.21,1599548580,21.55,1599598440,22.38,0.99,1007.5,1.01,2.47,1599554760,74,0.46,10,1599544740,16.093,263.2,19.86,1599507960,27.2,1599548400,21.16,1599508740,31.21,1599548580
4,2020-09-09,Humid and overcast throughout the day.,rain,1599610620,1599655620,0.73,0.2065,0.6601,1599643320,0.46,rain,26.76,1599632700,19.52,1599695700,29.79,1599633420,21.0,1599695760,22.38,1.0,1007.3,0.91,1.86,1599601440,93,0.95,7,1599631740,15.847,263.4,20.1,1599609300,26.76,1599632700,21.55,1599598440,29.79,1599633420
5,2020-09-10,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599697020,1599741900,0.76,0.1627,0.5761,1599728880,0.29,rain,26.21,1599719820,19.56,1599782100,28.16,1599720300,21.0,1599782160,22.05,1.0,1004.9,0.86,1.88,1599727260,166,0.46,11,1599717420,16.093,254.8,19.52,1599695700,26.21,1599719820,21.0,1599695760,28.16,1599720300
6,2020-09-11,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599783480,1599828240,0.79,0.1994,0.8024,1599816660,0.33,rain,26.35,1599805080,20.01,1599868620,28.34,1599805140,21.45,1599855240,22.08,1.0,1005.2,1.03,1.91,1599813420,96,0.32,11,1599804060,15.96,253.4,19.56,1599782100,26.35,1599805080,21.0,1599782160,28.34,1599805140
7,2020-09-12,Humid and mostly cloudy throughout the day.,rain,1599869880,1599914580,0.82,0.2572,0.856,1599912120,0.43,rain,28.94,1599897780,20.24,1599954780,34.17,1599898560,21.68,1599954960,22.82,0.97,1007.7,0.96,2.12,1599901680,75,0.72,8,1599896880,15.627,257.0,20.01,1599868620,28.94,1599897780,21.45,1599855240,34.17,1599898560
