,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
0,2020-09-05,Humid throughout the day.,rain,1599265200,1599310620,0.6,0.3167,1.2732,1599274860,0.51,rain,34.22,1599295260,24.31,1599347940,50.14,1599303000,25.59,1599347940,27.37,0.91,1006.1,1.27,2.27,1599321780,12,0.16,11,1599286440,16.093,269.0,24.94,1599257220,34.22,1599295260,26.24,1599262680,50.14,1599303000
1,2020-09-06,Humid throughout the day.,rain,1599351600,1599396960,0.64,0.243,0.6916,1599389280,0.53,rain,33.74,1599379020,24.41,1599434640,47.78,1599378000,25.78,1599434580,26.86,0.89,1004.9,1.35,3.05,1599383040,58,0.17,10,1599374220,16.093,266.1,24.31,1599347940,33.74,1599379020,25.59,1599347940,47.78,1599378000
2,2020-09-07,Rain in the morning and afternoon.,rain,1599438060,1599483240,0.67,0.3145,0.9547,1599458520,0.63,rain,32.46,1599468660,24.35,1599522180,45.95,1599476160,25.73,1599522120,27.14,0.95,1006.1,1.29,2.74,1599469140,83,0.23,9,1599462060,16.092,262.6,24.41,1599434640,32.46,1599468660,25.78,1599434580,45.95,1599476160
3,2020-09-08,Humid throughout the day.,rain,1599524460,1599569580,0.7,0.2003,0.9164,1599545760,0.43,rain,32.98,1599554040,24.48,1599608580,48.36,1599562560,25.87,1599608520,27.47,0.94,1006.7,1.38,2.3,1599542460,74,0.24,10,1599545100,16.093,265.4,24.35,1599522180,32.98,1599554040,25.73,1599522120,48.36,1599562560
4,2020-09-09,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599610920,1599655920,0.73,0.0888,0.3762,1599652440,0.21,rain,33.56,1599639360,24.11,1599694860,49.25,1599638520,25.62,1599694860,27.45,0.94,1006.1,1.49,4.57,1599655260,74,0.46,9,1599632340,16.093,266.4,24.48,1599608580,33.56,1599639360,25.87,1599608520,49.25,1599638520
5,2020-09-10,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1599697320,1599742260,0.76,0.1149,0.2986,1599696300,0.23,rain,32.32,1599730200,23.59,1599782220,47.77,1599735660,25.16,1599782220,27.1,0.96,1003.8,1.43,3.93,1599675300,75,0.67,6,1599724020,16.093,257.8,24.11,1599694860,32.32,1599730200,25.62,1599694860,47.77,1599735660
6,2020-09-11,Humid throughout the day.,clear-day,1599783780,1599828600,0.79,0.5457,1.6041,1599789960,0.26,rain,31.23,1599821640,23.81,1599867000,44.54,1599823020,25.43,1599866760,26.82,0.97,1004.4,1.15,2.29,1599836940,6,0.13,11,1599804720,16.093,255.4,23.59,1599782220,31.23,1599821640,25.16,1599782220,44.54,1599823020
7,2020-09-12,Humid and mostly cloudy throughout the day.,rain,1599870180,1599914880,0.82,0.2539,0.6093,1599897360,0.5,rain,32.89,1599897480,24.34,1599952860,52.43,1599909900,25.88,1599953520,27.83,0.96,1006.4,1.47,3.24,1599887760,46,0.62,8,1599891060,16.093,258.7,23.81,1599867000,32.89,1599897480,25.43,1599866760,52.43,1599909900
