,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType
39,2020-09-07 02:45:00,Clear,clear-night,0.0,0.0,1.66,0.05,1.66,1.0,1012.0,1.56,3.24,335,0.23,0,16.093,251.8,
40,2020-09-07 03:45:00,Clear,clear-night,0.0,0.0,1.05,-0.53,1.05,1.0,1012.7,1.48,2.57,11,0.25,0,16.093,251.4,
41,2020-09-07 04:45:00,Clear,clear-night,0.0,0.0,0.29,-1.26,0.29,1.0,1013.5,1.4,1.9,36,0.23,0,16.093,250.9,
42,2020-09-07 05:45:00,Clear,clear-night,0.0051,0.04,0.26,0.26,0.26,1.0,1013.6,1.34,1.56,48,0.22,0,16.093,250.7,rain
43,2020-09-07 06:45:00,Clear,clear-day,0.0,0.0,1.49,1.49,1.49,1.0,1013.1,1.29,1.76,56,0.18,0,16.093,251.3,
44,2020-09-07 07:45:00,Clear,clear-day,0.0,0.0,3.76,3.76,3.76,1.0,1012.0,1.26,2.29,85,0.12,2,16.093,252.2,
45,2020-09-07 08:45:00,Clear,clear-day,0.0,0.0,6.03,5.17,6.03,1.0,1011.1,1.46,2.89,112,0.08,5,16.093,252.6,
46,2020-09-07 09:45:00,Clear,clear-day,0.0,0.0,8.77,7.77,8.77,1.0,1009.9,1.99,3.45,139,0.07,9,16.093,251.6,
47,2020-09-07 10:45:00,Clear,clear-day,0.0,0.0,11.68,11.68,9.24,0.85,1008.8,2.75,4.08,168,0.06,12,16.093,250.1,
48,2020-09-07 11:45:00,Clear,clear-day,0.0094,0.03,14.5,14.5,8.85,0.69,1007.9,3.41,4.73,188,0.06,13,16.093,249.0,rain
