,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType
0,2020-09-05 12:00:00,Clear,clear-day,0.0,0.0,21.11,21.21,16.26,0.74,1009.1,1.64,1.77,296,0.02,12,16.093,259.8,
1,2020-09-05 13:00:00,Clear,clear-day,0.0604,0.03,21.4,21.73,18.12,0.82,1007.8,1.6,2.1,301,0.14,11,16.093,259.1,rain
2,2020-09-05 14:00:00,Clear,clear-day,0.2116,0.03,20.55,21.23,20.25,0.98,1006.6,1.47,2.36,296,0.3,9,10.12,258.5,rain
3,2020-09-05 15:00:00,Partly Cloudy,partly-cloudy-day,0.4102,0.04,19.38,20.4,19.38,1.0,1005.7,1.35,2.42,305,0.4,6,6.397,258.2,rain
4,2020-09-05 16:00:00,Partly Cloudy,partly-cloudy-day,0.6067,0.06,18.06,19.38,18.06,1.0,1005.5,1.28,2.26,324,0.45,3,7.289,258.4,rain
5,2020-09-05 17:00:00,Partly Cloudy,partly-cloudy-day,0.7582,0.08,16.64,18.07,16.64,1.0,1005.7,1.2,1.96,350,0.47,1,9.807,258.8,rain
6,2020-09-05 18:00:00,Partly Cloudy,partly-cloudy-day,0.7092,0.08,15.25,16.7,15.25,1.0,1006.3,1.1,1.61,41,0.46,0,10.895,259.2,rain
7,2020-09-05 19:00:00,Partly Cloudy,partly-cloudy-night,0.4111,0.07,13.97,15.31,13.97,1.0,1007.7,0.96,1.19,101,0.4,0,9.437,259.7,rain
8,2020-09-05 20:00:00,Partly Cloudy,partly-cloudy-night,0.1347,0.05,12.56,13.68,12.56,1.0,1009.6,0.82,0.85,59,0.33,0,7.877,260.2,rain
9,2020-09-05 21:00:00,Clear,clear-night,0.0302,0.02,11.55,12.41,11.55,1.0,1010.7,0.76,0.79,46,0.31,0,9.074,260.4,rain
10,2020-09-05 22:00:00,Partly Cloudy,partly-cloudy-night,0.0083,0.02,10.98,11.65,10.98,1.0,1011.0,0.79,0.82,52,0.38,0,14.329,260.6,rain
11,2020-09-05 23:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,10.6,11.08,10.6,1.0,1010.5,0.86,0.9,67,0.46,0,16.093,260.5,
12,2020-09-06 00:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,10.13,10.44,10.13,1.0,1010.5,0.95,0.99,78,0.46,0,16.093,260.0,
13,2020-09-06 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,9.52,9.65,9.52,1.0,1010.3,1.06,1.12,81,0.34,0,16.093,258.9,
14,2020-09-06 02:00:00,Clear,clear-night,0.0,0.0,8.96,8.97,8.96,1.0,1010.0,1.19,1.34,84,0.18,0,16.093,257.5,
15,2020-09-06 03:00:00,Clear,clear-night,0.0,0.0,8.62,8.62,8.62,1.0,1009.8,1.27,1.55,86,0.08,0,16.093,256.9,
16,2020-09-06 04:00:00,Clear,clear-night,0.0,0.0,8.02,8.02,8.02,1.0,1010.0,1.33,1.59,88,0.06,0,16.093,257.2,
17,2020-09-06 05:00:00,Clear,clear-night,0.0,0.0,7.38,7.38,7.38,1.0,1010.1,1.34,1.54,90,0.05,0,16.093,257.9,
18,2020-09-06 06:00:00,Clear,clear-night,0.0,0.0,7.76,7.76,7.76,1.0,1010.1,1.26,1.4,96,0.05,0,16.093,258.5,
19,2020-09-06 07:00:00,Clear,clear-day,0.0,0.0,9.76,9.76,9.76,1.0,1010.4,1.02,1.14,111,0.03,0,16.093,259.3,
20,2020-09-06 08:00:00,Clear,clear-day,0.0,0.0,12.65,12.66,12.65,1.0,1010.6,0.76,0.88,113,0.01,2,16.093,260.0,
21,2020-09-06 09:00:00,Clear,clear-day,0.0,0.0,15.28,15.36,14.63,0.96,1010.4,0.71,0.84,42,0.0,5,16.093,260.1,
22,2020-09-06 10:00:00,Clear,clear-day,0.0075,0.02,17.35,17.43,15.32,0.88,1009.6,0.96,1.11,335,0.0,8,16.093,259.4,rain
23,2020-09-06 11:00:00,Clear,clear-day,0.0288,0.02,19.67,19.74,15.83,0.78,1008.4,1.29,1.52,300,0.0,11,16.093,258.3,rain
24,2020-09-06 12:00:00,Clear,clear-day,0.0886,0.03,21.16,21.34,16.95,0.77,1007.4,1.46,1.86,287,0.06,12,14.936,257.6,rain
25,2020-09-06 13:00:00,Clear,clear-day,0.2382,0.04,21.46,21.86,18.66,0.84,1006.0,1.41,2.12,288,0.25,11,11.388,257.2,rain
26,2020-09-06 14:00:00,Partly Cloudy,partly-cloudy-day,0.4756,0.06,20.56,21.28,20.51,1.0,1004.9,1.29,2.31,296,0.47,8,8.139,257.0,rain
27,2020-09-06 15:00:00,Mostly Cloudy,partly-cloudy-day,0.677,0.08,19.36,20.44,19.36,1.0,1004.5,1.19,2.33,307,0.61,5,6.96,256.7,rain
28,2020-09-06 16:00:00,Mostly Cloudy,partly-cloudy-day,0.7678,0.1,17.96,19.38,17.96,1.0,1004.7,1.11,2.16,331,0.63,3,8.397,256.4,rain
29,2020-09-06 17:00:00,Mostly Cloudy,partly-cloudy-day,0.771,0.13,16.62,18.24,16.62,1.0,1005.2,1.04,1.87,21,0.6,1,11.206,256.2,rain
30,2020-09-06 18:00:00,Partly Cloudy,partly-cloudy-day,0.6709,0.15,15.28,16.98,15.28,1.0,1006.1,0.95,1.57,121,0.54,0,14.409,256.1,rain
31,2020-09-06 19:00:00,Partly Cloudy,partly-cloudy-night,0.4548,0.13,13.85,15.38,13.85,1.0,1007.6,0.86,1.23,119,0.42,0,16.093,256.3,rain
32,2020-09-06 20:00:00,Clear,clear-night,0.2414,0.07,12.45,13.68,12.45,1.0,1009.4,0.78,0.91,97,0.28,0,16.093,256.6,rain
33,2020-09-06 21:00:00,Clear,clear-night,0.1273,0.05,11.53,12.52,11.53,1.0,1011.0,0.78,0.79,90,0.2,0,16.093,256.6,rain
34,2020-09-06 22:00:00,Clear,clear-night,0.0789,0.03,11.2,12.0,11.2,1.0,1011.5,0.86,0.91,81,0.23,0,16.093,256.1,rain
35,2020-09-06 23:00:00,Clear,clear-night,0.0479,0.03,11.09,11.72,11.09,1.0,1011.6,0.98,1.14,75,0.28,0,16.093,255.6,rain
36,2020-09-07 00:00:00,Clear,clear-night,0.0244,0.02,10.92,11.39,10.92,1.0,1011.6,1.05,1.31,72,0.29,0,16.093,255.5,rain
37,2020-09-07 01:00:00,Clear,clear-night,0.0077,0.01,10.71,11.07,10.71,1.0,1011.4,1.08,1.38,73,0.23,0,16.093,256.0,rain
38,2020-09-07 02:00:00,Clear,clear-night,0.0,0.0,10.49,10.76,10.49,1.0,1010.4,1.1,1.44,75,0.15,0,16.093,256.8,
39,2020-09-07 03:00:00,Clear,clear-night,0.0,0.0,10.3,10.45,10.3,1.0,1009.7,1.12,1.48,78,0.09,0,16.093,257.3,
40,2020-09-07 04:00:00,Clear,clear-night,0.0,0.0,9.58,9.66,9.58,1.0,1010.1,1.17,1.52,78,0.07,0,16.093,257.6,
41,2020-09-07 05:00:00,Clear,clear-night,0.0029,0.01,8.66,8.74,8.66,1.0,1010.6,1.22,1.52,79,0.06,0,16.093,257.5,rain
42,2020-09-07 06:00:00,Clear,clear-night,0.0048,0.02,8.61,8.72,8.61,1.0,1010.8,1.18,1.43,87,0.05,0,16.093,257.3,rain
43,2020-09-07 07:00:00,Clear,clear-day,0.0,0.0,10.28,10.44,10.28,1.0,1011.0,0.99,1.17,105,0.03,0,16.093,256.8,
44,2020-09-07 08:00:00,Clear,clear-day,0.0,0.0,12.82,13.11,12.82,1.0,1011.1,0.77,0.91,125,0.01,2,16.093,256.1,
45,2020-09-07 09:00:00,Clear,clear-day,0.0,0.0,15.24,15.6,15.24,1.0,1011.1,0.75,0.89,83,0.0,5,16.093,255.3,
46,2020-09-07 10:00:00,Clear,clear-day,0.01,0.01,17.19,17.53,16.88,0.98,1010.9,1.02,1.24,338,0.0,8,16.093,254.4,rain
47,2020-09-07 11:00:00,Clear,clear-day,0.0461,0.02,19.27,19.54,17.18,0.88,1009.9,1.36,1.74,305,0.0,11,16.093,253.6,rain
48,2020-09-07 12:00:00,Clear,clear-day,0.1132,0.03,20.66,21.03,18.31,0.86,1009.1,1.54,2.13,285,0.03,13,16.093,253.0,rain
