,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
0,2020-09-08,Humid and mostly cloudy throughout the day.,rain,1599522900,1599567900,0.7,0.3092,0.6532,1599557040,0.53,rain,26.55,1599549420,17.91,1599609540,28.92,1599549900,18.94,1599609420,21.49,0.99,1009.2,0.87,2.31,1599556260,316,0.79,8,1599548280,14.613,264.8,17.26,1599523200,26.55,1599549420,18.45,1599523020,28.92,1599549900
1,2020-09-09,Humid and partly cloudy throughout the day.,rain,1599609300,1599654240,0.73,0.416,0.9477,1599643860,0.53,rain,26.95,1599638700,17.82,1599696360,30.36,1599638640,18.82,1599696240,21.84,0.99,1008.7,0.82,2.15,1599636600,334,0.65,11,1599630960,12.945,260.6,17.91,1599609540,26.95,1599638700,18.94,1599609420,30.36,1599638640
2,2020-09-10,Humid and mostly cloudy throughout the day.,rain,1599695760,1599740580,0.76,0.4198,0.979,1599728700,0.65,rain,26.02,1599724980,17.73,1599782580,26.67,1599725160,18.52,1599782460,21.19,0.98,1006.4,0.74,2.54,1599728520,9,0.92,7,1599719220,12.622,255.5,17.82,1599696360,26.02,1599724980,18.82,1599696240,26.67,1599725160
3,2020-09-11,Humid and mostly cloudy throughout the day.,rain,1599782160,1599826920,0.79,0.2961,0.6384,1599825840,0.57,rain,25.62,1599811800,16.99,1599868500,26.31,1599812520,17.73,1599868500,21.16,0.97,1007.1,0.82,2.19,1599815160,357,0.86,7,1599807480,13.312,254.4,17.73,1599782580,25.62,1599811800,18.52,1599782460,26.31,1599812520
4,2020-09-12,Humid and mostly cloudy throughout the day.,rain,1599868620,1599913260,0.82,0.29,0.5949,1599905160,0.5,rain,27.77,1599897480,17.37,1599955020,30.55,1599897720,18.05,1599955020,21.07,0.95,1009.1,0.9,2.74,1599901380,114,0.8,8,1599892920,13.971,255.5,16.99,1599868500,27.77,1599897480,17.73,1599868500,30.55,1599897720
5,2020-09-13,Humid and mostly cloudy throughout the day.,rain,1599955020,1599999600,0.86,0.4518,0.9467,1599987900,0.53,rain,27.71,1599982740,17.4,1600041720,30.17,1599983520,18.08,1600041720,20.89,0.93,1009.3,0.92,2.61,1599987360,78,0.79,8,1599979380,12.963,260.3,17.37,1599955020,27.71,1599982740,18.05,1599955020,30.17,1599983520
6,2020-09-14,Humid and mostly cloudy throughout the day.,rain,1600041480,1600085880,0.89,0.3526,0.8598,1600105200,0.54,rain,27.21,1600070340,17.03,1600128060,29.02,1600070520,17.6,1600128060,20.32,0.92,1008.7,0.8,2.21,1600076880,10,0.76,7,1600068000,15.675,257.9,17.4,1600041720,27.21,1600070340,18.08,1600041720,29.02,1600070520
7,2020-09-15,Humid and mostly cloudy throughout the day.,rain,1600127880,1600172220,0.93,0.2382,0.785,1600107300,0.63,rain,25.32,1600158660,17.13,1600214520,25.72,1600158720,17.75,1600214580,19.8,0.94,1008.8,0.76,1.65,1600155600,26,0.86,6,1600154520,14.593,252.3,17.03,1600128060,25.32,1600158660,17.6,1600128060,25.72,1600158720
