,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
0,2020-09-05,Humid and partly cloudy throughout the day.,rain,1599264900,1599310320,0.6,0.2253,0.5572,1599285660,0.43,rain,31.59,1599298020,22.11,1599349080,42.75,1599300240,23.32,1599348900,25.57,0.96,1007.1,0.92,2.07,1599296400,79,0.22,9,1599287820,16.093,267.2,22.39,1599262620,31.59,1599298020,23.72,1599262560,42.75,1599300240
1,2020-09-06,Humid throughout the day.,rain,1599351360,1599396660,0.64,0.2505,0.8842,1599388980,0.45,rain,30.82,1599374340,21.48,1599435480,41.34,1599375660,22.7,1599435360,25.38,0.96,1006.0,1.04,2.23,1599382140,83,0.15,10,1599373260,16.005,264.8,22.11,1599349080,30.82,1599374340,23.32,1599348900,41.34,1599375660
2,2020-09-07,Humid and partly cloudy throughout the day.,rain,1599437760,1599483000,0.67,0.3048,0.948,1599478620,0.48,rain,30.39,1599463080,21.74,1599522780,40.85,1599463560,23.12,1599522600,25.2,0.98,1006.9,1.01,1.95,1599465600,75,0.25,10,1599458700,16.009,261.4,21.48,1599435480,30.39,1599463080,22.7,1599435360,40.85,1599463560
3,2020-09-08,Humid and partly cloudy throughout the day.,rain,1599524220,1599569280,0.7,0.4694,0.8272,1599556500,0.64,rain,31.03,1599549000,22.14,1599608820,42.43,1599549240,23.54,1599608820,25.38,0.98,1007.4,1.03,2.25,1599554820,83,0.46,10,1599544740,15.853,263.5,21.74,1599522780,31.03,1599549000,23.12,1599522600,42.43,1599549240
4,2020-09-09,Humid and overcast throughout the day.,rain,1599610620,1599655620,0.73,0.1746,0.577,1599643860,0.42,rain,30.67,1599633960,21.82,1599695100,41.19,1599635160,23.28,1599695160,25.5,0.98,1007.1,0.96,1.83,1599640860,102,0.93,7,1599631860,16.047,264.0,22.14,1599608820,30.67,1599633960,23.54,1599608820,41.19,1599635160
5,2020-09-10,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599697080,1599741960,0.76,0.1426,0.5137,1599728940,0.26,rain,29.66,1599719220,21.55,1599781500,38.2,1599720960,23.0,1599781500,25.08,0.98,1004.8,0.91,1.77,1599727020,128,0.44,10,1599717360,16.093,255.3,21.82,1599695100,29.66,1599719220,23.28,1599695160,38.2,1599720960
6,2020-09-11,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599783480,1599828300,0.79,0.1814,0.696,1599817500,0.31,rain,29.53,1599807780,22.06,1599867960,39.11,1599813540,23.54,1599868080,25.1,0.99,1005.3,1.01,1.62,1599772620,70,0.24,11,1599804060,16.093,253.9,21.55,1599781500,29.53,1599807780,23.0,1599781500,39.11,1599813540
7,2020-09-12,Humid and mostly cloudy throughout the day.,rain,1599869940,1599914640,0.82,0.235,0.7763,1599912060,0.45,rain,31.99,1599898140,22.43,1599954120,42.21,1599900180,23.96,1599954300,25.56,0.95,1007.6,1.0,1.95,1599901020,75,0.71,7,1599896760,16.027,257.3,22.06,1599867960,31.99,1599898140,23.54,1599868080,42.21,1599900180
