district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
achham,basti,29.03098333,81.17113333,2020-09-05 00:00:00,Humid throughout the day.,rain,1599265020,1599310440,0.6,0.3108,0.8322,1599316920,0.38,rain,32.78,1599289500,20.56,1599350100,45.51,1599303060,21.51,1599350340,23.65,0.85,1007.9,0.92,2.18,1599296640,251,0.18,10,1599286440,16.065,266.5,20.9,1599263820,32.78,1599289500,21.47,1599263820,45.51,1599303060
palpa,chamehat,27.80605556,83.72636111,2020-09-05 00:00:00,Humid throughout the day.,clear-day,1599264420,1599309780,0.6,0.1777,0.589,1599296760,0.35,rain,29.7,1599292560,19.09,1599350220,31.55,1599293280,20.08,1599350940,19.23,0.79,1006.7,1.15,2.21,1599295200,316,0.08,11,1599286620,14.901,267.9,18.6,1599262380,29.7,1599292560,18.96,1599262560,31.55,1599293280
panchther,angbung,27.68333333,87.81666667,2020-09-05 00:00:00,Foggy starting in the morning.,fog,1599263460,1599308820,0.6,0.0897,0.2461,1599296940,0.35,rain,11.56,1599290940,7.06,1599351240,14.45,1599298500,8.32,1599349740,8.68,1.0,1008.9,1.24,2.6,1599286980,78,0.77,9,1599284940,8.076,257.8,5.82,1599261960,11.56,1599290940,7.21,1599261720,14.45,1599298500
panchther,phidim (panchther),27.185503000000004,87.92978690000001,2020-09-05 00:00:00,Humid and overcast throughout the day.,rain,1599263460,1599308760,0.6,0.4536,1.2686,1599297240,0.58,rain,25.08,1599290760,16.92,1599350940,26.18,1599290700,18.42,1599350760,20.77,1.0,1007.6,0.69,2.16,1599287880,222,0.91,6,1599287460,12.278,262.0,16.22,1599263280,25.08,1599290760,17.65,1599263220,26.18,1599290700
argakhachi,sidhara,27.7945,82.82838333,2020-09-05 00:00:00,Humid throughout the day.,rain,1599264660,1599310020,0.6,0.3003,1.0207,1599298200,0.54,rain,32.57,1599290460,22.53,1599348420,42.68,1599299460,23.65,1599348240,24.93,0.87,1005.8,1.45,2.4,1599288360,8,0.11,11,1599286680,15.617,269.3,22.28,1599262500,32.57,1599290460,23.33,1599262440,42.68,1599299460
argakhachi,rangsing,27.80330278,82.78400833,2020-09-05 00:00:00,Humid throughout the day.,rain,1599264660,1599310020,0.6,0.3079,1.1037,1599298020,0.53,rain,33.53,1599290100,22.78,1599349620,44.52,1599297660,23.9,1599349620,25.43,0.86,1005.8,1.43,2.38,1599288660,11,0.11,11,1599286500,15.358,269.3,22.49,1599262860,33.53,1599290100,23.54,1599262860,44.52,1599297660
arghakhanchi,sandhikharka,27.96402222,83.12056944,2020-09-05 00:00:00,Humid throughout the day.,rain,1599264600,1599309960,0.6,0.4408,1.4621,1599243300,0.5,rain,27.1,1599290040,18.5,1599349380,31.04,1599291960,19.25,1599349380,21.61,0.94,1007.2,1.06,2.12,1599289320,355,0.17,11,1599286320,15.942,267.6,18.3,1599262080,27.1,1599290040,18.91,1599262260,31.04,1599291960
panchther,dedhgauntar,27.26666667,87.71666667,2020-09-05 00:00:00,Humid and mostly cloudy throughout the day.,rain,1599263520,1599308820,0.6,0.4923,1.342,1599297720,0.63,rain,28.38,1599289860,17.45,1599350040,31.64,1599289800,18.42,1599350100,21.74,0.95,1007.5,0.81,2.43,1599295860,204,0.88,7,1599289080,13.494,263.1,17.2,1599263280,28.38,1599289860,18.2,1599263280,31.64,1599289800
nuwakot,ranipauwa,27.914975,85.16463889,2020-09-05 00:00:00,Humid and partly cloudy throughout the day.,rain,1599264120,1599309420,0.6,0.2058,0.6586,1599297420,0.39,rain,30.51,1599291960,20.3,1599350520,32.7,1599292980,20.78,1599350580,20.38,0.79,1007.8,1.0,2.38,1599294900,231,0.42,9,1599285360,13.935,264.9,18.57,1599263280,30.51,1599291960,18.98,1599263340,32.7,1599292980
nuwakot,kakani,27.91666667,85.15,2020-09-05 00:00:00,Humid and partly cloudy throughout the day.,rain,1599264120,1599309420,0.6,0.2122,0.6597,1599297420,0.4,rain,31.36,1599290880,21.22,1599350520,33.66,1599292200,21.72,1599350700,20.34,0.75,1007.8,1.0,2.39,1599294900,233,0.42,9,1599285360,13.947,265.0,19.74,1599263040,31.36,1599290880,20.17,1599263100,33.66,1599292200
panchther,deurali nawal,27.14367389,87.76559499999999,2020-09-05 00:00:00,Humid and overcast throughout the day.,rain,1599263520,1599308760,0.6,0.4323,1.2765,1599297360,0.61,rain,28.5,1599289260,18.8,1599350760,33.1,1599287880,20.1,1599350760,22.87,0.97,1007.4,0.82,2.37,1599291540,203,0.89,6,1599288720,14.211,263.1,18.57,1599263460,28.5,1599289260,19.87,1599263460,33.1,1599287880
parasi,bardaghat,27.85150833,84.07735,2020-09-05 00:00:00,Humid throughout the day.,rain,1599264360,1599309720,0.6,0.2464,0.7289,1599329700,0.49,rain,35.23,1599289680,21.81,1599349200,40.24,1599299580,22.54,1599349320,20.65,0.66,1007.0,1.07,2.45,1599296340,323,0.14,11,1599285840,15.637,268.1,19.87,1599262800,35.23,1599289680,20.31,1599262860,40.24,1599299580
baglung,dhorpatan,28.48333333,83.08333333,2020-09-05 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,1599264540,1599309960,0.6,0.225,0.6837,1599300300,0.34,rain,18.56,1599289320,9.2,1599349380,19.79,1599290640,8.98,1599349260,12.62,1.0,1008.9,1.33,2.38,1599286500,23,0.54,12,1599285120,13.427,261.2,8.54,1599261420,18.56,1599289320,8.23,1599261660,19.79,1599290640
myagdi,dumkauli,28.56666667,83.38333333,2020-09-05 00:00:00,Foggy in the morning and afternoon.,fog,1599264480,1599309900,0.6,0.0933,0.2675,1599300360,0.26,rain,17.51,1599289020,9.66,1599349500,18.66,1599289500,9.29,1599350160,12.12,1.0,1009.6,1.67,2.74,1599286260,358,0.56,11,1599285240,11.01,260.1,8.5,1599261600,17.51,1599289020,7.81,1599261720,18.66,1599289500
mustang,mustang(lomangthang),28.81555556,83.86222222,2020-09-05 00:00:00,Clear throughout the day.,clear-day,1599264360,1599309780,0.6,0.0056,0.0135,1599306900,0.15,rain,11.78,1599290760,3.87,1599350760,12.62,1599294660,4.03,1599327840,6.58,1.0,1010.1,1.47,4.13,1599297480,188,0.17,14,1599286560,16.093,256.1,2.27,1599261960,11.78,1599290760,2.48,1599261840,12.62,1599294660
bhojpur,rampur,27.5282716,87.2177064,2020-09-05 00:00:00,Humid and partly cloudy throughout the day.,rain,1599263640,1599308940,0.6,0.3122,0.5396,1599249120,0.58,rain,25.83,1599289380,17.23,1599350820,26.25,1599289500,17.69,1599350760,19.52,0.95,1008.2,1.0,1.96,1599295020,343,0.69,9,1599286440,14.37,264.0,16.28,1599263280,25.83,1599289380,16.88,1599263340,26.25,1599289500
bajura,kolti,29.50348694,81.66617611,2020-09-05 00:00:00,Clear throughout the day.,clear-day,1599264900,1599310320,0.6,0.0598,0.2369,1599296820,0.25,rain,22.66,1599291360,9.44,1599348900,23.0,1599292140,9.71,1599348900,13.53,0.97,1010.9,1.02,3.32,1599300120,339,0.12,12,1599286980,15.939,262.1,7.25,1599261420,22.66,1599291360,7.52,1599261420,23.0,1599292140
lalitpur,godavari,27.68333333,85.3,2020-09-05 00:00:00,Humid and partly cloudy throughout the day.,rain,1599264060,1599309420,0.6,0.2375,0.8715,1599296880,0.42,rain,27.98,1599289560,18.55,1599350040,30.61,1599290040,19.55,1599350160,21.42,0.93,1007.6,0.9,2.5,1599295440,251,0.43,9,1599284880,15.505,265.4,17.58,1599263220,27.98,1599289560,18.45,1599263220,30.61,1599290040
lalitpur,tikathali,27.576825,85.3540444,2020-09-05 00:00:00,Humid and mostly cloudy throughout the day.,rain,1599264060,1599309360,0.6,0.2134,0.6858,1599297300,0.42,rain,24.81,1599288600,17.96,1599349860,25.51,1599289140,19.26,1599349920,20.44,0.99,1007.4,0.87,2.62,1599295080,237,0.55,9,1599284820,15.918,265.3,17.12,1599263160,24.81,1599288600,18.26,1599263220,25.51,1599289140
nawalparasi,dumkibas,27.51925,83.66218333,2020-09-05 00:00:00,Humid throughout the day.,clear-day,1599264480,1599309780,0.6,0.0561,0.1705,1599264300,0.22,rain,36.13,1599293640,24.97,1599350280,44.11,1599296100,26.26,1599352140,23.93,0.7,1005.3,1.6,2.88,1599296760,317,0.06,11,1599286860,16.093,269.4,24.88,1599262380,36.13,1599293640,25.7,1599262440,44.11,1599296100
mustang,tatopani,28.9,83.68333333,2020-09-05 00:00:00,Clear throughout the day.,clear-day,1599264420,1599309840,0.6,0.0061,0.019,1599317940,0.14,rain,11.21,1599291420,3.42,1599350760,12.53,1599294840,3.56,1599331680,6.16,1.0,1010.2,1.62,4.79,1599297420,236,0.24,14,1599286680,16.093,255.7,1.95,1599261900,11.21,1599291420,2.22,1599261900,12.53,1599294840
myagdi,beni bazar,29.22713194,83.979815,2020-09-04 21:45:00,Clear throughout the day.,clear-day,1599264300,1599309780,0.6,0.0038,0.0098,1599273420,0.11,rain,18.21,1599293220,0.02,1599347940,17.93,1599293220,-1.16,1599346320,4.78,0.86,1010.5,2.3,6.0,1599300240,193,0.1,14,1599286980,16.093,255.5,-0.41,1599261840,18.21,1599293220,-0.4,1599256860,17.93,1599293220
myagdi,muna,28.44271389,83.576185,2020-09-05 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,1599264480,1599309840,0.6,0.1291,0.4303,1599299580,0.27,rain,21.88,1599289920,13.3,1599350220,22.8,1599290460,13.57,1599350100,16.22,1.0,1009.2,1.49,2.5,1599285660,353,0.46,10,1599285300,12.43,262.2,11.76,1599262320,21.88,1599289920,12.04,1599262440,22.8,1599290460
nawalparasi,trisuli,27.68333333,84.13333333,2020-09-05 00:00:00,Humid throughout the day.,rain,1599264360,1599309660,0.6,0.1412,0.6029,1599329700,0.47,rain,36.04,1599290820,22.76,1599349440,42.05,1599300360,23.69,1599349620,21.82,0.65,1006.3,1.35,2.75,1599300180,301,0.13,11,1599285780,16.093,268.6,21.66,1599262800,36.04,1599290820,22.23,1599262860,42.05,1599300360
baglung,baglung,28.26363611,83.60032222,2020-09-05 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599264480,1599309840,0.6,0.2774,0.9246,1599299160,0.35,rain,29.06,1599292800,17.7,1599349740,32.46,1599293220,17.97,1599349740,18.8,0.82,1008.6,1.0,2.03,1599285960,335,0.36,10,1599286380,15.104,265.1,16.81,1599262860,29.06,1599292800,17.08,1599262860,32.46,1599293220
myagdi,ghorepani,28.35083333,83.56666667,2020-09-05 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,1599264480,1599309840,0.6,0.2105,0.7003,1599298800,0.31,rain,25.4,1599291360,16.15,1599349620,25.87,1599291660,16.42,1599349620,17.75,0.9,1008.9,1.24,2.26,1599285780,345,0.41,10,1599285660,13.957,263.7,15.1,1599262380,25.4,1599291360,15.37,1599262380,25.87,1599291660
bhaktapur,changu narayan,27.67668056,85.42396944,2020-09-05 00:00:00,Humid and partly cloudy throughout the day.,rain,1599264060,1599309360,0.6,0.2833,1.002,1599297420,0.46,rain,28.2,1599289500,17.99,1599350160,31.34,1599290160,18.81,1599350280,21.48,0.94,1007.6,0.82,2.58,1599296220,249,0.44,9,1599285120,15.491,265.3,16.97,1599263220,28.2,1599289500,17.78,1599263220,31.34,1599290160
bhojpur,dingla,27.1944798,87.04862659999999,2020-09-05 00:00:00,Humid and mostly cloudy throughout the day.,rain,1599263640,1599308940,0.6,0.6366,1.4201,1599304740,0.68,rain,24.01,1599288660,16.72,1599350220,25.06,1599289200,18.13,1599350220,19.15,1.0,1007.4,0.81,3.09,1599296220,220,0.91,7,1599288120,11.365,263.4,16.24,1599262620,24.01,1599288660,17.78,1599262620,25.06,1599289200
lalitpur,chapa gaun,27.566666700000003,85.3166667,2020-09-05 00:00:00,Humid and mostly cloudy throughout the day.,rain,1599264060,1599309420,0.6,0.199,0.6304,1599297180,0.41,rain,24.99,1599288540,18.42,1599336840,25.77,1599289140,19.79,1599337200,20.98,1.0,1007.3,0.89,2.61,1599294900,237,0.57,9,1599284760,15.96,265.4,17.65,1599263340,24.99,1599288540,18.85,1599263340,25.77,1599289140
myagdi,bega,28.4,83.73333333,2020-09-05 00:00:00,Clear throughout the day.,clear-day,1599264420,1599309780,0.6,0.1292,0.449,1599301860,0.29,rain,19.09,1599289680,10.47,1599328560,20.34,1599290340,11.51,1599334200,13.33,1.0,1008.8,1.19,2.25,1599285780,29,0.31,11,1599285960,13.021,262.2,9.47,1599261600,19.09,1599289680,9.56,1599260880,20.34,1599290340
nawalparasi,bara ghat,27.680675,84.22854170000001,2020-09-05 00:00:00,Humid throughout the day.,rain,1599264300,1599309660,0.6,0.1517,0.6666,1599243300,0.5,rain,36.62,1599290760,23.08,1599349620,43.19,1599301140,23.95,1599349740,22.01,0.65,1006.3,1.34,2.86,1599302640,298,0.16,10,1599285660,15.959,268.6,21.82,1599262920,36.62,1599290760,22.43,1599262980,43.19,1599301140
nawalparasi,rambas,27.56666667,82.95,2020-09-05 00:00:00,Humid throughout the day.,clear-day,1599264660,1599309960,0.6,0.1022,0.3071,1599243300,0.36,rain,35.59,1599295440,24.41,1599350100,45.62,1599297240,25.62,1599351480,25.52,0.78,1005.0,1.77,2.88,1599306420,5,0.16,11,1599287520,16.093,269.9,24.78,1599261120,35.59,1599295440,25.8,1599262260,45.62,1599297240
khotang,dwarpa,27.359795000000002,86.7486619,2020-09-05 00:00:00,Partly cloudy throughout the day.,rain,1599263760,1599309060,0.6,0.3582,0.96,1599305760,0.55,rain,20.54,1599286800,15.08,1599334560,21.6,1599288120,16.02,1599349620,17.16,1.0,1007.5,0.93,2.47,1599292800,282,0.66,10,1599285600,11.988,263.6,14.74,1599262320,20.54,1599286800,15.7,1599262440,21.6,1599288120
chitawan,jhuwani,27.654025,84.3507944,2020-09-05 00:00:00,Humid and partly cloudy throughout the day.,rain,1599264300,1599309600,0.6,0.1248,0.5847,1599243300,0.48,rain,36.63,1599291900,23.49,1599349620,43.26,1599301020,24.41,1599349740,22.63,0.67,1006.3,1.3,2.89,1599304440,291,0.24,10,1599285780,16.027,268.6,22.35,1599262980,36.63,1599291900,23.03,1599263040,43.26,1599301020
khotang,khotang bazar,27.1408985,86.4317585,2020-09-05 00:00:00,Humid and mostly cloudy throughout the day.,rain,1599263820,1599309120,0.6,0.4175,0.9959,1599317880,0.6,rain,30.88,1599292920,22.71,1599349680,46.28,1599300060,24.16,1599349440,26.65,0.99,1006.8,0.93,2.74,1599294600,219,0.68,8,1599285120,15.52,265.8,22.97,1599262980,30.88,1599292920,24.34,1599262920,46.28,1599300060
lalitpur,kritipur (bagban),27.68333333,85.33333333,2020-09-05 00:00:00,Humid and partly cloudy throughout the day.,rain,1599264060,1599309420,0.6,0.2507,0.9105,1599297000,0.43,rain,28.29,1599289440,18.36,1599350100,30.8,1599289920,19.31,1599350220,21.57,0.91,1007.6,1.04,2.52,1599295740,256,0.47,9,1599285000,15.335,265.4,18.29,1599263220,28.29,1599289440,19.15,1599263220,30.8,1599289920
lalitpur,khumaltar,27.5929167,85.3788333,2020-09-05 00:00:00,Humid and mostly cloudy throughout the day.,rain,1599264060,1599309360,0.6,0.2277,0.7464,1599297360,0.43,rain,25.66,1599288720,18.13,1599350040,26.33,1599289140,19.36,1599350100,20.82,0.99,1007.4,0.86,2.61,1599295320,238,0.53,9,1599284820,15.858,265.3,17.19,1599263220,25.66,1599288720,18.29,1599263220,26.33,1599289140
bhaktapur,nagarkot,27.645725,85.4615833,2020-09-05 00:00:00,Humid and partly cloudy throughout the day.,rain,1599264060,1599309360,0.6,0.2811,0.9648,1599297600,0.46,rain,27.5,1599289560,17.88,1599349980,30.48,1599291000,18.77,1599350100,21.3,0.97,1007.6,0.79,2.62,1599296160,242,0.47,9,1599285060,15.594,265.2,16.68,1599263040,27.5,1599289560,17.56,1599263040,30.48,1599291000
udayapur,gaighat,26.801269,86.6991678,2020-09-05 00:00:00,Rain overnight and in the evening.,rain,1599263760,1599309060,0.6,0.6993,2.2703,1599321300,0.73,rain,32.82,1599298800,23.91,1599349320,47.25,1599299880,25.36,1599349320,27.0,0.92,1006.0,1.2,3.52,1599296520,72,0.7,7,1599291180,16.093,266.5,25.13,1599257100,32.82,1599298800,26.44,1599263160,47.25,1599299880
bhaktapur,sanga,27.71605833,85.42675556,2020-09-05 00:00:00,Humid and partly cloudy throughout the day.,rain,1599264060,1599309360,0.6,0.3044,1.1059,1599297420,0.46,rain,27.58,1599289800,17.48,1599349920,29.67,1599290760,18.15,1599349980,20.44,0.92,1007.7,0.79,2.56,1599296460,254,0.39,10,1599285180,15.301,265.3,16.56,1599263100,27.58,1599289800,17.27,1599263160,29.67,1599290760
khotang,diktel,27.02930083,86.84337278,2020-09-05 00:00:00,Humid and mostly cloudy throughout the day.,rain,1599263700,1599309000,0.6,0.3752,0.9553,1599243300,0.68,rain,27.59,1599286260,20.64,1599350220,34.8,1599287880,22.23,1599350220,23.3,1.0,1006.9,0.81,2.6,1599292860,181,0.82,7,1599288000,14.791,264.4,20.13,1599263100,27.59,1599286260,21.49,1599263100,34.8,1599287880
