district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
Baglung,Rangkhani,28.14408889,83.55824444,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:12:00,2020-10-14 17:44:00,0.91,0.036,0.2756,2020-10-14 15:51:00,0.05,rain,24.39,2020-10-14 13:39:00,15.4,2020-10-15 05:36:00,24.11,2020-10-14 13:39:00,15.67,2020-10-15 05:36:00,10.89,0.63,1010.7,1.28,2.28,1602630000,311,0.36,7,1602657420,16.093,251.4,15.25,2020-10-14 05:39:00,24.39,2020-10-14 13:39:00,15.52,2020-10-14 05:39:00,24.11,2020-10-14 13:39:00
Baitadi,Patan (West),29.467137,80.54575109999999,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:25:00,2020-10-14 17:55:00,0.91,0.0032,0.0126,2020-10-14 17:42:00,0.04,rain,28.83,2020-10-14 13:46:00,15.59,2020-10-15 06:12:00,28.55,2020-10-14 13:46:00,15.85,2020-10-15 06:12:00,16.18,0.77,1011.0,1.09,2.21,1602665100,168,0.32,6,1602657240,16.093,252.2,15.91,2020-10-14 06:06:00,28.83,2020-10-14 13:46:00,16.23,2020-10-14 06:12:00,28.55,2020-10-14 13:46:00
Baitadi,Satbanjh,29.4973,80.49741194,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:25:00,2020-10-14 17:55:00,0.91,0.0014,0.0051,2020-10-14 17:44:00,0.03,rain,25.33,2020-10-14 13:42:00,13.87,2020-10-14 23:50:00,25.05,2020-10-14 13:42:00,14.36,2020-10-15 05:41:00,14.17,0.82,1010.6,1.13,2.33,1602664680,183,0.32,6,1602656580,16.093,252.4,13.87,2020-10-14 23:50:00,25.33,2020-10-14 13:42:00,14.73,2020-10-14 05:25:00,25.05,2020-10-14 13:42:00
Bajhang,Chainpur (West),29.55,81.21666667,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:22:00,2020-10-14 17:52:00,0.91,0.0014,0.0054,2020-10-14 17:47:00,0.01,rain,24.93,2020-10-14 12:58:00,12.53,2020-10-15 05:35:00,24.65,2020-10-14 12:58:00,12.8,2020-10-15 05:35:00,6.14,0.51,1013.3,1.39,3.3,1602631560,42,0.32,8,1602656340,16.093,247.9,12.76,2020-10-14 05:39:00,24.93,2020-10-14 12:58:00,13.03,2020-10-14 05:39:00,24.65,2020-10-14 12:58:00
Bajhang,Chainpur Bajhang Aws Climate,29.545890000000004,81.20114000000001,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:22:00,2020-10-14 17:52:00,0.91,0.0017,0.0073,2020-10-14 17:47:00,0.01,rain,25.03,2020-10-14 13:02:00,12.91,2020-10-15 05:40:00,24.75,2020-10-14 13:02:00,13.18,2020-10-15 05:40:00,6.21,0.51,1013.2,1.37,3.27,1602631440,42,0.31,8,1602656520,16.093,248.1,13.12,2020-10-15 00:00:00,25.03,2020-10-14 13:02:00,13.39,2020-10-15 00:00:00,24.75,2020-10-14 13:02:00
Bajhang,Kalukheti,29.447359999999996,81.16838,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:22:00,2020-10-14 17:52:00,0.91,0.0024,0.0111,2020-10-14 17:46:00,0.02,rain,27.8,2020-10-14 13:26:00,14.01,2020-10-15 06:11:00,27.52,2020-10-14 13:26:00,14.28,2020-10-15 06:11:00,7.95,0.5,1011.9,1.29,3.2,1602631500,48,0.3,8,1602656820,16.093,249.5,14.37,2020-10-14 06:02:00,27.8,2020-10-14 13:26:00,14.64,2020-10-14 06:02:00,27.52,2020-10-14 13:26:00
Bajhang,Rayal,29.464595000000003,80.95405,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:23:00,2020-10-14 17:53:00,0.91,0.0055,0.0363,2020-10-14 17:46:00,0.04,rain,30.28,2020-10-14 13:47:00,16.37,2020-10-15 05:56:00,30.0,2020-10-14 13:47:00,16.64,2020-10-15 05:56:00,10.73,0.53,1011.5,1.1,2.56,1602629580,75,0.28,8,1602658620,16.093,250.4,16.66,2020-10-14 05:45:00,30.28,2020-10-14 13:47:00,16.93,2020-10-14 05:45:00,30.0,2020-10-14 13:47:00
Bajura,Bajura (Martadi),29.45697889,81.48038389,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:21:00,2020-10-14 17:51:00,0.91,0.0014,0.0048,2020-10-14 17:45:00,0.03,rain,24.48,2020-10-14 12:55:00,12.29,2020-10-15 06:23:00,24.2,2020-10-14 12:55:00,12.56,2020-10-15 06:23:00,7.78,0.59,1013.3,1.55,3.88,1602631920,39,0.31,8,1602656220,16.093,247.1,12.36,2020-10-14 00:52:00,24.48,2020-10-14 12:55:00,12.63,2020-10-14 00:52:00,24.2,2020-10-14 12:55:00
Bajura,Kailasmandu,29.35291694,81.33385889,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:22:00,2020-10-14 17:52:00,0.91,0.002,0.0123,2020-10-14 23:44:00,0.02,rain,27.25,2020-10-14 13:17:00,15.39,2020-10-15 05:41:00,26.97,2020-10-14 13:17:00,15.66,2020-10-15 05:41:00,9.97,0.56,1012.4,1.45,3.61,1602631680,45,0.33,8,1602655980,16.093,249.2,15.53,2020-10-14 05:42:00,27.25,2020-10-14 13:17:00,15.8,2020-10-14 05:42:00,26.97,2020-10-14 13:17:00
Bajura,Kolti,29.50348694,81.66617611,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:21:00,2020-10-14 17:50:00,0.91,0.0013,0.0051,2020-10-14 17:45:00,0.03,rain,25.22,2020-10-14 13:26:00,9.14,2020-10-15 06:19:00,24.94,2020-10-14 13:26:00,9.41,2020-10-15 06:19:00,6.76,0.58,1013.6,1.11,3.41,1602666000,289,0.38,8,1602656640,16.093,247.3,9.77,2020-10-14 06:07:00,25.22,2020-10-14 13:26:00,10.04,2020-10-14 06:07:00,24.94,2020-10-14 13:26:00
Banke,Amlekhganj,27.94748333,81.78569444,2020-10-14 00:15:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:19:00,2020-10-14 17:51:00,0.91,0.096,0.4671,2020-10-14 04:03:00,0.12,rain,33.53,2020-10-14 13:55:00,22.38,2020-10-15 05:32:00,36.72,2020-10-14 15:36:00,23.43,2020-10-15 05:33:00,22.04,0.73,1007.2,1.4,2.18,1602661740,108,0.25,7,1602658200,16.093,255.3,22.31,2020-10-14 04:59:00,33.53,2020-10-14 13:55:00,23.34,2020-10-14 04:58:00,36.72,2020-10-14 15:36:00
Banke,Dhakeri,28.10055556,81.66824722,2020-10-14 00:15:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:19:00,2020-10-14 17:51:00,0.91,0.0326,0.1519,2020-10-14 03:57:00,0.05,rain,33.31,2020-10-14 13:48:00,22.58,2020-10-15 05:32:00,36.67,2020-10-14 15:38:00,23.53,2020-10-15 05:33:00,22.19,0.73,1007.4,1.45,2.26,1602662220,109,0.29,7,1602658140,16.093,255.2,22.54,2020-10-14 05:12:00,33.31,2020-10-14 13:48:00,23.53,2020-10-14 05:13:00,36.67,2020-10-14 15:38:00
Banke,Khajura (Nepalganj),28.11368333,81.59030556,2020-10-14 00:15:00,Humid throughout the day.,clear-day,2020-10-14 06:20:00,2020-10-14 17:52:00,0.91,0.0177,0.0785,2020-10-14 03:57:00,0.04,rain,33.42,2020-10-14 13:51:00,22.62,2020-10-15 05:33:00,36.73,2020-10-14 13:08:00,23.59,2020-10-15 05:34:00,22.23,0.73,1007.3,1.45,2.13,1602661560,105,0.3,7,1602658140,16.093,255.3,22.55,2020-10-14 05:18:00,33.42,2020-10-14 13:51:00,23.59,2020-10-14 05:18:00,36.73,2020-10-14 13:08:00
Banke,Naubasta,28.230225,81.65270278,2020-10-14 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:20:00,2020-10-14 17:51:00,0.91,0.0065,0.0262,2020-10-14 02:54:00,0.02,rain,33.15,2020-10-14 14:02:00,22.91,2020-10-15 05:31:00,36.6,2020-10-14 15:33:00,23.79,2020-10-15 05:34:00,22.42,0.74,1007.6,1.41,2.3,1602663840,91,0.33,7,1602657480,16.093,255.1,22.81,2020-10-14 05:16:00,33.15,2020-10-14 14:02:00,23.78,2020-10-14 05:18:00,36.6,2020-10-14 15:33:00
Banke,Nepalgunj Airport,28.051994399999995,81.6228389,2020-10-14 00:15:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:20:00,2020-10-14 17:51:00,0.91,0.0318,0.1481,2020-10-14 04:08:00,0.06,rain,33.32,2020-10-14 13:56:00,22.53,2020-10-15 05:34:00,36.43,2020-10-14 13:19:00,23.54,2020-10-15 05:34:00,21.99,0.73,1007.2,1.47,2.17,1602660600,110,0.28,7,1602658320,16.093,255.3,22.47,2020-10-14 05:11:00,33.32,2020-10-14 13:56:00,23.51,2020-10-14 05:11:00,36.43,2020-10-14 13:19:00
Bara,Gulariya,27.164166700000003,84.98,2020-10-14 00:00:00,Humid throughout the day.,clear-day,2020-10-14 06:06:00,2020-10-14 17:39:00,0.91,0.0578,0.2643,2020-10-14 04:39:00,0.1,rain,33.27,2020-10-14 13:53:00,23.32,2020-10-15 05:29:00,38.48,2020-10-14 14:31:00,24.45,2020-10-15 05:27:00,23.65,0.79,1007.6,1.99,2.83,1602665940,57,0.23,7,1602654180,16.093,259.8,23.26,2020-10-14 05:15:00,33.27,2020-10-14 13:53:00,24.43,2020-10-14 05:12:00,38.48,2020-10-14 14:31:00
Bara,Kalaiya,27.079,84.9329,2020-10-14 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:06:00,2020-10-14 17:39:00,0.91,0.0246,0.1042,2020-10-14 04:18:00,0.05,rain,33.3,2020-10-14 13:55:00,23.34,2020-10-15 05:31:00,37.8,2020-10-14 13:08:00,24.48,2020-10-15 05:28:00,23.19,0.77,1007.3,2.0,2.53,1602643380,58,0.25,7,1602653760,16.093,260.4,23.36,2020-10-14 05:06:00,33.3,2020-10-14 13:55:00,24.53,2020-10-14 05:06:00,37.8,2020-10-14 13:08:00
Bara,Nijgadh,27.16416667,84.98,2020-10-14 00:00:00,Humid throughout the day.,clear-day,2020-10-14 06:06:00,2020-10-14 17:39:00,0.91,0.0578,0.2643,2020-10-14 04:39:00,0.1,rain,33.27,2020-10-14 13:53:00,23.32,2020-10-15 05:29:00,38.48,2020-10-14 14:31:00,24.45,2020-10-15 05:27:00,23.65,0.79,1007.6,1.99,2.83,1602665940,57,0.23,7,1602654180,16.093,259.8,23.26,2020-10-14 05:15:00,33.27,2020-10-14 13:53:00,24.43,2020-10-14 05:12:00,38.48,2020-10-14 14:31:00
Bara,Parwanipur,27.20300556,85.170475,2020-10-14 00:00:00,Humid throughout the day.,clear-day,2020-10-14 06:05:00,2020-10-14 17:38:00,0.91,0.1569,0.8624,2020-10-14 05:39:00,0.15,rain,32.71,2020-10-14 14:04:00,22.83,2020-10-15 05:30:00,38.68,2020-10-14 14:44:00,23.95,2020-10-15 05:29:00,23.78,0.82,1008.0,1.84,2.68,1602665820,46,0.21,8,1602654720,16.093,259.5,22.9,2020-10-14 05:28:00,32.71,2020-10-14 14:04:00,24.03,2020-10-14 05:26:00,38.68,2020-10-14 14:44:00
Bara,Simara Airport,27.2813,84.9919,2020-10-14 00:00:00,Humid throughout the day.,clear-day,2020-10-14 06:06:00,2020-10-14 17:39:00,0.91,0.0939,0.4252,2020-10-14 04:31:00,0.16,rain,31.97,2020-10-14 13:56:00,22.97,2020-10-15 05:25:00,35.85,2020-10-14 15:04:00,24.09,2020-10-15 05:22:00,23.12,0.82,1008.2,1.85,3.08,1602665640,57,0.24,7,1602654540,16.093,258.9,22.78,2020-10-14 05:13:00,31.97,2020-10-14 13:56:00,23.94,2020-10-14 05:09:00,35.85,2020-10-14 15:04:00
Bardiya,Chisapani(Karnali),28.21278611,81.34521111,2020-10-14 00:00:00,Humid throughout the day.,clear-day,2020-10-14 06:21:00,2020-10-14 17:52:00,0.91,0.0294,0.2249,2020-10-14 02:51:00,0.07,rain,33.45,2020-10-14 13:56:00,22.39,2020-10-15 05:36:00,36.66,2020-10-14 13:02:00,23.4,2020-10-15 05:36:00,22.12,0.75,1007.3,1.34,2.1,1602686760,85,0.31,7,1602657240,16.093,255.8,22.11,2020-10-14 05:26:00,33.45,2020-10-14 13:56:00,23.19,2020-10-14 05:23:00,36.66,2020-10-14 13:02:00
Bardiya,Kumalgaun,28.33735833,81.33784167,2020-10-14 00:00:00,Humid throughout the day.,clear-day,2020-10-14 06:21:00,2020-10-14 17:52:00,0.91,0.0213,0.1673,2020-10-14 02:49:00,0.05,rain,33.59,2020-10-14 13:48:00,22.22,2020-10-15 05:35:00,37.01,2020-10-14 13:01:00,23.14,2020-10-15 05:36:00,22.15,0.75,1007.5,1.37,2.08,1602687360,79,0.3,7,1602657360,16.093,255.8,21.94,2020-10-14 05:23:00,33.59,2020-10-14 13:48:00,22.97,2020-10-14 05:23:00,37.01,2020-10-14 13:01:00
Bardiya,Manpur,28.36353889,81.41428333,2020-10-14 00:00:00,Humid throughout the day.,clear-day,2020-10-14 06:21:00,2020-10-14 17:52:00,0.91,0.0113,0.0875,2020-10-14 02:48:00,0.04,rain,33.88,2020-10-14 13:52:00,22.31,2020-10-15 05:31:00,37.27,2020-10-14 15:34:00,23.2,2020-10-15 05:33:00,22.41,0.75,1007.6,1.36,2.03,1602688500,80,0.31,7,1602656880,16.093,255.6,22.02,2020-10-14 05:17:00,33.88,2020-10-14 13:52:00,23.0,2020-10-14 05:19:00,37.27,2020-10-14 15:34:00
Bardiya,Rajapur,28.64721944,81.28542778,2020-10-14 00:00:00,Humid throughout the day.,clear-day,2020-10-14 06:21:00,2020-10-14 17:52:00,0.91,0.0027,0.0187,2020-10-14 02:41:00,0.02,rain,33.14,2020-10-14 14:03:00,21.55,2020-10-15 06:09:00,35.1,2020-10-14 15:15:00,22.05,2020-10-15 06:14:00,20.57,0.72,1008.4,1.36,2.11,1602625020,51,0.28,7,1602656940,16.093,255.7,21.27,2020-10-14 05:21:00,33.14,2020-10-14 14:03:00,21.98,2020-10-14 05:27:00,35.1,2020-10-14 15:15:00
Bardiya,Rambhapur,28.307825,81.27586389,2020-10-14 00:00:00,Humid throughout the day.,clear-day,2020-10-14 06:21:00,2020-10-14 17:53:00,0.91,0.0323,0.2545,2020-10-14 02:50:00,0.07,rain,33.32,2020-10-14 13:54:00,22.18,2020-10-15 05:39:00,36.48,2020-10-14 13:06:00,23.15,2020-10-15 05:39:00,21.9,0.75,1007.4,1.36,2.16,1602681960,78,0.29,7,1602657600,16.093,256.0,21.85,2020-10-14 05:28:00,33.32,2020-10-14 13:54:00,22.9,2020-10-14 05:26:00,36.48,2020-10-14 13:06:00
Bardiya,Rani Jaruwa Nursery,28.42588611,81.33803611,2020-10-14 00:00:00,Humid throughout the day.,clear-day,2020-10-14 06:21:00,2020-10-14 17:52:00,0.91,0.0123,0.0967,2020-10-14 02:47:00,0.04,rain,33.75,2020-10-14 13:50:00,22.12,2020-10-15 05:33:00,37.14,2020-10-14 13:23:00,22.97,2020-10-15 05:35:00,22.1,0.74,1007.6,1.42,2.12,1602688740,75,0.28,7,1602657600,16.093,255.8,21.86,2020-10-14 05:20:00,33.75,2020-10-14 13:50:00,22.78,2020-10-14 05:23:00,37.14,2020-10-14 13:23:00
Bhaktapur,Bhaktapur,27.63333333,85.43333333,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:04:00,2020-10-14 17:37:00,0.91,0.0845,0.3599,2020-10-14 06:16:00,0.11,rain,25.81,2020-10-14 13:35:00,15.28,2020-10-15 05:34:00,25.58,2020-10-14 13:37:00,15.55,2020-10-15 05:34:00,17.02,0.87,1010.3,0.81,2.39,1602664080,38,0.34,8,1602654000,16.093,254.2,15.68,2020-10-14 05:31:00,25.81,2020-10-14 13:35:00,16.21,2020-10-14 05:35:00,25.58,2020-10-14 13:37:00
Bhaktapur,Changu Narayan,27.67668056,85.42396944,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:04:00,2020-10-14 17:37:00,0.91,0.0543,0.2295,2020-10-14 06:11:00,0.08,rain,27.97,2020-10-14 13:41:00,15.48,2020-10-15 05:43:00,28.17,2020-10-14 14:01:00,15.75,2020-10-15 05:43:00,17.35,0.81,1010.4,0.77,2.43,1602664260,32,0.34,7,1602654300,16.093,254.0,16.11,2020-10-14 05:43:00,27.97,2020-10-14 13:41:00,16.44,2020-10-14 05:46:00,28.17,2020-10-14 14:01:00
Bhaktapur,Nagarkot,27.645725,85.4615833,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:04:00,2020-10-14 17:36:00,0.91,0.0746,0.3112,2020-10-14 06:42:00,0.1,rain,27.22,2020-10-14 13:42:00,15.37,2020-10-15 05:40:00,27.55,2020-10-14 13:45:00,15.64,2020-10-15 05:40:00,17.34,0.84,1010.4,0.78,2.38,1602664200,37,0.32,8,1602654180,16.093,254.1,15.77,2020-10-14 05:37:00,27.22,2020-10-14 13:42:00,16.16,2020-10-14 05:40:00,27.55,2020-10-14 13:45:00
Bhaktapur,Sanga,27.71605833,85.42675556,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:04:00,2020-10-14 17:36:00,0.91,0.0265,0.1058,2020-10-14 06:12:00,0.05,rain,27.3,2020-10-14 13:31:00,14.99,2020-10-15 05:42:00,27.34,2020-10-14 13:26:00,15.26,2020-10-15 05:42:00,16.1,0.77,1010.4,0.72,2.45,1602664440,24,0.35,7,1602654540,16.093,253.8,15.72,2020-10-14 05:39:00,27.3,2020-10-14 13:31:00,15.99,2020-10-14 05:40:00,27.34,2020-10-14 13:26:00
Bhojpur,Dingla,27.1944798,87.04862659999999,2020-10-14 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 05:57:00,2020-10-14 17:30:00,0.91,0.0707,0.1737,2020-10-14 15:00:00,0.22,rain,23.48,2020-10-14 12:50:00,15.55,2020-10-15 06:02:00,23.93,2020-10-14 12:55:00,16.15,2020-10-15 05:42:00,18.0,0.99,1010.2,0.86,2.59,1602657780,277,0.37,8,1602654660,16.093,256.4,15.7,2020-10-15 00:00:00,23.48,2020-10-14 12:50:00,16.77,2020-10-14 06:00:00,23.93,2020-10-14 12:55:00
Bhojpur,Rampur,27.5282716,87.2177064,2020-10-14 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 05:57:00,2020-10-14 17:29:00,0.91,0.041,0.0925,2020-10-14 12:46:00,0.16,rain,24.88,2020-10-14 13:32:00,16.6,2020-10-15 05:12:00,24.63,2020-10-14 13:34:00,16.87,2020-10-15 05:12:00,14.1,0.72,1011.9,1.15,2.5,1602699300,354,0.58,7,1602655260,16.093,253.7,16.62,2020-10-15 00:00:00,24.88,2020-10-14 13:32:00,16.89,2020-10-15 00:00:00,24.63,2020-10-14 13:34:00
Chitawan,Bharatpur,27.5909,84.5223,2020-10-14 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:08:00,2020-10-14 17:40:00,0.91,0.044,0.2376,2020-10-14 00:52:00,0.12,rain,34.52,2020-10-14 14:12:00,22.73,2020-10-15 05:26:00,37.83,2020-10-14 14:32:00,23.63,2020-10-15 05:28:00,22.76,0.77,1008.2,1.1,1.8,1602666300,40,0.3,6,1602651660,16.093,257.6,21.98,2020-10-14 05:23:00,34.52,2020-10-14 14:12:00,23.09,2020-10-14 05:24:00,37.83,2020-10-14 14:32:00
Chitawan,Bharatpur,27.72113611,84.58525556,2020-10-14 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-14 06:08:00,2020-10-14 17:40:00,0.91,0.0444,0.1772,2020-10-14 02:21:00,0.11,rain,33.81,2020-10-14 14:12:00,21.94,2020-10-15 05:43:00,36.23,2020-10-14 14:40:00,22.53,2020-10-15 06:06:00,21.46,0.75,1008.7,1.04,1.83,1602628380,44,0.3,7,1602651780,16.093,256.7,21.31,2020-10-14 05:39:00,33.81,2020-10-14 14:12:00,22.29,2020-10-14 05:41:00,36.23,2020-10-14 14:40:00
