district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
Bajhang,Chainpur (West),29.55,81.21666667,2020-09-22 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-09-22 06:10:00,2020-09-22 18:18:00,0.2,0.0955,0.4072,2020-09-22 23:49:00,0.26,rain,25.71,2020-09-22 13:58:00,15.15,2020-09-23 05:36:00,25.67,2020-09-22 14:00:00,15.42,2020-09-23 05:36:00,15.12,0.79,1007.3,1.26,2.7,1600763160,24,0.47,7,1600757820,16.093,257.8,14.17,2020-09-22 05:01:00,25.71,2020-09-22 13:58:00,14.44,2020-09-22 05:01:00,25.67,2020-09-22 14:00:00
Bajhang,Chainpur Bajhang Aws Climate,29.545890000000004,81.20114000000001,2020-09-22 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-09-22 06:10:00,2020-09-22 18:18:00,0.2,0.0975,0.4138,2020-09-22 23:49:00,0.26,rain,26.05,2020-09-22 14:01:00,15.55,2020-09-23 05:31:00,25.98,2020-09-22 14:02:00,15.82,2020-09-23 05:31:00,15.08,0.77,1007.3,1.24,2.75,1600763460,26,0.47,7,1600757880,16.093,257.9,14.52,2020-09-22 04:57:00,26.05,2020-09-22 14:01:00,14.79,2020-09-22 04:57:00,25.98,2020-09-22 14:02:00
Bajhang,Kalukheti,29.447359999999996,81.16838,2020-09-22 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-09-22 06:10:00,2020-09-22 18:18:00,0.2,0.1322,0.5998,2020-09-22 23:46:00,0.3,rain,28.87,2020-09-22 14:28:00,15.9,2020-09-23 05:45:00,30.37,2020-09-22 14:51:00,16.17,2020-09-23 05:45:00,18.01,0.83,1006.8,1.07,2.72,1600764060,55,0.48,7,1600759920,16.093,259.1,15.5,2020-09-22 05:24:00,28.87,2020-09-22 14:28:00,15.8,2020-09-22 05:20:00,30.37,2020-09-22 14:51:00
Bajhang,Rayal,29.464595000000003,80.95405,2020-09-22 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-09-22 06:11:00,2020-09-22 18:19:00,0.2,0.1474,0.605,2020-09-22 23:49:00,0.34,rain,30.95,2020-09-22 14:47:00,17.72,2020-09-23 05:35:00,32.64,2020-09-22 15:35:00,17.99,2020-09-23 05:35:00,18.76,0.79,1006.7,0.95,3.1,1600764420,16,0.46,7,1600759620,16.011,259.5,17.02,2020-09-22 05:07:00,30.95,2020-09-22 14:47:00,17.36,2020-09-22 04:59:00,32.64,2020-09-22 15:35:00
Bajura,Bajura (Martadi),29.45697889,81.48038389,2020-09-22 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-09-22 06:09:00,2020-09-22 18:17:00,0.2,0.0438,0.1934,2020-09-22 23:50:00,0.18,rain,25.49,2020-09-22 14:03:00,13.08,2020-09-23 00:05:00,25.93,2020-09-22 14:07:00,13.36,2020-09-23 00:12:00,16.21,0.95,1007.5,1.23,3.08,1600767960,9,0.4,8,1600759740,15.143,257.1,11.41,2020-09-22 05:09:00,25.49,2020-09-22 14:03:00,11.68,2020-09-22 05:09:00,25.93,2020-09-22 14:07:00
Bajura,Kailasmandu,29.35291694,81.33385889,2020-09-22 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-09-22 06:09:00,2020-09-22 18:18:00,0.2,0.1222,0.6421,2020-09-22 23:44:00,0.27,rain,29.13,2020-09-22 14:30:00,17.69,2020-09-23 05:33:00,30.3,2020-09-22 14:43:00,17.96,2020-09-23 05:33:00,17.21,0.77,1006.9,1.15,2.5,1600764900,31,0.48,7,1600760340,16.093,258.8,16.49,2020-09-22 04:53:00,29.13,2020-09-22 14:30:00,16.76,2020-09-22 04:53:00,30.3,2020-09-22 14:43:00
Bajura,Kolti,29.50348694,81.66617611,2020-09-22 00:00:00,Clear throughout the day.,clear-day,2020-09-22 06:08:00,2020-09-22 18:16:00,0.2,0.0674,0.2761,2020-09-22 19:13:00,0.17,rain,23.35,2020-09-22 13:54:00,10.66,2020-09-23 01:23:00,23.61,2020-09-22 13:59:00,10.93,2020-09-23 01:23:00,13.97,0.97,1008.2,0.98,3.57,1600773540,309,0.28,9,1600757820,15.788,256.9,8.13,2020-09-22 05:05:00,23.35,2020-09-22 13:54:00,8.4,2020-09-22 05:05:00,23.61,2020-09-22 13:59:00
Banke,Amlekhganj,27.94748333,81.78569444,2020-09-22 00:15:00,Humid and overcast throughout the day.,rain,2020-09-22 06:08:00,2020-09-22 18:16:00,0.2,0.0821,0.3261,2020-09-22 08:45:00,0.47,rain,32.87,2020-09-22 13:51:00,23.87,2020-09-23 05:59:00,41.9,2020-09-22 13:45:00,25.27,2020-09-23 05:51:00,25.17,0.85,1003.1,2.1,10.25,1600776720,101,0.95,5,1600756140,15.828,258.7,25.24,2020-09-22 03:54:00,32.87,2020-09-22 13:51:00,26.54,2020-09-22 03:50:00,41.9,2020-09-22 13:45:00
Banke,Dhakeri,28.10055556,81.66824722,2020-09-22 00:15:00,Humid and overcast throughout the day.,rain,2020-09-22 06:08:00,2020-09-22 18:16:00,0.2,0.1261,0.2926,2020-09-22 18:04:00,0.56,rain,32.92,2020-09-22 13:47:00,23.74,2020-09-23 06:10:00,42.97,2020-09-22 13:41:00,25.23,2020-09-23 05:59:00,25.92,0.88,1003.4,1.81,8.13,1600776840,89,0.92,5,1600756140,15.53,259.6,25.41,2020-09-23 00:15:00,32.92,2020-09-22 13:47:00,27.08,2020-09-23 00:15:00,42.97,2020-09-22 13:41:00
Banke,Khajura (Nepalganj),28.11368333,81.59030556,2020-09-22 00:15:00,Humid and overcast throughout the day.,rain,2020-09-22 06:09:00,2020-09-22 18:17:00,0.2,0.1378,0.2958,2020-09-22 18:18:00,0.58,rain,32.79,2020-09-22 13:47:00,23.67,2020-09-23 06:19:00,42.8,2020-09-22 13:42:00,25.16,2020-09-23 06:05:00,25.89,0.88,1003.3,1.91,8.57,1600777500,93,0.9,5,1600756080,15.597,259.9,25.32,2020-09-23 00:15:00,32.79,2020-09-22 13:47:00,26.9,2020-09-23 00:15:00,42.8,2020-09-22 13:42:00
Banke,Naubasta,28.230225,81.65270278,2020-09-22 00:00:00,Possible light rain overnight.,rain,2020-09-22 06:08:00,2020-09-22 18:16:00,0.2,0.1785,0.4113,2020-09-23 00:00:00,0.59,rain,33.42,2020-09-22 13:48:00,23.71,2020-09-23 06:21:00,44.91,2020-09-22 13:48:00,25.36,2020-09-23 06:00:00,26.76,0.91,1003.7,1.48,5.27,1600776420,81,0.87,5,1600756320,15.128,260.2,25.52,2020-09-22 04:33:00,33.42,2020-09-22 13:48:00,27.63,2020-09-22 04:32:00,44.91,2020-09-22 13:48:00
Banke,Nepalgunj Airport,28.051994399999995,81.6228389,2020-09-22 00:15:00,Humid and overcast throughout the day.,rain,2020-09-22 06:08:00,2020-09-22 18:16:00,0.2,0.1096,0.3045,2020-09-22 18:04:00,0.55,rain,32.52,2020-09-22 13:48:00,23.64,2020-09-23 06:09:00,41.85,2020-09-22 13:47:00,25.07,2020-09-23 05:59:00,25.51,0.87,1003.2,2.02,9.62,1600777500,94,0.93,5,1600756080,15.718,259.6,25.17,2020-09-23 00:15:00,32.52,2020-09-22 13:48:00,26.41,2020-09-23 00:15:00,41.85,2020-09-22 13:47:00
Bara,Gulariya,27.164166700000003,84.98,2020-09-22 00:00:00,Rain and humid throughout the day.,rain,2020-09-22 05:55:00,2020-09-22 18:03:00,0.2,0.1268,0.7439,2020-09-22 14:43:00,0.67,rain,29.11,2020-09-22 11:46:00,23.28,2020-09-23 06:33:00,38.27,2020-09-22 11:51:00,24.89,2020-09-23 06:25:00,25.8,0.96,1003.9,2.67,11.46,1600787760,93,0.93,5,1600754940,16.093,257.3,24.7,2020-09-23 00:00:00,29.11,2020-09-22 11:46:00,25.98,2020-09-23 00:00:00,38.27,2020-09-22 11:51:00
Bara,Kalaiya,27.079,84.9329,2020-09-22 00:00:00,"Rain until night, starting again in the afternoon.",rain,2020-09-22 05:55:00,2020-09-22 18:03:00,0.2,0.1001,0.3915,2020-09-22 14:45:00,0.67,rain,28.44,2020-09-22 11:48:00,23.1,2020-09-23 06:34:00,36.2,2020-09-22 11:48:00,24.64,2020-09-23 06:29:00,25.44,0.95,1003.6,3.67,14.32,1600788780,91,0.93,5,1600755000,16.018,257.6,24.47,2020-09-23 00:00:00,28.44,2020-09-22 11:48:00,25.67,2020-09-23 00:00:00,36.2,2020-09-22 11:48:00
Bara,Nijgadh,27.16416667,84.98,2020-09-22 00:00:00,Rain and humid throughout the day.,rain,2020-09-22 05:55:00,2020-09-22 18:03:00,0.2,0.1268,0.7439,2020-09-22 14:43:00,0.67,rain,29.11,2020-09-22 11:46:00,23.28,2020-09-23 06:33:00,38.27,2020-09-22 11:51:00,24.89,2020-09-23 06:25:00,25.8,0.96,1003.9,2.67,11.46,1600787760,93,0.93,5,1600754940,16.093,257.3,24.7,2020-09-23 00:00:00,29.11,2020-09-22 11:46:00,25.98,2020-09-23 00:00:00,38.27,2020-09-22 11:51:00
Bara,Parwanipur,27.20300556,85.170475,2020-09-22 00:00:00,"Possible light rain until morning, starting again in the evening.",rain,2020-09-22 05:54:00,2020-09-22 18:02:00,0.2,0.1055,0.5638,2020-09-22 14:45:00,0.65,rain,29.0,2020-09-22 11:37:00,23.18,2020-09-23 06:28:00,37.93,2020-09-22 11:46:00,24.79,2020-09-23 06:18:00,25.82,0.97,1004.2,1.89,7.86,1600787280,92,0.95,5,1600754880,16.093,257.3,24.73,2020-09-23 00:00:00,29.0,2020-09-22 11:37:00,26.02,2020-09-23 00:00:00,37.93,2020-09-22 11:46:00
Bara,Simara Airport,27.2813,84.9919,2020-09-22 00:00:00,Rain starting in the morning.,rain,2020-09-22 05:55:00,2020-09-22 18:03:00,0.2,0.1698,1.1459,2020-09-22 14:43:00,0.67,rain,28.74,2020-09-22 11:48:00,22.8,2020-09-23 06:10:00,37.3,2020-09-22 12:00:00,24.41,2020-09-23 05:43:00,25.43,0.99,1004.3,1.59,7.86,1600787100,94,0.93,5,1600754940,16.093,256.8,23.8,2020-09-23 00:00:00,28.74,2020-09-22 11:48:00,25.15,2020-09-23 00:00:00,37.3,2020-09-22 12:00:00
Bardiya,Chisapani(Karnali),28.21278611,81.34521111,2020-09-22 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-09-22 06:10:00,2020-09-22 18:18:00,0.2,0.1547,0.4173,2020-09-22 00:00:00,0.6,rain,32.52,2020-09-22 13:45:00,23.29,2020-09-23 06:55:00,41.38,2020-09-22 13:42:00,24.82,2020-09-23 06:43:00,25.34,0.87,1003.3,2.09,9.34,1600782300,90,0.8,6,1600757700,16.057,260.9,24.99,2020-09-23 00:00:00,32.52,2020-09-22 13:45:00,26.24,2020-09-23 00:00:00,41.38,2020-09-22 13:42:00
Bardiya,Kumalgaun,28.33735833,81.33784167,2020-09-22 00:00:00,Possible light rain overnight and in the evening.,rain,2020-09-22 06:10:00,2020-09-22 18:18:00,0.2,0.233,0.743,2020-09-22 00:00:00,0.66,rain,32.51,2020-09-22 13:37:00,23.36,2020-09-23 06:45:00,42.19,2020-09-22 13:19:00,24.92,2020-09-23 06:31:00,25.72,0.89,1003.6,1.81,7.63,1600782600,77,0.8,6,1600757820,15.894,261.2,25.05,2020-09-23 00:00:00,32.51,2020-09-22 13:37:00,26.34,2020-09-23 00:00:00,42.19,2020-09-22 13:19:00
Bardiya,Manpur,28.36353889,81.41428333,2020-09-22 00:00:00,Possible light rain overnight and in the evening.,rain,2020-09-22 06:09:00,2020-09-22 18:17:00,0.2,0.2502,0.6667,2020-09-22 00:00:00,0.66,rain,32.61,2020-09-22 13:30:00,23.47,2020-09-23 06:41:00,43.7,2020-09-22 13:11:00,25.09,2020-09-23 06:16:00,26.37,0.91,1003.8,1.57,5.79,1600779720,79,0.83,6,1600757760,15.552,261.0,25.23,2020-09-22 04:37:00,32.61,2020-09-22 13:30:00,26.62,2020-09-22 04:38:00,43.7,2020-09-22 13:11:00
Bardiya,Rajapur,28.64721944,81.28542778,2020-09-22 00:00:00,Rain overnight and in the evening.,rain,2020-09-22 06:10:00,2020-09-22 18:18:00,0.2,0.5769,2.0397,2020-09-22 00:10:00,0.74,rain,32.25,2020-09-22 13:07:00,23.1,2020-09-23 05:36:00,41.82,2020-09-22 13:01:00,24.62,2020-09-23 05:29:00,25.79,0.94,1004.6,1.34,3.32,1600783680,21,0.85,6,1600757340,13.496,261.7,23.75,2020-09-22 04:32:00,32.25,2020-09-22 13:07:00,25.11,2020-09-22 04:29:00,41.82,2020-09-22 13:01:00
Bardiya,Rambhapur,28.307825,81.27586389,2020-09-22 00:00:00,Possible light rain overnight.,rain,2020-09-22 06:10:00,2020-09-22 18:18:00,0.2,0.203,0.73,2020-09-22 00:00:00,0.64,rain,32.3,2020-09-22 13:43:00,23.24,2020-09-23 06:49:00,40.85,2020-09-22 13:36:00,24.76,2020-09-23 06:40:00,25.19,0.87,1003.5,2.03,9.34,1600783800,77,0.78,6,1600758060,16.093,261.3,24.71,2020-09-23 00:00:00,32.3,2020-09-22 13:43:00,25.92,2020-09-23 00:00:00,40.85,2020-09-22 13:36:00
Bardiya,Rani Jaruwa Nursery,28.42588611,81.33803611,2020-09-22 00:00:00,Possible light rain overnight and in the evening.,rain,2020-09-22 06:10:00,2020-09-22 18:18:00,0.2,0.3047,1.0497,2020-09-22 00:00:00,0.7,rain,32.46,2020-09-22 13:33:00,23.46,2020-09-23 06:20:00,43.04,2020-09-22 13:10:00,25.0,2020-09-23 05:55:00,26.12,0.91,1003.9,1.58,6.22,1600782960,64,0.83,6,1600757700,15.164,261.3,24.93,2020-09-22 04:23:00,32.46,2020-09-22 13:33:00,26.26,2020-09-22 04:20:00,43.04,2020-09-22 13:10:00
Bhaktapur,Bhaktapur,27.63333333,85.43333333,2020-09-22 00:00:00,Humid and overcast throughout the day.,rain,2020-09-22 05:53:00,2020-09-22 18:01:00,0.2,0.0887,0.3978,2020-09-22 00:00:00,0.49,rain,24.08,2020-09-22 13:09:00,16.66,2020-09-23 05:54:00,25.03,2020-09-22 13:14:00,17.72,2020-09-23 05:48:00,19.92,1.0,1005.6,0.58,1.64,1600722960,44,0.96,6,1600755180,16.093,254.5,17.48,2020-09-22 04:54:00,24.08,2020-09-22 13:09:00,18.82,2020-09-23 00:00:00,25.03,2020-09-22 13:14:00
Bhaktapur,Changu Narayan,27.67668056,85.42396944,2020-09-22 00:00:00,Humid and overcast throughout the day.,rain,2020-09-22 05:53:00,2020-09-22 18:01:00,0.2,0.0864,0.3763,2020-09-22 00:00:00,0.48,rain,25.83,2020-09-22 13:40:00,17.5,2020-09-23 06:13:00,26.61,2020-09-22 13:42:00,18.41,2020-09-23 06:09:00,21.39,0.99,1005.7,0.58,1.61,1600722420,42,0.95,6,1600755180,16.093,254.5,18.38,2020-09-22 04:51:00,25.83,2020-09-22 13:40:00,19.57,2020-09-22 04:49:00,26.61,2020-09-22 13:42:00
Bhaktapur,Nagarkot,27.645725,85.4615833,2020-09-22 00:00:00,Humid and overcast throughout the day.,rain,2020-09-22 05:53:00,2020-09-22 18:01:00,0.2,0.0878,0.4249,2020-09-22 00:00:00,0.49,rain,25.16,2020-09-22 13:24:00,17.18,2020-09-23 06:10:00,26.02,2020-09-22 13:28:00,18.2,2020-09-23 06:02:00,20.84,1.0,1005.7,0.58,1.65,1600722900,42,0.96,6,1600755180,16.093,254.5,18.0,2020-09-22 04:54:00,25.16,2020-09-22 13:24:00,19.33,2020-09-22 04:50:00,26.02,2020-09-22 13:28:00
Bhaktapur,Sanga,27.71605833,85.42675556,2020-09-22 00:00:00,Humid and overcast throughout the day.,rain,2020-09-22 05:53:00,2020-09-22 18:01:00,0.2,0.0843,0.3689,2020-09-22 00:00:00,0.47,rain,25.52,2020-09-22 13:47:00,16.97,2020-09-23 06:04:00,26.15,2020-09-22 13:48:00,17.75,2020-09-23 05:59:00,20.58,0.98,1005.8,0.57,1.6,1600722000,40,0.95,6,1600755180,16.093,254.5,17.9,2020-09-22 04:54:00,25.52,2020-09-22 13:47:00,18.97,2020-09-22 04:50:00,26.15,2020-09-22 13:48:00
Bhojpur,Dingla,27.1944798,87.04862659999999,2020-09-22 00:00:00,Rain overnight.,rain,2020-09-22 05:47:00,2020-09-22 17:55:00,0.2,0.1289,0.53,2020-09-23 00:00:00,0.55,rain,20.86,2020-09-22 12:55:00,15.0,2020-09-23 05:41:00,22.73,2020-09-22 12:58:00,17.2,2020-09-23 05:30:00,17.62,1.0,1006.2,0.89,2.41,1600743660,54,0.99,6,1600754520,16.092,254.7,15.54,2020-09-22 04:44:00,20.86,2020-09-22 12:55:00,17.37,2020-09-22 04:32:00,22.73,2020-09-22 12:58:00
Bhojpur,Rampur,27.5282716,87.2177064,2020-09-22 00:00:00,Rain overnight and in the morning.,rain,2020-09-22 05:46:00,2020-09-22 17:54:00,0.2,0.6399,1.2969,2020-09-23 00:00:00,0.61,rain,21.55,2020-09-22 12:39:00,16.53,2020-09-23 06:19:00,22.68,2020-09-22 12:41:00,17.67,2020-09-23 05:59:00,18.73,1.0,1007.3,0.79,1.93,1600797720,29,0.98,5,1600754760,16.093,253.5,16.65,2020-09-22 04:47:00,21.55,2020-09-22 12:39:00,17.45,2020-09-22 04:44:00,22.68,2020-09-22 12:41:00
Chitawan,Bharatpur,27.72113611,84.58525556,2020-09-22 00:00:00,Humid and overcast throughout the day.,cloudy,2020-09-22 05:57:00,2020-09-22 18:05:00,0.2,0.0425,0.1485,2020-09-22 00:00:00,0.32,rain,32.25,2020-09-22 14:49:00,22.43,2020-09-23 05:45:00,36.83,2020-09-22 13:31:00,23.4,2020-09-23 05:45:00,23.34,0.8,1005.1,0.71,1.52,1600732980,29,0.99,5,1600755300,16.093,256.0,23.04,2020-09-22 04:45:00,32.25,2020-09-22 14:49:00,24.04,2020-09-22 04:44:00,36.83,2020-09-22 13:31:00
Chitawan,Bharatpur,27.5909,84.5223,2020-09-22 00:00:00,Humid and overcast throughout the day.,rain,2020-09-22 05:57:00,2020-09-22 18:05:00,0.2,0.0456,0.1679,2020-09-22 08:51:00,0.38,rain,32.71,2020-09-22 14:46:00,23.31,2020-09-23 05:43:00,38.31,2020-09-22 15:02:00,24.46,2020-09-23 05:41:00,24.23,0.8,1004.6,1.04,3.81,1600797120,84,0.98,5,1600755360,16.093,256.3,24.56,2020-09-22 04:45:00,32.71,2020-09-22 14:46:00,25.68,2020-09-22 04:42:00,38.31,2020-09-22 15:02:00
