district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
Achham,Asara Ghat,28.95029444,81.44431944,2020-09-16 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-16 06:06:00,2020-09-16 18:25:00,0.97,0.2026,0.6676,2020-09-16 00:54:00,0.38,rain,30.19,2020-09-16 12:52:00,20.87,2020-09-17 05:35:00,34.4,2020-09-16 14:04:00,21.68,2020-09-17 05:35:00,22.45,0.86,1006.9,1.06,2.09,1600245300,197,0.54,10,1600235820,15.836,261.4,20.81,2020-09-16 05:24:00,30.19,2020-09-16 12:52:00,21.59,2020-09-16 05:31:00,34.4,2020-09-16 14:04:00
Achham,Basti,29.03098333,81.17113333,2020-09-16 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-16 06:07:00,2020-09-16 18:26:00,0.97,0.2483,0.6282,2020-09-16 00:56:00,0.39,rain,31.28,2020-09-16 12:55:00,22.03,2020-09-17 05:36:00,38.0,2020-09-16 16:30:00,23.2,2020-09-17 05:33:00,23.53,0.87,1006.8,0.89,1.91,1600244520,192,0.53,10,1600236180,15.576,261.8,21.44,2020-09-16 05:24:00,31.28,2020-09-16 12:55:00,22.44,2020-09-16 05:28:00,38.0,2020-09-16 16:30:00
Achham,Mangalsen,29.13611389,81.25009167,2020-09-16 00:00:00,Humid throughout the day.,rain,2020-09-16 06:07:00,2020-09-16 18:25:00,0.97,0.2134,0.7139,2020-09-16 00:52:00,0.38,rain,28.72,2020-09-16 13:19:00,19.25,2020-09-17 05:42:00,30.11,2020-09-16 13:41:00,19.8,2020-09-17 05:43:00,19.52,0.82,1007.1,0.99,1.95,1600244700,166,0.52,10,1600236420,15.697,261.5,18.61,2020-09-16 05:30:00,28.72,2020-09-16 13:19:00,19.13,2020-09-16 05:36:00,30.11,2020-09-16 13:41:00
Achham,Sugali,29.17980694,81.37293889,2020-09-16 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-09-16 06:06:00,2020-09-16 18:25:00,0.97,0.1556,0.5798,2020-09-16 00:50:00,0.33,rain,26.67,2020-09-16 13:34:00,17.05,2020-09-17 05:43:00,27.57,2020-09-16 13:44:00,17.35,2020-09-17 05:44:00,18.17,0.86,1007.4,1.11,2.25,1600242000,156,0.58,10,1600236120,16.09,260.4,16.14,2020-09-16 05:23:00,26.67,2020-09-16 13:34:00,16.52,2020-09-16 05:29:00,27.57,2020-09-16 13:44:00
Arghakhanchi,Rangsing,27.80330278,82.78400833,2020-09-16 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-16 06:01:00,2020-09-16 18:19:00,0.97,0.2888,0.8537,2020-09-16 16:35:00,0.49,rain,30.68,2020-09-16 12:51:00,22.22,2020-09-17 05:31:00,36.81,2020-09-16 13:01:00,23.13,2020-09-17 05:32:00,23.83,0.87,1005.5,1.21,3.1,1600226220,51,0.63,8,1600238280,14.891,262.5,22.33,2020-09-16 05:28:00,30.68,2020-09-16 12:51:00,23.51,2020-09-16 05:30:00,36.81,2020-09-16 13:01:00
Arghakhanchi,Sandhikharka,27.96402222,83.12056944,2020-09-16 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-09-16 06:00:00,2020-09-16 18:18:00,0.97,0.1857,0.6433,2020-09-16 15:15:00,0.31,rain,26.53,2020-09-16 13:40:00,18.87,2020-09-17 05:35:00,27.93,2020-09-16 13:45:00,19.24,2020-09-17 05:35:00,19.2,0.85,1006.5,1.02,1.58,1600237680,54,0.67,8,1600236960,15.279,261.3,17.81,2020-09-16 05:22:00,26.53,2020-09-16 13:40:00,18.45,2020-09-16 05:21:00,27.93,2020-09-16 13:45:00
Arghakhanchi,Sidhara,27.7945,82.82838333,2020-09-16 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-16 06:01:00,2020-09-16 18:19:00,0.97,0.2764,0.8428,2020-09-16 16:34:00,0.47,rain,30.03,2020-09-16 12:46:00,22.19,2020-09-17 05:33:00,34.71,2020-09-16 12:55:00,23.02,2020-09-17 05:34:00,22.88,0.85,1005.5,1.23,3.06,1600226280,48,0.64,8,1600238040,15.273,262.5,22.18,2020-09-16 05:23:00,30.03,2020-09-16 12:46:00,23.3,2020-09-16 05:24:00,34.71,2020-09-16 12:55:00
Baglung,Baglung,28.26363611,83.60032222,2020-09-16 00:00:00,Humid and mostly cloudy throughout the day.,partly-cloudy-day,2020-09-16 05:58:00,2020-09-16 18:16:00,0.97,0.2096,0.579,2020-09-16 15:45:00,0.33,rain,25.75,2020-09-16 13:41:00,17.58,2020-09-17 01:53:00,26.31,2020-09-16 13:47:00,18.09,2020-09-17 01:56:00,19.29,0.95,1008.0,0.99,2.0,1600243380,12,0.62,8,1600236720,16.093,260.1,15.62,2020-09-16 05:00:00,25.75,2020-09-16 13:41:00,16.23,2020-09-16 04:57:00,26.31,2020-09-16 13:47:00
Baglung,Dhorpatan,28.48333333,83.08333333,2020-09-16 00:00:00,Foggy in the afternoon and evening.,fog,2020-09-16 06:00:00,2020-09-16 18:18:00,0.97,0.1578,0.3925,2020-09-16 15:45:00,0.33,rain,16.85,2020-09-16 12:23:00,9.33,2020-09-17 05:44:00,17.29,2020-09-16 12:38:00,9.6,2020-09-17 05:44:00,11.84,1.0,1007.9,1.24,2.59,1600241340,14,0.79,10,1600235940,10.289,256.0,7.89,2020-09-16 05:22:00,16.85,2020-09-16 12:23:00,7.56,2020-09-16 05:22:00,17.29,2020-09-16 12:38:00
Baglung,Galkot,28.21869167,83.41881111,2020-09-16 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-09-16 05:58:00,2020-09-16 18:16:00,0.97,0.2046,0.608,2020-09-16 15:51:00,0.35,rain,26.2,2020-09-16 14:26:00,15.38,2020-09-17 05:40:00,26.68,2020-09-16 14:30:00,15.65,2020-09-17 05:40:00,17.38,0.89,1007.8,0.99,1.85,1600240260,7,0.64,9,1600236540,15.921,259.9,13.34,2020-09-16 05:33:00,26.2,2020-09-16 14:26:00,13.61,2020-09-16 05:33:00,26.68,2020-09-16 14:30:00
Baglung,Rangkhani,28.14408889,83.55824444,2020-09-16 00:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2020-09-16 05:58:00,2020-09-16 18:16:00,0.97,0.2149,0.6139,2020-09-16 15:45:00,0.35,rain,23.48,2020-09-16 13:50:00,15.6,2020-09-17 01:25:00,23.51,2020-09-16 13:52:00,15.87,2020-09-17 01:25:00,15.62,0.86,1007.5,0.93,1.73,1600242360,19,0.62,8,1600236600,16.088,260.7,14.07,2020-09-16 05:33:00,23.48,2020-09-16 13:50:00,14.41,2020-09-16 05:35:00,23.51,2020-09-16 13:52:00
Baitadi,Patan (West),29.467137,80.54575109999999,2020-09-16 00:00:00,Humid throughout the day.,rain,2020-09-16 06:10:00,2020-09-16 18:28:00,0.97,0.1869,0.7309,2020-09-16 00:38:00,0.4,rain,27.99,2020-09-16 13:37:00,18.24,2020-09-17 05:37:00,30.24,2020-09-16 13:48:00,19.03,2020-09-17 05:35:00,20.76,0.91,1007.2,0.86,2.34,1600252740,237,0.35,10,1600238220,15.827,261.6,18.4,2020-09-16 05:04:00,27.99,2020-09-16 13:37:00,19.25,2020-09-16 05:01:00,30.24,2020-09-16 13:48:00
Baitadi,Satbanjh,29.4973,80.49741194,2020-09-16 00:00:00,Clear throughout the day.,rain,2020-09-16 06:10:00,2020-09-16 18:29:00,0.97,0.185,0.8689,2020-09-16 00:34:00,0.41,rain,24.41,2020-09-16 13:41:00,15.65,2020-09-17 05:42:00,24.36,2020-09-16 13:44:00,16.29,2020-09-17 05:42:00,17.61,0.92,1007.1,0.9,2.49,1600253880,246,0.33,11,1600238520,15.824,261.8,15.8,2020-09-16 05:33:00,24.41,2020-09-16 13:41:00,16.49,2020-09-16 05:32:00,24.36,2020-09-16 13:44:00
Bajhang,Chainpur (West),29.55,81.21666667,2020-09-16 00:00:00,Clear throughout the day.,clear-day,2020-09-16 06:07:00,2020-09-16 18:26:00,0.97,0.1141,0.41,2020-09-16 17:07:00,0.25,rain,25.47,2020-09-16 12:56:00,16.06,2020-09-17 05:40:00,25.49,2020-09-16 13:02:00,16.33,2020-09-17 05:40:00,16.8,0.86,1008.1,1.09,2.48,1600240140,14,0.46,11,1600236540,15.232,258.2,15.12,2020-09-16 05:23:00,25.47,2020-09-16 12:56:00,15.39,2020-09-16 05:23:00,25.49,2020-09-16 13:02:00
Bajhang,Chainpur Bajhang Aws Climate,29.545890000000004,81.20114000000001,2020-09-16 00:00:00,Clear throughout the day.,clear-day,2020-09-16 06:07:00,2020-09-16 18:26:00,0.97,0.1177,0.4221,2020-09-16 17:09:00,0.25,rain,25.74,2020-09-16 13:02:00,16.32,2020-09-17 05:40:00,25.81,2020-09-16 13:08:00,16.59,2020-09-17 05:39:00,17.3,0.87,1008.1,1.07,2.47,1600240200,14,0.46,10,1600236540,15.289,258.3,15.41,2020-09-16 05:19:00,25.74,2020-09-16 13:02:00,15.69,2020-09-16 05:18:00,25.81,2020-09-16 13:08:00
Bajhang,Kalukheti,29.447359999999996,81.16838,2020-09-16 00:00:00,Humid throughout the day.,clear-day,2020-09-16 06:07:00,2020-09-16 18:26:00,0.97,0.154,0.4889,2020-09-16 17:19:00,0.29,rain,28.08,2020-09-16 13:36:00,17.07,2020-09-17 05:50:00,28.93,2020-09-16 14:02:00,17.34,2020-09-17 05:50:00,17.14,0.76,1007.7,0.94,2.29,1600241040,110,0.43,11,1600236780,15.895,259.7,16.48,2020-09-16 05:44:00,28.08,2020-09-16 13:36:00,16.75,2020-09-16 05:44:00,28.93,2020-09-16 14:02:00
Bajhang,Rayal,29.464595000000003,80.95405,2020-09-16 00:00:00,Humid throughout the day.,clear-day,2020-09-16 06:08:00,2020-09-16 18:27:00,0.97,0.1921,0.6041,2020-09-16 17:19:00,0.32,rain,29.37,2020-09-16 13:40:00,18.61,2020-09-17 05:33:00,32.16,2020-09-16 14:05:00,19.13,2020-09-17 05:30:00,20.5,0.86,1007.6,0.83,2.15,1600242660,194,0.44,10,1600236600,14.97,260.1,18.43,2020-09-16 05:06:00,29.37,2020-09-16 13:40:00,19.04,2020-09-16 05:04:00,32.16,2020-09-16 14:05:00
Bajura,Bajura (Martadi),29.45697889,81.48038389,2020-09-16 00:00:00,Humid throughout the day.,clear-day,2020-09-16 06:06:00,2020-09-16 18:25:00,0.97,0.0579,0.1928,2020-09-16 15:30:00,0.22,rain,24.6,2020-09-16 13:40:00,13.42,2020-09-16 23:53:00,25.04,2020-09-16 13:45:00,13.75,2020-09-17 00:13:00,16.38,0.96,1008.3,1.16,3.23,1600240920,21,0.43,11,1600236660,16.093,257.8,11.82,2020-09-16 05:17:00,24.6,2020-09-16 13:40:00,12.09,2020-09-16 05:18:00,25.04,2020-09-16 13:45:00
Bajura,Kailasmandu,29.35291694,81.33385889,2020-09-16 00:00:00,Humid throughout the day.,clear-day,2020-09-16 06:06:00,2020-09-16 18:25:00,0.97,0.1289,0.4049,2020-09-16 00:49:00,0.29,rain,28.25,2020-09-16 13:33:00,17.99,2020-09-17 05:39:00,29.9,2020-09-16 13:51:00,18.51,2020-09-17 05:38:00,19.22,0.88,1007.9,1.08,2.47,1600240800,107,0.49,10,1600236600,16.093,259.5,16.74,2020-09-16 05:12:00,28.25,2020-09-16 13:33:00,17.32,2020-09-16 05:12:00,29.9,2020-09-16 13:51:00
Bajura,Kolti,29.50348694,81.66617611,2020-09-16 00:00:00,Clear throughout the day.,clear-day,2020-09-16 06:05:00,2020-09-16 18:24:00,0.97,0.0249,0.1223,2020-09-16 15:00:00,0.18,rain,23.24,2020-09-16 13:46:00,10.15,2020-09-17 05:29:00,23.4,2020-09-16 13:51:00,10.42,2020-09-17 05:29:00,13.88,0.95,1008.9,0.95,3.47,1600249740,274,0.32,11,1600237320,16.093,257.8,8.55,2020-09-16 05:15:00,23.24,2020-09-16 13:46:00,8.82,2020-09-16 05:15:00,23.4,2020-09-16 13:51:00
Banke,Amlekhganj,27.94748333,81.78569444,2020-09-16 00:15:00,Humid throughout the day.,rain,2020-09-16 06:05:00,2020-09-16 18:23:00,0.97,0.0665,0.188,2020-09-16 05:28:00,0.38,rain,31.42,2020-09-16 14:59:00,24.0,2020-09-17 05:29:00,37.71,2020-09-16 13:52:00,25.26,2020-09-17 05:25:00,24.36,0.84,1004.8,2.07,5.97,1600196220,115,0.46,10,1600236540,16.093,263.6,24.83,2020-09-16 05:02:00,31.42,2020-09-16 14:59:00,26.13,2020-09-16 04:56:00,37.71,2020-09-16 13:52:00
Banke,Dhakeri,28.10055556,81.66824722,2020-09-16 00:15:00,Humid throughout the day.,rain,2020-09-16 06:05:00,2020-09-16 18:23:00,0.97,0.1504,0.4632,2020-09-16 03:17:00,0.43,rain,31.98,2020-09-16 14:52:00,24.03,2020-09-17 05:21:00,39.66,2020-09-16 14:02:00,25.29,2020-09-17 05:18:00,24.96,0.86,1005.0,1.78,4.52,1600196040,115,0.39,10,1600236780,16.093,263.5,24.81,2020-09-16 05:08:00,31.98,2020-09-16 14:52:00,26.17,2020-09-16 05:05:00,39.66,2020-09-16 14:02:00
Banke,Khajura (Nepalganj),28.11368333,81.59030556,2020-09-16 00:15:00,Humid throughout the day.,rain,2020-09-16 06:06:00,2020-09-16 18:24:00,0.97,0.1616,0.6223,2020-09-16 03:01:00,0.44,rain,32.02,2020-09-16 14:51:00,24.11,2020-09-17 05:21:00,39.44,2020-09-16 13:58:00,25.39,2020-09-17 05:19:00,24.85,0.85,1004.9,1.9,5.05,1600195980,114,0.39,10,1600236780,16.037,263.6,24.82,2020-09-16 05:02:00,32.02,2020-09-16 14:51:00,26.17,2020-09-16 05:01:00,39.44,2020-09-16 13:58:00
Banke,Naubasta,28.230225,81.65270278,2020-09-16 00:00:00,Humid throughout the day.,rain,2020-09-16 06:05:00,2020-09-16 18:24:00,0.97,0.2577,0.7682,2020-09-16 03:02:00,0.49,rain,32.49,2020-09-16 14:54:00,24.37,2020-09-17 05:08:00,42.01,2020-09-16 14:38:00,25.69,2020-09-17 05:01:00,25.88,0.89,1005.3,1.31,2.58,1600246200,107,0.41,10,1600236660,15.053,263.2,25.0,2020-09-16 06:21:00,32.49,2020-09-16 14:54:00,26.4,2020-09-16 06:23:00,42.01,2020-09-16 14:38:00
Banke,Nepalgunj Airport,28.051994399999995,81.6228389,2020-09-16 00:15:00,Humid throughout the day.,rain,2020-09-16 06:06:00,2020-09-16 18:24:00,0.97,0.1132,0.4318,2020-09-16 03:10:00,0.41,rain,31.62,2020-09-16 14:53:00,24.03,2020-09-17 05:17:00,38.12,2020-09-16 13:49:00,25.29,2020-09-17 05:16:00,24.43,0.84,1004.8,2.08,5.92,1600195920,116,0.38,10,1600236840,16.093,263.7,24.75,2020-09-16 04:56:00,31.62,2020-09-16 14:53:00,26.07,2020-09-16 04:55:00,38.12,2020-09-16 13:49:00
Bara,Gulariya,27.164166700000003,84.98,2020-09-16 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-09-16 05:52:00,2020-09-16 18:10:00,0.97,0.1277,0.895,2020-09-16 02:46:00,0.48,rain,31.83,2020-09-16 12:43:00,24.24,2020-09-17 05:29:00,41.95,2020-09-16 12:32:00,25.55,2020-09-17 05:28:00,25.47,0.88,1005.3,1.61,3.59,1600193700,89,0.74,6,1600234800,16.093,262.3,24.4,2020-09-16 05:34:00,31.83,2020-09-16 12:43:00,25.72,2020-09-16 05:32:00,41.95,2020-09-16 12:32:00
Bara,Kalaiya,27.079,84.9329,2020-09-16 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-09-16 05:53:00,2020-09-16 18:10:00,0.97,0.0862,0.4818,2020-09-16 02:49:00,0.48,rain,31.2,2020-09-16 13:06:00,24.34,2020-09-17 05:26:00,40.27,2020-09-16 12:34:00,25.67,2020-09-17 05:25:00,25.15,0.88,1005.1,1.82,5.19,1600193700,90,0.76,6,1600236120,16.093,262.2,24.53,2020-09-16 05:35:00,31.2,2020-09-16 13:06:00,25.84,2020-09-16 05:34:00,40.27,2020-09-16 12:34:00
