district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation
Baglung,Rangkhani,28.14408889,83.55824444,2020-10-16 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-16 06:13:00,2020-10-16 17:42:00,0.99,0.0417,0.1507,2020-10-16 16:45:00,0.12,rain,23.9,2020-10-16 13:39:00,15.18,2020-10-17 05:37:00,23.62,2020-10-16 13:39:00,15.45,2020-10-17 05:37:00,12.4,0.7,1010.6,1.18,1.94,1602801960,320,0.29,7,1602828180,16.093,254.2,14.82,2020-10-16 05:31:00,23.9,2020-10-16 13:39:00,15.09,2020-10-16 05:31:00,23.62,2020-10-16 13:39:00,
Baitadi,Patan (West),29.467137,80.54575109999999,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:26:00,2020-10-16 17:53:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.01,rain,29.07,2020-10-16 13:40:00,14.09,2020-10-17 05:38:00,28.79,2020-10-16 13:40:00,14.36,2020-10-17 05:38:00,11.51,0.61,1010.8,1.14,2.38,1602838680,1,0.05,8,1602828240,16.093,249.5,14.11,2020-10-16 05:52:00,29.07,2020-10-16 13:40:00,14.38,2020-10-16 05:52:00,28.79,2020-10-16 13:40:00,
Baitadi,Satbanjh,29.4973,80.49741194,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:26:00,2020-10-16 17:53:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.01,rain,25.66,2020-10-16 13:36:00,12.62,2020-10-17 05:33:00,25.38,2020-10-16 13:36:00,12.89,2020-10-17 05:33:00,9.56,0.65,1010.5,1.17,2.59,1602838740,316,0.04,8,1602828480,16.093,249.8,12.53,2020-10-16 05:16:00,25.66,2020-10-16 13:36:00,12.8,2020-10-16 05:16:00,25.38,2020-10-16 13:36:00,
Bajhang,Chainpur (West),29.55,81.21666667,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:24:00,2020-10-16 17:50:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.01,rain,25.04,2020-10-16 13:37:00,12.32,2020-10-17 05:43:00,24.76,2020-10-16 13:37:00,12.59,2020-10-17 05:43:00,6.1,0.51,1013.0,1.32,2.81,1602804840,47,0.2,8,1602828120,16.093,246.3,11.22,2020-10-16 05:16:00,25.04,2020-10-16 13:37:00,11.49,2020-10-16 05:16:00,24.76,2020-10-16 13:37:00,
Bajhang,Chainpur Bajhang Aws Climate,29.545890000000004,81.20114000000001,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:24:00,2020-10-16 17:50:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.01,rain,25.18,2020-10-16 13:39:00,12.68,2020-10-17 05:44:00,24.9,2020-10-16 13:39:00,12.95,2020-10-17 05:44:00,6.11,0.5,1012.9,1.3,2.78,1602804780,47,0.19,8,1602828240,16.093,246.3,11.59,2020-10-16 05:28:00,25.18,2020-10-16 13:39:00,11.86,2020-10-16 05:28:00,24.9,2020-10-16 13:39:00,
Bajhang,Kalukheti,29.447359999999996,81.16838,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:24:00,2020-10-16 17:50:00,0.99,0.0,0.0,2020-10-16 02:45:00,0.0,,28.1,2020-10-16 13:44:00,13.7,2020-10-17 06:10:00,27.82,2020-10-16 13:44:00,13.97,2020-10-17 06:10:00,7.11,0.47,1011.6,1.24,2.83,1602804540,48,0.16,8,1602828720,16.093,247.6,12.58,2020-10-16 05:48:00,28.1,2020-10-16 13:44:00,12.85,2020-10-16 05:48:00,27.82,2020-10-16 13:44:00,
Bajhang,Rayal,29.464595000000003,80.95405,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:25:00,2020-10-16 17:51:00,0.99,0.0015,0.0051,2020-10-16 02:43:00,0.01,rain,30.4,2020-10-16 13:43:00,15.78,2020-10-17 05:38:00,30.12,2020-10-16 13:43:00,16.05,2020-10-17 05:38:00,8.69,0.47,1011.3,1.09,2.27,1602838380,41,0.11,8,1602829380,16.093,247.7,13.74,2020-10-16 06:00:00,30.4,2020-10-16 13:43:00,14.01,2020-10-16 06:00:00,30.12,2020-10-16 13:43:00,
Bajura,Bajura (Martadi),29.45697889,81.48038389,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:22:00,2020-10-16 17:49:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.02,rain,24.69,2020-10-16 13:42:00,12.41,2020-10-17 05:25:00,24.41,2020-10-16 13:42:00,12.68,2020-10-17 05:25:00,7.46,0.58,1013.0,1.48,3.78,1602805080,34,0.14,7,1602828180,16.093,246.2,10.64,2020-10-16 05:03:00,24.69,2020-10-16 13:42:00,10.91,2020-10-16 05:03:00,24.41,2020-10-16 13:42:00,
Bajura,Kailasmandu,29.35291694,81.33385889,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:23:00,2020-10-16 17:50:00,0.99,0.0014,0.0051,2020-10-16 02:46:00,0.01,rain,27.6,2020-10-16 13:46:00,15.32,2020-10-17 05:41:00,27.32,2020-10-16 13:46:00,15.59,2020-10-17 05:41:00,8.98,0.53,1012.1,1.42,3.38,1602804540,46,0.14,8,1602828660,16.093,247.8,13.98,2020-10-16 05:15:00,27.6,2020-10-16 13:46:00,14.25,2020-10-16 05:15:00,27.32,2020-10-16 13:46:00,
Bajura,Kolti,29.50348694,81.66617611,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:22:00,2020-10-16 17:48:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.02,rain,25.4,2020-10-16 13:45:00,8.83,2020-10-17 06:09:00,25.12,2020-10-16 13:45:00,9.1,2020-10-17 06:09:00,6.6,0.59,1013.2,1.0,2.8,1602839700,282,0.18,8,1602828900,16.093,246.3,7.27,2020-10-16 05:59:00,25.4,2020-10-16 13:45:00,7.54,2020-10-16 05:59:00,25.12,2020-10-16 13:45:00,
Banke,Amlekhganj,27.94748333,81.78569444,2020-10-16 00:15:00,Clear throughout the day.,clear-day,2020-10-16 06:20:00,2020-10-16 17:49:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.02,rain,34.05,2020-10-16 14:04:00,19.99,2020-10-17 05:11:00,36.01,2020-10-16 12:50:00,20.76,2020-10-17 05:12:00,20.75,0.7,1007.0,1.7,2.54,1602839280,97,0.02,8,1602829020,16.093,259.2,21.62,2020-10-16 04:47:00,34.05,2020-10-16 14:04:00,22.78,2020-10-16 04:47:00,36.01,2020-10-16 12:50:00,
Banke,Dhakeri,28.10055556,81.66824722,2020-10-16 00:15:00,Clear throughout the day.,clear-day,2020-10-16 06:21:00,2020-10-16 17:49:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.02,rain,34.01,2020-10-16 13:57:00,20.38,2020-10-17 05:11:00,36.07,2020-10-16 12:54:00,21.06,2020-10-17 05:13:00,20.76,0.7,1007.2,1.66,2.53,1602839400,73,0.02,8,1602829200,16.093,258.2,21.59,2020-10-16 04:51:00,34.01,2020-10-16 13:57:00,22.61,2020-10-16 04:52:00,36.07,2020-10-16 12:54:00,
Banke,Khajura (Nepalganj),28.11368333,81.59030556,2020-10-16 00:15:00,Clear throughout the day.,clear-day,2020-10-16 06:21:00,2020-10-16 17:49:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.02,rain,33.93,2020-10-16 13:59:00,20.3,2020-10-17 05:16:00,36.08,2020-10-16 12:52:00,21.02,2020-10-17 05:18:00,20.76,0.7,1007.2,1.67,2.58,1602840240,71,0.02,8,1602829200,16.093,258.1,21.58,2020-10-16 04:51:00,33.93,2020-10-16 13:59:00,22.61,2020-10-16 04:53:00,36.08,2020-10-16 12:52:00,
Banke,Naubasta,28.230225,81.65270278,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:21:00,2020-10-16 17:49:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.02,rain,34.05,2020-10-16 14:01:00,21.32,2020-10-17 05:12:00,35.82,2020-10-16 13:37:00,21.89,2020-10-17 05:13:00,20.69,0.69,1007.4,1.6,2.48,1602839280,60,0.01,8,1602829440,16.093,257.3,21.91,2020-10-16 05:06:00,34.05,2020-10-16 14:01:00,22.77,2020-10-16 05:13:00,35.82,2020-10-16 13:37:00,
Banke,Nepalgunj Airport,28.051994399999995,81.6228389,2020-10-16 00:15:00,Clear throughout the day.,clear-day,2020-10-16 06:21:00,2020-10-16 17:49:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.02,rain,33.83,2020-10-16 14:04:00,20.1,2020-10-17 05:18:00,35.81,2020-10-16 12:51:00,20.86,2020-10-17 05:19:00,20.69,0.7,1007.1,1.69,2.59,1602839940,78,0.02,8,1602829080,16.093,258.5,21.56,2020-10-16 04:49:00,33.83,2020-10-16 14:04:00,22.65,2020-10-16 04:48:00,35.81,2020-10-16 12:51:00,
Bara,Gulariya,27.164166700000003,84.98,2020-10-16 00:00:00,Humid throughout the day.,clear-day,2020-10-16 06:07:00,2020-10-16 17:37:00,0.99,0.0056,0.0256,2020-10-16 08:43:00,0.05,rain,32.98,2020-10-16 14:23:00,22.81,2020-10-17 05:14:00,39.37,2020-10-16 14:44:00,23.93,2020-10-17 05:12:00,24.38,0.82,1007.5,1.49,3.45,1602839040,70,0.04,8,1602828180,16.093,258.9,24.1,2020-10-16 04:46:00,32.98,2020-10-16 14:23:00,25.45,2020-10-16 04:49:00,39.37,2020-10-16 14:44:00,
Bara,Kalaiya,27.079,84.9329,2020-10-16 00:00:00,Humid throughout the day.,clear-day,2020-10-16 06:07:00,2020-10-16 17:37:00,0.99,0.0078,0.0594,2020-10-16 08:43:00,0.04,rain,32.94,2020-10-16 14:35:00,22.58,2020-10-17 05:10:00,38.54,2020-10-16 14:42:00,23.71,2020-10-17 05:07:00,24.03,0.81,1007.3,1.53,3.47,1602839520,90,0.04,8,1602828060,16.093,259.4,24.14,2020-10-16 04:47:00,32.94,2020-10-16 14:35:00,25.5,2020-10-16 04:48:00,38.54,2020-10-16 14:42:00,
Bara,Nijgadh,27.16416667,84.98,2020-10-16 00:00:00,Humid throughout the day.,clear-day,2020-10-16 06:07:00,2020-10-16 17:37:00,0.99,0.0056,0.0256,2020-10-16 08:43:00,0.05,rain,32.98,2020-10-16 14:23:00,22.81,2020-10-17 05:14:00,39.37,2020-10-16 14:44:00,23.93,2020-10-17 05:12:00,24.38,0.82,1007.5,1.49,3.45,1602839040,70,0.04,8,1602828180,16.093,258.9,24.1,2020-10-16 04:46:00,32.98,2020-10-16 14:23:00,25.45,2020-10-16 04:49:00,39.37,2020-10-16 14:44:00,
Bara,Parwanipur,27.20300556,85.170475,2020-10-16 00:00:00,Humid throughout the day.,clear-day,2020-10-16 06:06:00,2020-10-16 17:36:00,0.99,0.0084,0.0293,2020-10-16 04:45:00,0.07,rain,32.7,2020-10-16 14:22:00,22.55,2020-10-17 05:20:00,39.83,2020-10-16 14:51:00,23.64,2020-10-17 05:19:00,24.48,0.84,1007.9,1.47,3.33,1602838620,27,0.03,8,1602828060,16.093,258.6,23.54,2020-10-16 04:29:00,32.7,2020-10-16 14:22:00,24.81,2020-10-16 04:38:00,39.83,2020-10-16 14:51:00,
Bara,Simara Airport,27.2813,84.9919,2020-10-16 00:00:00,Humid throughout the day.,clear-day,2020-10-16 06:07:00,2020-10-16 17:37:00,0.99,0.0061,0.0387,2020-10-16 00:00:00,0.08,rain,31.84,2020-10-16 14:02:00,22.88,2020-10-17 05:17:00,36.64,2020-10-16 14:40:00,23.96,2020-10-17 05:15:00,23.74,0.85,1008.1,1.39,3.26,1602838380,352,0.05,8,1602828120,16.093,258.0,23.27,2020-10-16 04:35:00,31.84,2020-10-16 14:02:00,24.58,2020-10-16 04:33:00,36.64,2020-10-16 14:40:00,
Bardiya,Chisapani(Karnali),28.21278611,81.34521111,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:22:00,2020-10-16 17:50:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.02,rain,33.57,2020-10-16 13:58:00,19.8,2020-10-17 05:14:00,35.68,2020-10-16 12:45:00,20.63,2020-10-17 05:16:00,20.68,0.72,1007.2,1.64,2.62,1602843180,51,0.0,8,1602829080,16.093,257.6,21.11,2020-10-16 04:48:00,33.57,2020-10-16 13:58:00,22.14,2020-10-16 04:49:00,35.68,2020-10-16 12:45:00,
Bardiya,Kumalgaun,28.33735833,81.33784167,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:22:00,2020-10-16 17:50:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.02,rain,33.7,2020-10-16 13:51:00,19.93,2020-10-17 05:08:00,35.92,2020-10-16 12:49:00,20.64,2020-10-17 05:10:00,20.53,0.71,1007.4,1.56,2.46,1602793860,59,0.0,8,1602829140,16.093,256.8,21.12,2020-10-16 04:48:00,33.7,2020-10-16 13:51:00,22.0,2020-10-16 04:51:00,35.92,2020-10-16 12:49:00,
Bardiya,Manpur,28.36353889,81.41428333,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:22:00,2020-10-16 17:50:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.02,rain,33.92,2020-10-16 13:55:00,20.34,2020-10-17 05:03:00,35.97,2020-10-16 13:02:00,20.99,2020-10-17 05:04:00,20.53,0.7,1007.5,1.52,2.35,1602793680,66,0.01,8,1602829200,16.093,256.5,21.28,2020-10-16 04:56:00,33.92,2020-10-16 13:55:00,22.07,2020-10-16 05:03:00,35.97,2020-10-16 13:02:00,
Bardiya,Rajapur,28.64721944,81.28542778,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:23:00,2020-10-16 17:50:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.01,rain,33.23,2020-10-16 13:55:00,20.61,2020-10-17 05:25:00,34.02,2020-10-16 14:00:00,20.94,2020-10-17 05:28:00,18.68,0.65,1008.2,1.38,2.34,1602798900,46,0.01,8,1602829140,16.093,254.8,21.32,2020-10-16 05:20:00,33.23,2020-10-16 13:55:00,21.79,2020-10-16 05:33:00,34.02,2020-10-16 14:00:00,
Bardiya,Rambhapur,28.307825,81.27586389,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:22:00,2020-10-16 17:51:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.02,rain,33.43,2020-10-16 13:55:00,19.71,2020-10-17 05:09:00,35.51,2020-10-16 12:46:00,20.51,2020-10-17 05:11:00,20.51,0.72,1007.3,1.6,2.54,1602793980,53,0.0,8,1602829080,16.093,257.1,20.98,2020-10-16 04:46:00,33.43,2020-10-16 13:55:00,21.97,2020-10-16 04:48:00,35.51,2020-10-16 12:46:00,
Bardiya,Rani Jaruwa Nursery,28.42588611,81.33803611,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:22:00,2020-10-16 17:50:00,0.99,0.0014,0.0051,2020-10-16 02:45:00,0.02,rain,33.87,2020-10-16 13:51:00,20.2,2020-10-17 05:05:00,35.97,2020-10-16 13:04:00,20.83,2020-10-17 05:07:00,20.36,0.7,1007.5,1.51,2.46,1602794400,62,0.01,8,1602829140,16.093,256.2,21.26,2020-10-16 04:50:00,33.87,2020-10-16 13:51:00,22.04,2020-10-16 04:58:00,35.97,2020-10-16 13:04:00,
Bhaktapur,Bhaktapur,27.63333333,85.43333333,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:05:00,2020-10-16 17:35:00,0.99,0.0314,0.055,2020-10-16 03:50:00,0.16,rain,25.58,2020-10-16 13:15:00,16.18,2020-10-17 06:23:00,25.53,2020-10-16 13:22:00,16.95,2020-10-17 04:59:00,17.87,0.91,1010.1,0.71,1.71,1602838020,67,0.19,8,1602827580,16.093,254.8,15.76,2020-10-16 06:09:00,25.58,2020-10-16 13:15:00,16.63,2020-10-16 06:10:00,25.53,2020-10-16 13:22:00,
Bhaktapur,Changu Narayan,27.67668056,85.42396944,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:05:00,2020-10-16 17:35:00,0.99,0.031,0.0547,2020-10-16 17:18:00,0.15,rain,27.81,2020-10-16 13:43:00,16.72,2020-10-17 06:25:00,28.7,2020-10-16 14:13:00,17.27,2020-10-17 06:25:00,18.7,0.87,1010.2,0.65,1.65,1602838380,64,0.19,8,1602827820,16.093,254.9,16.5,2020-10-16 06:08:00,27.81,2020-10-16 13:43:00,17.18,2020-10-16 06:10:00,28.7,2020-10-16 14:13:00,
Bhaktapur,Nagarkot,27.645725,85.4615833,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:05:00,2020-10-16 17:34:00,0.99,0.0291,0.0594,2020-10-16 17:24:00,0.15,rain,26.91,2020-10-16 13:34:00,16.54,2020-10-17 06:26:00,27.68,2020-10-16 13:44:00,17.22,2020-10-17 06:25:00,18.37,0.89,1010.2,0.67,1.62,1602838080,68,0.17,8,1602827760,16.093,254.8,16.12,2020-10-16 06:10:00,26.91,2020-10-16 13:34:00,16.87,2020-10-16 06:12:00,27.68,2020-10-16 13:44:00,
Bhaktapur,Sanga,27.71605833,85.42675556,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 06:05:00,2020-10-16 17:34:00,0.99,0.0298,0.0568,2020-10-16 17:16:00,0.15,rain,27.15,2020-10-16 13:47:00,16.1,2020-10-17 06:22:00,27.71,2020-10-16 14:07:00,16.52,2020-10-17 06:22:00,17.66,0.85,1010.2,0.6,1.58,1602839100,63,0.18,8,1602828000,16.093,254.9,16.05,2020-10-16 06:10:00,27.15,2020-10-16 13:47:00,16.6,2020-10-16 06:12:00,27.71,2020-10-16 14:07:00,
Bhojpur,Dingla,27.1944798,87.04862659999999,2020-10-16 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-16 05:58:00,2020-10-16 17:28:00,0.99,0.06,0.2014,2020-10-16 16:38:00,0.23,rain,23.75,2020-10-16 13:31:00,15.53,2020-10-17 05:43:00,24.13,2020-10-16 13:35:00,16.25,2020-10-17 05:42:00,17.84,0.98,1010.2,0.74,1.92,1602837000,323,0.33,8,1602827460,16.093,254.4,15.08,2020-10-16 05:14:00,23.75,2020-10-16 13:31:00,16.19,2020-10-16 05:17:00,24.13,2020-10-16 13:35:00,
Bhojpur,Rampur,27.5282716,87.2177064,2020-10-16 00:00:00,Clear throughout the day.,clear-day,2020-10-16 05:58:00,2020-10-16 17:27:00,0.99,0.0253,0.0545,2020-10-16 12:09:00,0.14,rain,24.78,2020-10-16 12:44:00,16.95,2020-10-17 00:54:00,24.5,2020-10-16 12:45:00,17.22,2020-10-17 00:54:00,14.05,0.72,1011.8,1.12,2.14,1602788040,358,0.3,7,1602827580,16.093,252.8,15.49,2020-10-16 05:13:00,24.78,2020-10-16 12:44:00,15.76,2020-10-16 05:13:00,24.5,2020-10-16 12:45:00,
Chitawan,Bharatpur,27.5909,84.5223,2020-10-16 00:00:00,Humid throughout the day.,clear-day,2020-10-16 06:09:00,2020-10-16 17:38:00,0.99,0.0403,0.2884,2020-10-16 05:54:00,0.16,rain,34.14,2020-10-16 14:14:00,22.33,2020-10-17 05:21:00,39.38,2020-10-16 14:35:00,23.31,2020-10-17 05:25:00,23.78,0.81,1008.2,1.06,2.07,1602840000,308,0.1,8,1602828540,16.093,258.1,22.85,2020-10-16 04:54:00,34.14,2020-10-16 14:14:00,24.12,2020-10-16 04:57:00,39.38,2020-10-16 14:35:00,
Chitawan,Bharatpur,27.72113611,84.58525556,2020-10-16 00:00:00,Humid throughout the day.,clear-day,2020-10-16 06:09:00,2020-10-16 17:38:00,0.99,0.0175,0.0798,2020-10-16 06:00:00,0.11,rain,33.54,2020-10-16 14:06:00,22.0,2020-10-17 05:37:00,37.57,2020-10-16 14:41:00,22.73,2020-10-17 05:40:00,23.04,0.81,1008.6,1.0,1.77,1602788340,276,0.15,7,1602828360,16.093,257.8,22.24,2020-10-16 05:02:00,33.54,2020-10-16 14:06:00,23.44,2020-10-16 05:04:00,37.57,2020-10-16 14:41:00,
