district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
Achham,Asara Ghat,28.95029444,81.44431944,2020-09-27 00:00:00,Humid throughout the day.,clear-day,2020-09-27 06:12:00,2020-09-27 18:11:00,0.37,0.0148,0.055,2020-09-27 00:00:00,0.07,rain,31.08,2020-09-27 13:48:00,17.22,2020-09-28 05:30:00,32.65,2020-09-27 15:32:00,17.49,2020-09-28 05:30:00,19.01,0.77,1008.5,1.36,3.26,1601162220,26,0.1,8,1601189700,16.093,263.4,18.15,2020-09-27 05:29:00,31.08,2020-09-27 13:48:00,18.42,2020-09-27 05:29:00,32.65,2020-09-27 15:32:00
Achham,Basti,29.03098333,81.17113333,2020-09-27 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-09-27 06:13:00,2020-09-27 18:12:00,0.37,0.0234,0.0832,2020-09-27 18:09:00,0.1,rain,31.96,2020-09-27 14:01:00,16.2,2020-09-28 05:34:00,35.11,2020-09-27 16:03:00,16.47,2020-09-28 05:34:00,20.13,0.8,1008.5,1.14,2.36,1601161080,14,0.16,8,1601191380,16.093,264.5,17.78,2020-09-27 05:41:00,31.96,2020-09-27 14:01:00,18.06,2020-09-27 05:43:00,35.11,2020-09-27 16:03:00
Achham,Mangalsen,29.13611389,81.25009167,2020-09-27 00:00:00,Clear throughout the day.,clear-day,2020-09-27 06:12:00,2020-09-27 18:12:00,0.37,0.0103,0.0525,2020-09-27 20:45:00,0.08,rain,28.16,2020-09-27 14:18:00,15.23,2020-09-28 05:25:00,27.85,2020-09-27 14:13:00,15.5,2020-09-28 05:25:00,15.08,0.72,1008.6,1.25,2.54,1601161620,42,0.14,8,1601191260,16.093,263.8,15.49,2020-09-27 05:32:00,28.16,2020-09-27 14:18:00,15.76,2020-09-27 05:32:00,27.85,2020-09-27 14:13:00
Achham,Sugali,29.17980694,81.37293889,2020-09-27 00:00:00,Clear throughout the day.,clear-day,2020-09-27 06:12:00,2020-09-27 18:11:00,0.37,0.0072,0.0266,2020-09-27 20:48:00,0.08,rain,25.98,2020-09-27 14:10:00,14.08,2020-09-28 05:25:00,25.7,2020-09-27 14:10:00,14.35,2020-09-28 05:25:00,12.89,0.71,1008.9,1.45,3.29,1601161020,44,0.13,8,1601191140,16.093,262.3,13.74,2020-09-27 05:18:00,25.98,2020-09-27 14:10:00,14.01,2020-09-27 05:18:00,25.7,2020-09-27 14:10:00
Arghakhanchi,Rangsing,27.80330278,82.78400833,2020-09-27 00:00:00,Humid throughout the day.,clear-day,2020-09-27 06:06:00,2020-09-27 18:06:00,0.37,0.0238,0.101,2020-09-27 00:00:00,0.09,rain,31.6,2020-09-27 13:33:00,20.6,2020-09-28 05:24:00,36.45,2020-09-27 13:58:00,21.03,2020-09-28 05:24:00,22.02,0.8,1006.7,1.36,2.87,1601197980,337,0.13,10,1601186880,16.093,263.1,21.72,2020-09-27 05:13:00,31.6,2020-09-27 13:33:00,22.41,2020-09-27 05:08:00,36.45,2020-09-27 13:58:00
Arghakhanchi,Sandhikharka,27.96402222,83.12056944,2020-09-27 00:00:00,Clear throughout the day.,clear-day,2020-09-27 06:05:00,2020-09-27 18:05:00,0.37,0.0344,0.1929,2020-09-27 17:42:00,0.1,rain,27.51,2020-09-27 13:00:00,17.04,2020-09-28 05:16:00,28.27,2020-09-27 13:15:00,17.31,2020-09-28 05:16:00,16.66,0.75,1007.6,1.22,2.23,1601197200,21,0.09,10,1601186940,16.093,261.1,16.73,2020-09-27 05:36:00,27.51,2020-09-27 13:00:00,17.0,2020-09-27 05:36:00,28.27,2020-09-27 13:15:00
Arghakhanchi,Sidhara,27.7945,82.82838333,2020-09-27 00:00:00,Humid throughout the day.,clear-day,2020-09-27 06:06:00,2020-09-27 18:06:00,0.37,0.0206,0.0711,2020-09-27 00:00:00,0.08,rain,30.79,2020-09-27 13:32:00,20.67,2020-09-28 05:29:00,33.98,2020-09-27 13:54:00,21.02,2020-09-28 05:29:00,20.87,0.78,1006.7,1.38,2.9,1601197800,342,0.13,10,1601186820,16.093,263.1,21.51,2020-09-27 05:21:00,30.79,2020-09-27 13:32:00,22.13,2020-09-27 05:13:00,33.98,2020-09-27 13:54:00
Baglung,Baglung,28.26363611,83.60032222,2020-09-27 00:00:00,Clear throughout the day.,clear-day,2020-09-27 06:03:00,2020-09-27 18:03:00,0.37,0.0521,0.2584,2020-09-27 19:45:00,0.16,rain,27.53,2020-09-27 13:33:00,15.38,2020-09-28 05:38:00,28.36,2020-09-27 13:55:00,15.65,2020-09-28 05:38:00,15.17,0.75,1009.3,1.4,2.88,1601163060,321,0.01,10,1601187360,16.093,258.2,14.36,2020-09-27 05:24:00,27.53,2020-09-27 13:33:00,14.63,2020-09-27 05:24:00,28.36,2020-09-27 13:55:00
Baglung,Dhorpatan,28.48333333,83.08333333,2020-09-27 00:00:00,Clear throughout the day.,clear-day,2020-09-27 06:05:00,2020-09-27 18:05:00,0.37,0.0446,0.2071,2020-09-27 17:33:00,0.22,rain,15.92,2020-09-27 12:44:00,7.32,2020-09-28 05:27:00,15.64,2020-09-27 12:44:00,6.26,2020-09-28 05:24:00,6.74,0.82,1009.3,1.56,2.4,1601144580,19,0.18,11,1601187180,14.761,254.7,5.09,2020-09-27 05:04:00,15.92,2020-09-27 12:44:00,3.96,2020-09-27 05:03:00,15.64,2020-09-27 12:44:00
Baglung,Galkot,28.21869167,83.41881111,2020-09-27 00:00:00,Clear throughout the day.,clear-day,2020-09-27 06:04:00,2020-09-27 18:03:00,0.37,0.0631,0.3083,2020-09-27 18:58:00,0.17,rain,25.9,2020-09-27 13:06:00,12.94,2020-09-28 05:24:00,25.7,2020-09-27 13:13:00,13.21,2020-09-28 05:24:00,13.42,0.74,1009.0,1.46,2.63,1601162640,330,0.03,10,1601187240,16.093,258.5,12.27,2020-09-27 05:26:00,25.9,2020-09-27 13:06:00,12.54,2020-09-27 05:26:00,25.7,2020-09-27 13:13:00
