district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
Achham,Asara Ghat,28.95029444,81.44431944,2020-09-13 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-09-13 06:05:00,2020-09-13 18:28:00,0.86,0.1308,0.4594,2020-09-14 00:00:00,0.39,rain,32.47,2020-09-13 13:46:00,19.97,2020-09-14 05:42:00,37.21,2020-09-13 16:45:00,20.58,2020-09-14 05:44:00,22.17,0.81,1008.6,1.13,2.26,1599953340,191,0.73,7,1599979140,16.093,264.4,20.45,2020-09-13 05:28:00,32.47,2020-09-13 13:46:00,21.14,2020-09-13 05:36:00,37.21,2020-09-13 16:45:00
Achham,Basti,29.03098333,81.17113333,2020-09-13 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-13 06:06:00,2020-09-13 18:29:00,0.86,0.1061,0.2214,2020-09-13 23:58:00,0.39,rain,33.84,2020-09-13 13:48:00,21.71,2020-09-14 05:48:00,39.58,2020-09-13 16:42:00,22.6,2020-09-14 05:54:00,22.94,0.79,1008.4,0.87,1.83,1599993600,190,0.66,9,1599978120,16.093,264.5,22.1,2020-09-13 05:33:00,33.84,2020-09-13 13:48:00,22.9,2020-09-13 05:40:00,39.58,2020-09-13 16:42:00
Achham,Mangalsen,29.13611389,81.25009167,2020-09-13 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-09-13 06:05:00,2020-09-13 18:29:00,0.86,0.0726,0.1521,2020-09-13 03:58:00,0.33,rain,30.44,2020-09-13 13:46:00,18.37,2020-09-14 05:38:00,31.4,2020-09-13 13:57:00,18.65,2020-09-14 05:40:00,19.11,0.76,1008.9,0.99,1.83,1599993240,177,0.6,10,1599978180,16.093,263.9,18.88,2020-09-13 05:23:00,30.44,2020-09-13 13:46:00,19.22,2020-09-13 05:27:00,31.4,2020-09-13 13:57:00
Achham,Sugali,29.17980694,81.37293889,2020-09-13 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-09-13 06:05:00,2020-09-13 18:29:00,0.86,0.0623,0.1787,2020-09-13 02:44:00,0.33,rain,28.33,2020-09-13 13:44:00,16.42,2020-09-14 05:39:00,29.0,2020-09-13 13:56:00,16.69,2020-09-14 05:39:00,17.89,0.81,1009.2,1.15,2.09,1599952260,171,0.59,10,1599977820,16.092,262.9,16.19,2020-09-13 05:19:00,28.33,2020-09-13 13:44:00,16.46,2020-09-13 05:20:00,29.0,2020-09-13 13:56:00
Arghakhanchi,Rangsing,27.80330278,82.78400833,2020-09-13 00:00:00,Rain in the morning.,rain,2020-09-13 06:00:00,2020-09-13 18:22:00,0.86,0.4167,1.0956,2020-09-13 05:45:00,0.6,rain,33.33,2020-09-13 14:37:00,23.79,2020-09-14 05:13:00,39.9,2020-09-13 15:18:00,24.83,2020-09-14 05:22:00,24.59,0.83,1006.8,1.2,1.9,1599966060,116,0.53,10,1599976860,13.478,265.3,23.56,2020-09-13 05:29:00,33.33,2020-09-13 14:37:00,24.83,2020-09-13 05:30:00,39.9,2020-09-13 15:18:00
Arghakhanchi,Sandhikharka,27.96402222,83.12056944,2020-09-13 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-13 05:58:00,2020-09-13 18:21:00,0.86,0.2669,0.7046,2020-09-13 00:00:00,0.59,rain,29.45,2020-09-13 13:14:00,19.63,2020-09-14 05:24:00,31.64,2020-09-13 13:52:00,20.03,2020-09-14 05:28:00,20.6,0.84,1007.9,0.98,1.64,1599985380,131,0.66,10,1599976620,16.093,263.5,19.0,2020-09-13 05:19:00,29.45,2020-09-13 13:14:00,19.64,2020-09-13 05:22:00,31.64,2020-09-13 13:52:00
Arghakhanchi,Sidhara,27.7945,82.82838333,2020-09-13 00:00:00,Rain in the morning.,rain,2020-09-13 06:00:00,2020-09-13 18:22:00,0.86,0.4015,1.0498,2020-09-13 05:45:00,0.62,rain,32.6,2020-09-13 14:39:00,23.43,2020-09-14 05:01:00,38.23,2020-09-13 15:31:00,24.41,2020-09-14 05:13:00,23.97,0.84,1006.8,1.21,1.87,1599966000,116,0.55,11,1599976860,13.667,265.2,23.14,2020-09-13 05:08:00,32.6,2020-09-13 14:39:00,24.38,2020-09-13 05:05:00,38.23,2020-09-13 15:31:00
Baglung,Baglung,28.26363611,83.60032222,2020-09-13 00:00:00,Partly cloudy throughout the day.,rain,2020-09-13 05:56:00,2020-09-13 18:19:00,0.86,0.1497,0.5639,2020-09-13 15:02:00,0.4,rain,28.74,2020-09-13 13:48:00,18.68,2020-09-14 05:38:00,29.52,2020-09-13 14:09:00,18.95,2020-09-14 05:38:00,15.97,0.66,1009.3,0.97,2.09,1599977820,316,0.65,10,1599976860,15.145,261.7,17.85,2020-09-13 05:30:00,28.74,2020-09-13 13:48:00,18.12,2020-09-13 05:30:00,29.52,2020-09-13 14:09:00
Baglung,Dhorpatan,28.48333333,83.08333333,2020-09-13 00:00:00,Foggy in the afternoon and evening.,rain,2020-09-13 05:58:00,2020-09-13 18:22:00,0.86,0.1814,0.5071,2020-09-13 15:28:00,0.46,rain,17.59,2020-09-13 12:50:00,8.89,2020-09-14 05:43:00,18.06,2020-09-13 13:02:00,9.33,2020-09-14 05:41:00,12.24,1.0,1009.6,1.21,2.52,1599979440,25,0.62,12,1599976980,13.069,258.1,8.27,2020-09-13 05:19:00,17.59,2020-09-13 12:50:00,8.91,2020-09-13 05:17:00,18.06,2020-09-13 13:02:00
Baglung,Galkot,28.21869167,83.41881111,2020-09-13 00:00:00,Partly cloudy throughout the day.,rain,2020-09-13 05:57:00,2020-09-13 18:20:00,0.86,0.1473,0.4919,2020-09-13 15:15:00,0.42,rain,27.31,2020-09-13 13:52:00,16.56,2020-09-14 05:43:00,28.1,2020-09-13 14:14:00,16.83,2020-09-14 05:43:00,16.4,0.75,1009.1,0.97,2.0,1599977700,318,0.67,10,1599976800,15.427,261.9,15.97,2020-09-13 05:42:00,27.31,2020-09-13 13:52:00,16.24,2020-09-13 05:42:00,28.1,2020-09-13 14:14:00
