district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
Achham,Asara Ghat,28.95029444,81.44431944,2020-09-26 00:00:00,Humid throughout the day.,clear-day,2020-09-26 06:11:00,2020-09-26 18:12:00,0.34,0.0866,0.1844,2020-09-26 17:27:00,0.24,rain,30.61,2020-09-26 12:37:00,17.63,2020-09-27 04:56:00,34.43,2020-09-26 12:44:00,17.9,2020-09-27 04:57:00,21.14,0.86,1006.7,1.22,2.58,1601075340,118,0.11,10,1601101080,16.093,263.1,18.27,2020-09-26 05:40:00,30.61,2020-09-26 12:37:00,18.69,2020-09-26 05:40:00,34.43,2020-09-26 12:44:00
Achham,Basti,29.03098333,81.17113333,2020-09-26 00:00:00,Humid throughout the day.,clear-day,2020-09-26 06:12:00,2020-09-26 18:13:00,0.34,0.1412,0.547,2020-09-26 23:50:00,0.31,rain,31.39,2020-09-26 12:38:00,17.53,2020-09-27 05:02:00,37.72,2020-09-26 16:00:00,17.92,2020-09-27 05:07:00,22.52,0.89,1006.6,0.99,2.09,1601108820,91,0.08,10,1601100900,15.992,263.2,18.92,2020-09-26 05:40:00,31.39,2020-09-26 12:38:00,19.57,2020-09-26 05:41:00,37.72,2020-09-26 16:00:00
Achham,Mangalsen,29.13611389,81.25009167,2020-09-26 00:00:00,Humid throughout the day.,clear-day,2020-09-26 06:12:00,2020-09-26 18:13:00,0.34,0.1071,0.5226,2020-09-26 00:00:00,0.27,rain,28.1,2020-09-26 12:40:00,15.57,2020-09-27 04:48:00,28.76,2020-09-26 12:39:00,15.84,2020-09-27 04:48:00,18.01,0.83,1006.9,1.16,2.3,1601109540,89,0.13,10,1601100900,15.962,262.6,16.32,2020-09-26 05:39:00,28.1,2020-09-26 12:40:00,16.59,2020-09-26 05:39:00,28.76,2020-09-26 12:39:00
Achham,Sugali,29.17980694,81.37293889,2020-09-26 00:00:00,Clear throughout the day.,clear-day,2020-09-26 06:11:00,2020-09-26 18:13:00,0.34,0.0612,0.2338,2020-09-26 00:00:00,0.19,rain,25.86,2020-09-26 12:42:00,13.74,2020-09-27 04:42:00,25.65,2020-09-26 12:43:00,14.01,2020-09-27 04:42:00,16.03,0.83,1007.0,1.33,2.89,1601076060,75,0.17,10,1601101080,16.093,261.4,14.32,2020-09-26 05:31:00,25.86,2020-09-26 12:42:00,14.59,2020-09-26 05:31:00,25.65,2020-09-26 12:43:00
Arghakhanchi,Rangsing,27.80330278,82.78400833,2020-09-26 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-09-26 06:06:00,2020-09-26 18:07:00,0.34,0.0905,0.2523,2020-09-26 16:40:00,0.28,rain,29.88,2020-09-26 12:48:00,20.79,2020-09-27 05:26:00,35.86,2020-09-26 15:16:00,21.39,2020-09-27 05:23:00,23.36,0.92,1005.2,1.29,2.28,1601111820,36,0.32,7,1601103480,15.916,264.9,21.09,2020-09-26 05:39:00,29.88,2020-09-26 12:48:00,22.06,2020-09-26 05:35:00,35.86,2020-09-26 15:16:00
Arghakhanchi,Sandhikharka,27.96402222,83.12056944,2020-09-26 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-26 06:04:00,2020-09-26 18:06:00,0.34,0.1594,0.2999,2020-09-26 00:00:00,0.41,rain,26.22,2020-09-26 12:42:00,16.86,2020-09-27 05:15:00,26.54,2020-09-26 12:44:00,17.13,2020-09-27 05:15:00,19.05,0.91,1006.3,1.03,1.74,1601144100,46,0.33,8,1601101200,16.018,263.1,16.73,2020-09-26 05:41:00,26.22,2020-09-26 12:42:00,17.24,2020-09-26 05:41:00,26.54,2020-09-26 12:44:00
Arghakhanchi,Sidhara,27.7945,82.82838333,2020-09-26 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-09-26 06:05:00,2020-09-26 18:07:00,0.34,0.0944,0.2455,2020-09-26 16:40:00,0.3,rain,29.16,2020-09-26 12:45:00,20.79,2020-09-27 05:30:00,33.0,2020-09-26 12:48:00,21.32,2020-09-27 05:29:00,22.33,0.9,1005.2,1.3,2.21,1601112060,36,0.32,7,1601103480,16.005,264.9,20.9,2020-09-26 05:41:00,29.16,2020-09-26 12:45:00,21.81,2020-09-26 05:37:00,33.0,2020-09-26 12:48:00
Baglung,Baglung,28.26363611,83.60032222,2020-09-26 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-26 06:02:00,2020-09-26 18:04:00,0.34,0.2016,0.5181,2020-09-26 00:00:00,0.44,rain,26.36,2020-09-26 12:40:00,14.45,2020-09-27 04:42:00,27.74,2020-09-26 12:43:00,14.72,2020-09-27 04:42:00,18.27,0.94,1007.7,1.04,2.26,1601144100,327,0.4,9,1601101380,15.618,260.9,15.01,2020-09-26 05:31:00,26.36,2020-09-26 12:40:00,15.45,2020-09-26 05:31:00,27.74,2020-09-26 12:43:00
Baglung,Dhorpatan,28.48333333,83.08333333,2020-09-26 00:00:00,Foggy in the afternoon and evening.,fog,2020-09-26 06:04:00,2020-09-26 18:06:00,0.34,0.0379,0.1586,2020-09-26 17:24:00,0.25,rain,15.91,2020-09-26 12:37:00,5.59,2020-09-27 04:34:00,15.6,2020-09-26 12:39:00,4.5,2020-09-27 04:35:00,8.95,0.96,1007.5,1.55,2.31,1601109540,19,0.24,11,1601100480,14.47,256.8,5.4,2020-09-26 05:13:00,15.91,2020-09-26 12:37:00,4.22,2020-09-26 05:14:00,15.6,2020-09-26 12:39:00
Baglung,Galkot,28.21869167,83.41881111,2020-09-26 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-26 06:03:00,2020-09-26 18:04:00,0.34,0.1482,0.3241,2020-09-26 00:00:00,0.39,rain,24.75,2020-09-26 12:42:00,12.42,2020-09-27 04:50:00,24.99,2020-09-26 12:44:00,12.69,2020-09-27 04:50:00,16.17,0.91,1007.6,1.13,2.09,1601144100,339,0.36,9,1601101320,16.069,261.2,12.73,2020-09-26 05:30:00,24.75,2020-09-26 12:42:00,13.0,2020-09-26 05:30:00,24.99,2020-09-26 12:44:00
