district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
Bajhang,Kalukheti,29.447359999999996,81.16838,2020-10-12 00:00:00,Clear throughout the day.,clear-day,2020-10-12 06:21:00,2020-10-12 17:54:00,0.84,0.0055,0.055,2020-10-12 23:43:00,0.02,rain,28.23,2020-10-12 13:32:00,13.67,2020-10-13 05:34:00,27.95,2020-10-12 13:32:00,13.94,2020-10-13 05:34:00,10.0,0.56,1009.6,1.23,2.66,1602457980,78,0.32,8,1602482340,16.093,250.9,13.72,2020-10-12 05:53:00,28.23,2020-10-12 13:32:00,13.99,2020-10-12 05:53:00,27.95,2020-10-12 13:32:00
Bajhang,Rayal,29.464595000000003,80.95405,2020-10-12 00:00:00,Clear throughout the day.,clear-day,2020-10-12 06:22:00,2020-10-12 17:55:00,0.84,0.0062,0.0515,2020-10-12 21:39:00,0.02,rain,30.47,2020-10-12 13:32:00,15.66,2020-10-13 05:37:00,30.19,2020-10-12 13:32:00,15.93,2020-10-13 05:37:00,11.6,0.55,1009.3,1.07,2.1,1602456900,128,0.32,8,1602483960,16.093,251.7,15.46,2020-10-12 05:51:00,30.47,2020-10-12 13:32:00,15.73,2020-10-12 05:51:00,30.19,2020-10-12 13:32:00
Bajura,Bajura (Martadi),29.45697889,81.48038389,2020-10-12 00:00:00,Clear throughout the day.,clear-day,2020-10-12 06:20:00,2020-10-12 17:53:00,0.84,0.0014,0.0085,2020-10-12 23:46:00,0.03,rain,24.51,2020-10-12 13:29:00,11.59,2020-10-13 05:04:00,24.23,2020-10-12 13:29:00,11.86,2020-10-13 05:04:00,10.12,0.69,1011.0,1.4,3.52,1602458880,42,0.21,8,1602481980,16.093,248.5,11.38,2020-10-12 06:02:00,24.51,2020-10-12 13:29:00,11.65,2020-10-12 06:02:00,24.23,2020-10-12 13:29:00
Bajura,Kailasmandu,29.35291694,81.33385889,2020-10-12 00:00:00,Clear throughout the day.,clear-day,2020-10-12 06:20:00,2020-10-12 17:54:00,0.84,0.0024,0.026,2020-10-12 23:45:00,0.02,rain,27.5,2020-10-12 13:29:00,14.93,2020-10-13 05:27:00,27.22,2020-10-12 13:29:00,15.2,2020-10-13 05:27:00,11.42,0.62,1010.1,1.37,3.01,1602458280,62,0.23,8,1602482220,16.093,250.7,14.94,2020-10-12 05:49:00,27.5,2020-10-12 13:29:00,15.21,2020-10-12 05:49:00,27.22,2020-10-12 13:29:00
Bajura,Kolti,29.50348694,81.66617611,2020-10-12 00:00:00,Clear throughout the day.,clear-day,2020-10-12 06:19:00,2020-10-12 17:52:00,0.84,0.001,0.0051,2020-10-12 06:45:00,0.04,rain,24.66,2020-10-12 13:33:00,8.96,2020-10-13 04:51:00,24.38,2020-10-12 13:33:00,9.23,2020-10-13 04:51:00,8.63,0.69,1011.2,0.99,2.86,1602496680,320,0.26,9,1602482640,16.093,248.4,8.01,2020-10-12 06:05:00,24.66,2020-10-12 13:33:00,8.28,2020-10-12 06:05:00,24.38,2020-10-12 13:33:00
Banke,Amlekhganj,27.94748333,81.78569444,2020-10-12 00:15:00,Clear throughout the day.,clear-day,2020-10-12 06:18:00,2020-10-12 17:53:00,0.84,0.001,0.0051,2020-10-12 06:45:00,0.02,rain,33.52,2020-10-12 13:36:00,22.47,2020-10-13 05:17:00,34.77,2020-10-12 13:12:00,23.25,2020-10-13 05:16:00,20.28,0.69,1005.2,1.56,2.24,1602493680,14,0.13,8,1602484260,16.093,254.5,20.4,2020-10-12 04:41:00,33.52,2020-10-12 13:36:00,21.31,2020-10-12 04:41:00,34.77,2020-10-12 13:12:00
Banke,Dhakeri,28.10055556,81.66824722,2020-10-12 00:15:00,Clear throughout the day.,clear-day,2020-10-12 06:18:00,2020-10-12 17:53:00,0.84,0.0011,0.0051,2020-10-12 06:45:00,0.02,rain,33.5,2020-10-12 13:32:00,22.19,2020-10-13 05:12:00,34.81,2020-10-12 13:26:00,22.94,2020-10-13 05:12:00,20.34,0.69,1005.4,1.62,2.28,1602493560,17,0.12,8,1602484320,16.093,254.2,20.78,2020-10-12 04:43:00,33.5,2020-10-12 13:32:00,21.63,2020-10-12 04:43:00,34.81,2020-10-12 13:26:00
Banke,Khajura (Nepalganj),28.11368333,81.59030556,2020-10-12 00:15:00,Clear throughout the day.,clear-day,2020-10-12 06:19:00,2020-10-12 17:54:00,0.84,0.0011,0.0051,2020-10-12 06:45:00,0.02,rain,33.41,2020-10-12 13:33:00,22.26,2020-10-13 05:14:00,34.79,2020-10-12 13:24:00,23.01,2020-10-13 05:13:00,20.35,0.7,1005.3,1.66,2.36,1602524100,16,0.12,8,1602484440,16.093,254.2,20.72,2020-10-12 04:43:00,33.41,2020-10-12 13:33:00,21.57,2020-10-12 04:43:00,34.79,2020-10-12 13:24:00
Banke,Naubasta,28.230225,81.65270278,2020-10-12 00:00:00,Humid throughout the day.,clear-day,2020-10-12 06:18:00,2020-10-12 17:53:00,0.84,0.001,0.0051,2020-10-12 06:45:00,0.02,rain,33.65,2020-10-12 13:34:00,22.06,2020-10-13 05:07:00,34.69,2020-10-12 13:36:00,22.79,2020-10-13 05:06:00,20.29,0.69,1005.6,1.58,2.29,1602523980,22,0.15,8,1602484800,16.093,253.9,21.59,2020-10-12 04:46:00,33.65,2020-10-12 13:34:00,22.41,2020-10-12 04:46:00,34.69,2020-10-12 13:36:00
Banke,Nepalgunj Airport,28.051994399999995,81.6228389,2020-10-12 00:15:00,Clear throughout the day.,clear-day,2020-10-12 06:18:00,2020-10-12 17:54:00,0.84,0.0011,0.0051,2020-10-12 06:45:00,0.02,rain,33.25,2020-10-12 13:35:00,22.4,2020-10-13 05:17:00,34.57,2020-10-12 13:17:00,23.16,2020-10-13 05:16:00,20.24,0.7,1005.2,1.67,2.29,1602523860,15,0.11,8,1602484140,16.093,254.3,20.48,2020-10-12 04:42:00,33.25,2020-10-12 13:35:00,21.36,2020-10-12 04:42:00,34.57,2020-10-12 13:17:00
Bara,Gulariya,27.164166700000003,84.98,2020-10-12 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-12 06:04:00,2020-10-12 17:41:00,0.84,0.0257,0.204,2020-10-12 14:47:00,0.05,rain,33.38,2020-10-12 13:06:00,23.61,2020-10-13 05:30:00,37.12,2020-10-12 13:18:00,24.61,2020-10-13 05:29:00,22.8,0.76,1005.7,1.6,2.43,1602491820,36,0.33,8,1602482760,16.093,253.2,22.56,2020-10-12 04:42:00,33.38,2020-10-12 13:06:00,23.47,2020-10-12 04:43:00,37.12,2020-10-12 13:18:00
Bara,Kalaiya,27.079,84.9329,2020-10-12 00:00:00,Humid throughout the day.,clear-day,2020-10-12 06:05:00,2020-10-12 17:41:00,0.84,0.0179,0.1426,2020-10-12 14:48:00,0.04,rain,33.33,2020-10-12 13:21:00,23.73,2020-10-13 05:27:00,36.75,2020-10-12 13:30:00,24.75,2020-10-13 05:26:00,22.49,0.74,1005.4,1.58,2.33,1602516180,41,0.28,8,1602482880,16.093,253.2,22.26,2020-10-12 04:40:00,33.33,2020-10-12 13:21:00,23.22,2020-10-12 04:41:00,36.75,2020-10-12 13:30:00
Bara,Nijgadh,27.16416667,84.98,2020-10-12 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-12 06:04:00,2020-10-12 17:41:00,0.84,0.0257,0.204,2020-10-12 14:47:00,0.05,rain,33.38,2020-10-12 13:06:00,23.61,2020-10-13 05:30:00,37.12,2020-10-12 13:18:00,24.61,2020-10-13 05:29:00,22.8,0.76,1005.7,1.6,2.43,1602491820,36,0.33,8,1602482760,16.093,253.2,22.56,2020-10-12 04:42:00,33.38,2020-10-12 13:06:00,23.47,2020-10-12 04:43:00,37.12,2020-10-12 13:18:00
Bara,Parwanipur,27.20300556,85.170475,2020-10-12 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-12 06:04:00,2020-10-12 17:40:00,0.84,0.0923,0.763,2020-10-12 14:48:00,0.1,rain,32.91,2020-10-12 12:50:00,22.9,2020-10-13 05:35:00,37.18,2020-10-12 13:10:00,23.94,2020-10-13 05:35:00,23.31,0.79,1006.0,1.61,2.44,1602491760,24,0.34,8,1602482820,16.093,252.9,22.68,2020-10-12 04:43:00,32.91,2020-10-12 12:50:00,23.68,2020-10-12 04:45:00,37.18,2020-10-12 13:10:00
Bara,Simara Airport,27.2813,84.9919,2020-10-12 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-12 06:05:00,2020-10-12 17:41:00,0.84,0.0293,0.2184,2020-10-12 14:46:00,0.06,rain,31.75,2020-10-12 12:57:00,23.01,2020-10-13 05:18:00,34.14,2020-10-12 13:24:00,24.02,2020-10-13 05:14:00,22.06,0.77,1006.1,1.56,2.52,1602492120,36,0.39,7,1602482580,16.093,252.9,22.58,2020-10-12 04:45:00,31.75,2020-10-12 12:57:00,23.44,2020-10-12 04:49:00,34.14,2020-10-12 13:24:00
Bardiya,Chisapani(Karnali),28.21278611,81.34521111,2020-10-12 00:00:00,Clear throughout the day.,clear-day,2020-10-12 06:20:00,2020-10-12 17:55:00,0.84,0.001,0.0051,2020-10-12 06:45:00,0.02,rain,32.96,2020-10-12 13:36:00,22.14,2020-10-13 05:14:00,34.19,2020-10-12 13:07:00,22.87,2020-10-13 05:12:00,20.04,0.71,1005.3,1.59,2.37,1602524520,24,0.11,8,1602484080,16.093,254.3,20.26,2020-10-12 04:43:00,32.96,2020-10-12 13:36:00,21.13,2020-10-12 04:43:00,34.19,2020-10-12 13:07:00
Bardiya,Kumalgaun,28.33735833,81.33784167,2020-10-12 00:00:00,Clear throughout the day.,clear-day,2020-10-12 06:20:00,2020-10-12 17:55:00,0.84,0.001,0.0051,2020-10-12 06:45:00,0.02,rain,33.07,2020-10-12 13:33:00,21.76,2020-10-13 05:09:00,34.29,2020-10-12 13:21:00,22.45,2020-10-13 05:09:00,19.96,0.7,1005.5,1.56,2.44,1602524820,31,0.1,8,1602483360,16.093,254.4,20.34,2020-10-12 04:44:00,33.07,2020-10-12 13:33:00,21.15,2020-10-12 04:44:00,34.29,2020-10-12 13:21:00
Bardiya,Manpur,28.36353889,81.41428333,2020-10-12 00:00:00,Clear throughout the day.,clear-day,2020-10-12 06:20:00,2020-10-12 17:54:00,0.84,0.001,0.0051,2020-10-12 06:45:00,0.02,rain,33.37,2020-10-12 13:32:00,21.7,2020-10-13 05:05:00,34.54,2020-10-12 13:31:00,22.37,2020-10-13 05:04:00,20.1,0.7,1005.7,1.52,2.37,1602524820,31,0.13,8,1602482940,16.093,254.2,20.67,2020-10-12 04:45:00,33.37,2020-10-12 13:32:00,21.47,2020-10-12 04:46:00,34.54,2020-10-12 13:31:00
Bardiya,Rajapur,28.64721944,81.28542778,2020-10-12 00:00:00,Clear throughout the day.,clear-day,2020-10-12 06:20:00,2020-10-12 17:55:00,0.84,0.001,0.0051,2020-10-12 06:45:00,0.01,rain,32.16,2020-10-12 13:30:00,20.97,2020-10-13 05:17:00,32.35,2020-10-12 13:30:00,21.43,2020-10-13 05:21:00,18.15,0.65,1006.3,1.4,2.36,1602525600,34,0.06,8,1602482760,16.093,255.1,20.52,2020-10-12 04:54:00,32.16,2020-10-12 13:30:00,21.02,2020-10-12 05:03:00,32.35,2020-10-12 13:30:00
Bardiya,Rambhapur,28.307825,81.27586389,2020-10-12 00:00:00,Clear throughout the day.,clear-day,2020-10-12 06:20:00,2020-10-12 17:55:00,0.84,0.001,0.0051,2020-10-12 06:45:00,0.02,rain,32.73,2020-10-12 13:35:00,21.94,2020-10-13 05:15:00,33.86,2020-10-12 13:08:00,22.64,2020-10-13 05:13:00,19.81,0.71,1005.5,1.57,2.42,1602524820,30,0.09,9,1602483480,16.093,254.5,20.09,2020-10-12 04:42:00,32.73,2020-10-12 13:35:00,20.94,2020-10-12 04:43:00,33.86,2020-10-12 13:08:00
Bardiya,Rani Jaruwa Nursery,28.42588611,81.33803611,2020-10-12 00:00:00,Clear throughout the day.,clear-day,2020-10-12 06:20:00,2020-10-12 17:54:00,0.84,0.001,0.0051,2020-10-12 06:45:00,0.02,rain,33.21,2020-10-12 13:33:00,21.54,2020-10-13 05:06:00,34.4,2020-10-12 13:31:00,22.2,2020-10-13 05:05:00,19.87,0.7,1005.7,1.54,2.59,1602525060,36,0.1,8,1602482880,16.093,254.5,20.53,2020-10-12 04:46:00,33.21,2020-10-12 13:33:00,21.3,2020-10-12 04:47:00,34.4,2020-10-12 13:31:00
Bhaktapur,Bhaktapur,27.63333333,85.43333333,2020-10-12 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-12 06:03:00,2020-10-12 17:39:00,0.84,0.0374,0.1116,2020-10-12 15:46:00,0.15,rain,24.3,2020-10-12 13:05:00,14.86,2020-10-13 05:25:00,24.37,2020-10-12 13:13:00,15.29,2020-10-13 05:28:00,17.95,0.92,1008.2,0.7,1.85,1602492240,212,0.52,8,1602482640,16.093,249.7,15.28,2020-10-12 05:40:00,24.3,2020-10-12 13:05:00,15.62,2020-10-12 05:37:00,24.37,2020-10-12 13:13:00
Bhaktapur,Changu Narayan,27.67668056,85.42396944,2020-10-12 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-12 06:03:00,2020-10-12 17:39:00,0.84,0.0336,0.1006,2020-10-12 15:50:00,0.12,rain,27.1,2020-10-12 13:22:00,15.45,2020-10-13 05:41:00,28.05,2020-10-12 13:24:00,15.72,2020-10-13 05:41:00,18.26,0.85,1008.3,0.7,1.79,1602492120,218,0.51,8,1602482700,16.093,249.7,15.75,2020-10-12 05:41:00,27.1,2020-10-12 13:22:00,16.01,2020-10-12 05:39:00,28.05,2020-10-12 13:24:00
Bhaktapur,Nagarkot,27.645725,85.4615833,2020-10-12 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-12 06:03:00,2020-10-12 17:38:00,0.84,0.0353,0.0962,2020-10-12 15:48:00,0.14,rain,25.7,2020-10-12 13:16:00,15.15,2020-10-13 05:38:00,25.81,2020-10-12 13:21:00,15.47,2020-10-13 05:40:00,18.38,0.89,1008.3,0.67,1.83,1602492300,211,0.53,8,1602482760,16.093,249.7,15.47,2020-10-12 05:40:00,25.7,2020-10-12 13:16:00,15.72,2020-10-12 05:37:00,25.81,2020-10-12 13:21:00
Bhaktapur,Sanga,27.71605833,85.42675556,2020-10-12 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-12 06:03:00,2020-10-12 17:39:00,0.84,0.0298,0.0873,2020-10-12 15:57:00,0.1,rain,26.89,2020-10-12 13:24:00,15.13,2020-10-13 05:37:00,26.8,2020-10-12 13:25:00,15.4,2020-10-13 05:36:00,17.0,0.82,1008.4,0.67,1.73,1602492000,212,0.51,8,1602482760,16.093,249.8,15.34,2020-10-12 05:41:00,26.89,2020-10-12 13:24:00,15.61,2020-10-12 05:40:00,26.8,2020-10-12 13:25:00
Bhojpur,Dingla,27.1944798,87.04862659999999,2020-10-12 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-12 05:56:00,2020-10-12 17:32:00,0.84,0.0808,0.3424,2020-10-12 20:46:00,0.22,rain,23.81,2020-10-12 13:05:00,14.73,2020-10-13 05:33:00,23.64,2020-10-12 13:13:00,15.31,2020-10-13 05:33:00,16.92,0.95,1008.4,0.84,1.91,1602490440,129,0.36,8,1602482280,16.093,248.6,14.87,2020-10-12 05:48:00,23.81,2020-10-12 13:05:00,15.53,2020-10-12 05:43:00,23.64,2020-10-12 13:13:00
Bhojpur,Rampur,27.5282716,87.2177064,2020-10-12 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-12 05:56:00,2020-10-12 17:32:00,0.84,0.0486,0.1642,2020-10-12 01:29:00,0.22,rain,24.24,2020-10-12 13:03:00,15.35,2020-10-13 05:22:00,23.95,2020-10-12 13:03:00,15.62,2020-10-13 05:22:00,14.07,0.74,1010.0,1.14,2.17,1602526500,357,0.47,7,1602481080,16.093,246.9,15.41,2020-10-12 05:51:00,24.24,2020-10-12 13:03:00,15.68,2020-10-12 05:51:00,23.95,2020-10-12 13:03:00
Chitawan,Bharatpur,27.5909,84.5223,2020-10-12 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-12 06:07:00,2020-10-12 17:42:00,0.84,0.0053,0.0334,2020-10-12 11:29:00,0.02,rain,34.49,2020-10-12 13:39:00,21.62,2020-10-13 05:19:00,35.62,2020-10-12 13:42:00,22.21,2020-10-13 05:21:00,19.3,0.63,1006.2,1.17,1.69,1602492240,353,0.44,6,1602484020,16.093,253.4,21.42,2020-10-12 05:03:00,34.49,2020-10-12 13:39:00,21.94,2020-10-12 05:07:00,35.62,2020-10-12 13:42:00
Chitawan,Bharatpur,27.72113611,84.58525556,2020-10-12 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-12 06:06:00,2020-10-12 17:42:00,0.84,0.0057,0.026,2020-10-12 18:05:00,0.03,rain,33.69,2020-10-12 13:36:00,21.04,2020-10-13 05:27:00,33.97,2020-10-12 13:40:00,21.46,2020-10-13 05:28:00,17.86,0.61,1006.6,1.09,1.75,1602491520,7,0.43,6,1602484380,16.093,252.8,20.76,2020-10-12 05:33:00,33.69,2020-10-12 13:36:00,21.11,2020-10-12 05:32:00,33.97,2020-10-12 13:40:00
