district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation
Banke,Amlekhganj,27.94748333,81.78569444,2021-01-10 00:15:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 07:12:00,2021-01-10 17:41:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,27.42,2021-01-10 15:20:00,8.42,2021-01-11 07:15:00,27.14,2021-01-10 15:20:00,7.23,2021-01-11 07:15:00,9.35,0.6,1012.1,3.12,9.86,1610279940,299,0.19,5,1610261100,16.093,252.9,10.93,2021-01-10 06:40:00,27.42,2021-01-10 15:20:00,11.2,2021-01-10 06:40:00,27.14,2021-01-10 15:20:00,
Banke,Dhakeri,28.10055556,81.66824722,2021-01-10 00:15:00,Clear throughout the day.,clear-day,2021-01-10 07:12:00,2021-01-10 17:42:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,26.92,2021-01-10 15:20:00,8.41,2021-01-11 07:15:00,26.64,2021-01-10 15:20:00,7.47,2021-01-11 07:15:00,8.48,0.57,1012.3,2.77,8.48,1610278320,306,0.14,5,1610261040,16.093,252.9,10.88,2021-01-10 07:14:00,26.92,2021-01-10 15:20:00,11.15,2021-01-10 07:14:00,26.64,2021-01-10 15:20:00,
Banke,Khajura (Nepalganj),28.11368333,81.59030556,2021-01-10 00:15:00,Clear throughout the day.,clear-day,2021-01-10 07:13:00,2021-01-10 17:42:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,27.08,2021-01-10 15:19:00,8.57,2021-01-11 07:15:00,26.8,2021-01-10 15:19:00,7.47,2021-01-11 07:15:00,8.66,0.59,1012.3,2.89,8.6,1610277480,303,0.13,5,1610261040,16.093,253.0,10.56,2021-01-10 07:19:00,27.08,2021-01-10 15:19:00,10.83,2021-01-10 07:19:00,26.8,2021-01-10 15:19:00,
Banke,Naubasta,28.230225,81.65270278,2021-01-10 00:00:00,Clear throughout the day.,clear-day,2021-01-10 07:13:00,2021-01-10 17:41:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,26.15,2021-01-10 14:43:00,8.78,2021-01-11 07:00:00,25.87,2021-01-10 14:43:00,8.45,2021-01-11 07:00:00,7.55,0.55,1012.5,2.25,7.34,1610274360,321,0.08,5,1610260740,16.093,252.8,11.1,2021-01-10 07:22:00,26.15,2021-01-10 14:43:00,11.37,2021-01-10 07:22:00,25.87,2021-01-10 14:43:00,
Banke,Nepalgunj Airport,28.051994399999995,81.6228389,2021-01-10 00:15:00,Clear throughout the day.,clear-day,2021-01-10 07:12:00,2021-01-10 17:42:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,27.32,2021-01-10 15:21:00,8.43,2021-01-11 07:15:00,27.04,2021-01-10 15:21:00,7.13,2021-01-11 07:15:00,9.01,0.59,1012.3,3.09,9.14,1610278380,301,0.16,5,1610261160,16.093,253.0,10.82,2021-01-10 07:12:00,27.32,2021-01-10 15:21:00,11.09,2021-01-10 07:12:00,27.04,2021-01-10 15:21:00,
Bara,Gulariya,27.164166700000003,84.98,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 06:57:00,2021-01-10 17:30:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,26.45,2021-01-10 14:59:00,10.87,2021-01-11 06:21:00,26.17,2021-01-10 14:59:00,11.14,2021-01-11 06:21:00,12.09,0.7,1011.6,1.79,4.38,1610272560,313,0.43,4,1610260260,16.093,254.4,11.47,2021-01-10 06:43:00,26.45,2021-01-10 14:59:00,11.74,2021-01-10 06:43:00,26.17,2021-01-10 14:59:00,
Bara,Kalaiya,27.079,84.9329,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 06:57:00,2021-01-10 17:31:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,27.23,2021-01-10 15:05:00,10.8,2021-01-11 06:10:00,27.14,2021-01-10 14:55:00,11.07,2021-01-11 06:10:00,11.75,0.68,1011.5,1.81,5.53,1610272500,306,0.43,5,1610260140,16.093,254.3,11.05,2021-01-10 07:02:00,27.23,2021-01-10 15:05:00,11.32,2021-01-10 07:02:00,27.14,2021-01-10 14:55:00,
Bara,Nijgadh,27.16416667,84.98,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 06:57:00,2021-01-10 17:30:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,26.45,2021-01-10 14:59:00,10.87,2021-01-11 06:21:00,26.17,2021-01-10 14:59:00,11.14,2021-01-11 06:21:00,12.09,0.7,1011.6,1.79,4.38,1610272560,313,0.43,4,1610260260,16.093,254.4,11.47,2021-01-10 06:43:00,26.45,2021-01-10 14:59:00,11.74,2021-01-10 06:43:00,26.17,2021-01-10 14:59:00,
Bara,Parwanipur,27.20300556,85.170475,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 06:57:00,2021-01-10 17:29:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,25.95,2021-01-10 14:39:00,10.9,2021-01-11 06:24:00,25.67,2021-01-10 14:39:00,11.17,2021-01-11 06:24:00,11.95,0.69,1011.7,1.72,3.5,1610272560,319,0.46,4,1610260020,16.093,254.3,11.96,2021-01-10 04:46:00,25.95,2021-01-10 14:39:00,12.23,2021-01-10 04:46:00,25.67,2021-01-10 14:39:00,
Bara,Simara Airport,27.2813,84.9919,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 06:57:00,2021-01-10 17:30:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,24.87,2021-01-10 14:00:00,11.39,2021-01-11 06:37:00,24.59,2021-01-10 14:00:00,11.66,2021-01-11 06:37:00,11.86,0.7,1011.8,1.74,3.16,1610272620,325,0.44,4,1610260080,16.093,254.2,12.28,2021-01-10 06:39:00,24.87,2021-01-10 14:00:00,12.55,2021-01-10 06:39:00,24.59,2021-01-10 14:00:00,
Bardiya,Chisapani(Karnali),28.21278611,81.34521111,2021-01-10 00:00:00,Clear throughout the day.,clear-day,2021-01-10 07:14:00,2021-01-10 17:43:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,27.29,2021-01-10 15:16:00,8.46,2021-01-11 07:00:00,27.01,2021-01-10 15:16:00,7.29,2021-01-11 07:00:00,8.28,0.58,1012.5,2.94,8.43,1610278920,302,0.15,5,1610261460,16.093,253.5,10.16,2021-01-10 07:22:00,27.29,2021-01-10 15:16:00,10.43,2021-01-10 07:22:00,27.01,2021-01-10 15:16:00,
Bardiya,Kumalgaun,28.33735833,81.33784167,2021-01-10 00:00:00,Clear throughout the day.,clear-day,2021-01-10 07:14:00,2021-01-10 17:42:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,26.97,2021-01-10 15:14:00,8.21,2021-01-11 07:00:00,26.69,2021-01-10 15:14:00,7.45,2021-01-11 07:00:00,7.27,0.56,1012.6,2.47,7.31,1610275500,309,0.13,5,1610261400,16.093,253.7,9.91,2021-01-10 07:21:00,26.97,2021-01-10 15:14:00,10.18,2021-01-10 07:21:00,26.69,2021-01-10 15:14:00,
Bardiya,Manpur,28.36353889,81.41428333,2021-01-10 00:00:00,Clear throughout the day.,clear-day,2021-01-10 07:14:00,2021-01-10 17:42:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,26.63,2021-01-10 15:03:00,8.54,2021-01-11 07:00:00,26.35,2021-01-10 15:03:00,8.05,2021-01-11 07:00:00,7.21,0.56,1012.7,2.22,6.75,1610275380,315,0.1,5,1610261220,16.093,253.4,9.85,2021-01-10 07:23:00,26.63,2021-01-10 15:03:00,10.12,2021-01-10 07:23:00,26.35,2021-01-10 15:03:00,
Bardiya,Rajapur,28.64721944,81.28542778,2021-01-10 00:00:00,Clear throughout the day.,clear-day,2021-01-10 07:15:00,2021-01-10 17:42:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,26.46,2021-01-10 13:57:00,9.64,2021-01-11 07:00:00,26.18,2021-01-10 13:57:00,9.61,2021-01-11 07:00:00,4.85,0.47,1013.1,1.72,4.07,1610274960,351,0.08,5,1610261160,16.093,253.4,11.33,2021-01-10 07:21:00,26.46,2021-01-10 13:57:00,11.6,2021-01-10 07:21:00,26.18,2021-01-10 13:57:00,
Bardiya,Rambhapur,28.307825,81.27586389,2021-01-10 00:00:00,Clear throughout the day.,clear-day,2021-01-10 07:14:00,2021-01-10 17:43:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,27.23,2021-01-10 15:16:00,7.97,2021-01-11 07:00:00,26.95,2021-01-10 15:16:00,6.92,2021-01-11 07:00:00,7.49,0.56,1012.6,2.73,7.89,1610278680,304,0.16,5,1610261580,16.093,253.8,10.13,2021-01-10 07:20:00,27.23,2021-01-10 15:16:00,10.4,2021-01-10 07:20:00,26.95,2021-01-10 15:16:00,
Bardiya,Rani Jaruwa Nursery,28.42588611,81.33803611,2021-01-10 00:00:00,Clear throughout the day.,clear-day,2021-01-10 07:14:00,2021-01-10 17:42:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,26.71,2021-01-10 15:08:00,8.05,2021-01-11 07:00:00,26.43,2021-01-10 15:08:00,7.65,2021-01-11 07:00:00,6.63,0.54,1012.7,2.15,6.68,1610275500,318,0.09,5,1610261340,16.093,253.7,9.8,2021-01-10 07:20:00,26.71,2021-01-10 15:08:00,10.07,2021-01-10 07:20:00,26.43,2021-01-10 15:08:00,
Bhaktapur,Bhaktapur,27.63333333,85.43333333,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 06:56:00,2021-01-10 17:27:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,20.98,2021-01-10 13:24:00,7.04,2021-01-11 06:32:00,20.7,2021-01-10 13:24:00,7.31,2021-01-11 06:32:00,3.25,0.58,1012.7,1.11,3.32,1610265780,306,0.46,5,1610260080,16.093,250.6,6.27,2021-01-10 06:02:00,20.98,2021-01-10 13:24:00,6.54,2021-01-10 06:02:00,20.7,2021-01-10 13:24:00,
Bhaktapur,Changu Narayan,27.67668056,85.42396944,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 06:57:00,2021-01-10 17:27:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,23.36,2021-01-10 13:37:00,6.84,2021-01-11 06:31:00,23.08,2021-01-10 13:37:00,7.11,2021-01-11 06:31:00,3.82,0.58,1012.9,1.04,3.27,1610266740,304,0.45,5,1610260020,16.093,250.6,6.08,2021-01-10 06:04:00,23.36,2021-01-10 13:37:00,6.35,2021-01-10 06:04:00,23.08,2021-01-10 13:37:00,
Bhaktapur,Nagarkot,27.645725,85.4615833,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 06:56:00,2021-01-10 17:27:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,22.24,2021-01-10 13:34:00,6.94,2021-01-11 06:33:00,21.96,2021-01-10 13:34:00,7.21,2021-01-11 06:33:00,3.77,0.58,1012.8,1.04,3.3,1610266020,306,0.46,5,1610260080,16.093,250.6,6.07,2021-01-10 06:00:00,22.24,2021-01-10 13:34:00,6.34,2021-01-10 06:00:00,21.96,2021-01-10 13:34:00,
Bhaktapur,Sanga,27.71605833,85.42675556,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 06:57:00,2021-01-10 17:27:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,22.78,2021-01-10 13:42:00,6.7,2021-01-11 06:31:00,22.5,2021-01-10 13:42:00,6.97,2021-01-11 06:31:00,2.92,0.56,1012.9,0.95,3.26,1610267880,303,0.45,5,1610260020,16.093,250.5,5.93,2021-01-10 06:02:00,22.78,2021-01-10 13:42:00,6.2,2021-01-10 06:02:00,22.5,2021-01-10 13:42:00,
Bhojpur,Dingla,27.1944798,87.04862659999999,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 06:49:00,2021-01-10 17:22:00,0.91,0.0025,0.008,2021-01-10 00:00:00,0.11,rain,17.73,2021-01-10 13:40:00,7.24,2021-01-11 00:17:00,17.45,2021-01-10 13:40:00,7.51,2021-01-11 00:17:00,5.64,0.74,1011.9,1.19,3.71,1610275800,251,0.46,5,1610259720,16.093,248.4,7.11,2021-01-10 06:05:00,17.73,2021-01-10 13:40:00,7.38,2021-01-10 06:05:00,17.45,2021-01-10 13:40:00,
Bhojpur,Rampur,27.5282716,87.2177064,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 06:49:00,2021-01-10 17:20:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.1,rain,18.08,2021-01-10 13:40:00,7.81,2021-01-10 23:56:00,17.8,2021-01-10 13:40:00,8.08,2021-01-10 23:56:00,4.93,0.68,1013.0,1.19,2.37,1610240280,40,0.38,5,1610259360,16.093,247.2,6.59,2021-01-10 06:11:00,18.08,2021-01-10 13:40:00,6.86,2021-01-10 06:11:00,17.8,2021-01-10 13:40:00,
Chitawan,Bharatpur,27.5909,84.5223,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 07:00:00,2021-01-10 17:31:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,26.45,2021-01-10 14:00:00,10.78,2021-01-11 07:00:00,26.17,2021-01-10 14:00:00,11.05,2021-01-11 07:00:00,12.25,0.74,1012.1,1.33,3.36,1610275440,19,0.51,4,1610260260,16.093,254.1,10.56,2021-01-10 06:41:00,26.45,2021-01-10 14:00:00,10.83,2021-01-10 06:41:00,26.17,2021-01-10 14:00:00,
Chitawan,Bharatpur,27.72113611,84.58525556,2021-01-10 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-01-10 07:00:00,2021-01-10 17:31:00,0.91,0.002,0.0042,2021-01-10 21:05:00,0.07,rain,26.02,2021-01-10 13:46:00,11.23,2021-01-11 07:00:00,25.74,2021-01-10 13:46:00,11.5,2021-01-11 07:00:00,11.28,0.7,1012.3,1.35,2.66,1610270100,56,0.53,5,1610260200,16.093,253.7,10.65,2021-01-10 06:28:00,26.02,2021-01-10 13:46:00,10.92,2021-01-10 06:28:00,25.74,2021-01-10 13:46:00,
