district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation
Baglung,Rangkhani,28.14408889,83.55824444,2020-10-07 00:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2020-10-07 06:08:00,2020-10-07 17:51:00,0.67,0.0074,0.0365,2020-10-07 00:00:00,0.02,rain,25.77,2020-10-07 13:44:00,14.81,2020-10-08 05:37:00,25.49,2020-10-07 13:44:00,15.08,2020-10-08 05:37:00,10.77,0.61,1011.7,1.28,2.41,1602026460,324,0.66,7,1602052200,16.093,254.9,14.53,2020-10-07 05:38:00,25.77,2020-10-07 13:44:00,14.8,2020-10-07 05:38:00,25.49,2020-10-07 13:44:00,
Baitadi,Patan (West),29.467137,80.54575109999999,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:21:00,2020-10-07 18:03:00,0.67,0.0123,0.1092,2020-10-07 12:43:00,0.06,rain,29.12,2020-10-07 13:37:00,15.51,2020-10-08 05:36:00,28.83,2020-10-07 13:40:00,15.78,2020-10-08 05:36:00,16.54,0.77,1012.0,1.11,2.12,1602060600,189,0.16,7,1602051600,16.093,257.1,15.12,2020-10-07 05:22:00,29.12,2020-10-07 13:37:00,15.45,2020-10-07 05:25:00,28.83,2020-10-07 13:40:00,
Baitadi,Satbanjh,29.4973,80.49741194,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:21:00,2020-10-07 18:03:00,0.67,0.0111,0.1438,2020-10-07 12:43:00,0.05,rain,25.46,2020-10-07 13:45:00,12.97,2020-10-08 05:39:00,25.18,2020-10-07 13:45:00,13.26,2020-10-08 05:40:00,14.42,0.83,1011.7,1.15,2.24,1602060060,196,0.12,8,1602051840,16.093,257.3,12.83,2020-10-07 05:33:00,25.46,2020-10-07 13:45:00,13.43,2020-10-07 05:35:00,25.18,2020-10-07 13:45:00,
Bajhang,Chainpur (West),29.55,81.21666667,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:18:00,2020-10-07 18:00:00,0.67,0.0093,0.0451,2020-10-07 17:44:00,0.05,rain,25.7,2020-10-07 13:39:00,12.83,2020-10-08 05:19:00,25.42,2020-10-07 13:39:00,13.1,2020-10-08 05:19:00,11.49,0.7,1014.1,1.36,2.73,1602025200,66,0.21,9,1602051300,16.093,253.9,11.99,2020-10-07 05:02:00,25.7,2020-10-07 13:39:00,12.26,2020-10-07 05:02:00,25.42,2020-10-07 13:39:00,
Bajhang,Chainpur Bajhang Aws Climate,29.545890000000004,81.20114000000001,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:18:00,2020-10-07 18:00:00,0.67,0.0105,0.0445,2020-10-07 17:45:00,0.05,rain,25.94,2020-10-07 13:41:00,13.04,2020-10-08 05:18:00,25.66,2020-10-07 13:41:00,13.31,2020-10-08 05:18:00,11.55,0.69,1014.0,1.34,2.7,1602025200,68,0.2,9,1602051300,16.093,254.0,12.22,2020-10-07 05:02:00,25.94,2020-10-07 13:41:00,12.49,2020-10-07 05:02:00,25.66,2020-10-07 13:41:00,
Bajhang,Kalukheti,29.447359999999996,81.16838,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:18:00,2020-10-07 18:00:00,0.67,0.0135,0.044,2020-10-07 20:40:00,0.04,rain,28.11,2020-10-07 13:44:00,14.4,2020-10-08 05:53:00,27.83,2020-10-07 13:44:00,14.67,2020-10-08 05:53:00,12.14,0.64,1012.8,1.26,2.6,1602025080,72,0.17,9,1602051480,16.093,255.4,13.49,2020-10-07 05:35:00,28.11,2020-10-07 13:44:00,13.76,2020-10-07 05:35:00,27.83,2020-10-07 13:44:00,
Bajhang,Rayal,29.464595000000003,80.95405,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:19:00,2020-10-07 18:01:00,0.67,0.0293,0.1187,2020-10-07 20:37:00,0.07,rain,29.96,2020-10-07 13:42:00,16.96,2020-10-08 05:32:00,29.68,2020-10-07 13:42:00,17.23,2020-10-08 05:32:00,14.98,0.68,1012.5,1.09,2.18,1602061080,153,0.19,9,1602051780,16.093,255.6,15.75,2020-10-07 05:03:00,29.96,2020-10-07 13:42:00,16.02,2020-10-07 05:03:00,29.68,2020-10-07 13:42:00,
Bajura,Bajura (Martadi),29.45697889,81.48038389,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:17:00,2020-10-07 17:59:00,0.67,0.002,0.0083,2020-10-07 23:12:00,0.03,rain,25.34,2020-10-07 13:43:00,13.18,2020-10-08 05:42:00,25.06,2020-10-07 13:43:00,13.45,2020-10-08 05:42:00,12.13,0.76,1014.5,1.51,3.38,1602024840,48,0.2,9,1602050160,16.093,253.8,11.23,2020-10-07 05:00:00,25.34,2020-10-07 13:43:00,11.5,2020-10-07 05:00:00,25.06,2020-10-07 13:43:00,
Bajura,Kailasmandu,29.35291694,81.33385889,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:18:00,2020-10-07 18:00:00,0.67,0.0057,0.0323,2020-10-07 23:33:00,0.03,rain,27.97,2020-10-07 13:46:00,16.1,2020-10-08 05:28:00,27.7,2020-10-07 13:52:00,16.37,2020-10-08 05:28:00,13.43,0.68,1013.6,1.39,3.04,1602024720,51,0.15,8,1602050640,16.093,255.7,14.6,2020-10-07 05:03:00,27.97,2020-10-07 13:46:00,14.87,2020-10-07 05:03:00,27.7,2020-10-07 13:52:00,
Bajura,Kolti,29.50348694,81.66617611,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:16:00,2020-10-07 17:58:00,0.67,0.0011,0.0052,2020-10-07 20:57:00,0.03,rain,25.82,2020-10-07 13:45:00,10.27,2020-10-08 04:49:00,25.54,2020-10-07 13:45:00,10.54,2020-10-08 04:49:00,10.23,0.73,1014.6,1.07,2.99,1602063180,278,0.24,9,1602050640,16.093,254.1,8.73,2020-10-07 05:40:00,25.82,2020-10-07 13:45:00,9.0,2020-10-07 05:40:00,25.54,2020-10-07 13:45:00,
Banke,Amlekhganj,27.94748333,81.78569444,2020-10-07 00:15:00,Clear throughout the day.,clear-day,2020-10-07 06:15:00,2020-10-07 17:58:00,0.67,0.0019,0.0074,2020-10-07 22:05:00,0.02,rain,33.78,2020-10-07 14:26:00,21.43,2020-10-08 05:08:00,35.58,2020-10-07 13:19:00,21.97,2020-10-08 05:10:00,19.6,0.64,1008.5,1.86,3.0,1602062640,58,0.36,8,1602051540,16.093,259.4,21.2,2020-10-07 05:39:00,33.78,2020-10-07 14:26:00,21.73,2020-10-07 05:40:00,35.58,2020-10-07 13:19:00,
Banke,Dhakeri,28.10055556,81.66824722,2020-10-07 00:15:00,Clear throughout the day.,clear-day,2020-10-07 06:16:00,2020-10-07 17:59:00,0.67,0.0018,0.0074,2020-10-07 22:05:00,0.01,rain,33.56,2020-10-07 14:09:00,21.35,2020-10-08 05:19:00,35.49,2020-10-07 13:03:00,21.86,2020-10-08 05:22:00,19.81,0.65,1008.6,1.75,2.69,1602063240,42,0.3,8,1602051360,16.093,259.7,21.18,2020-10-07 05:40:00,33.56,2020-10-07 14:09:00,21.64,2020-10-07 05:40:00,35.49,2020-10-07 13:03:00,
Banke,Khajura (Nepalganj),28.11368333,81.59030556,2020-10-07 00:15:00,Clear throughout the day.,clear-day,2020-10-07 06:16:00,2020-10-07 17:59:00,0.67,0.0018,0.0074,2020-10-07 22:05:00,0.02,rain,33.47,2020-10-07 14:17:00,21.31,2020-10-08 05:17:00,35.39,2020-10-07 13:04:00,21.82,2020-10-08 05:20:00,19.86,0.65,1008.6,1.75,2.64,1602064800,43,0.3,8,1602051120,16.093,259.9,21.28,2020-10-07 05:41:00,33.47,2020-10-07 14:17:00,21.76,2020-10-07 05:41:00,35.39,2020-10-07 13:04:00,
Banke,Naubasta,28.230225,81.65270278,2020-10-07 00:00:00,Humid throughout the day.,clear-day,2020-10-07 06:16:00,2020-10-07 17:59:00,0.67,0.0016,0.0074,2020-10-07 22:05:00,0.02,rain,33.75,2020-10-07 13:55:00,21.63,2020-10-08 05:36:00,35.8,2020-10-07 13:46:00,22.12,2020-10-08 05:37:00,20.23,0.67,1008.9,1.59,2.43,1602063420,37,0.27,7,1602051600,16.093,259.9,21.42,2020-10-07 05:38:00,33.75,2020-10-07 13:55:00,21.92,2020-10-07 05:39:00,35.8,2020-10-07 13:46:00,
Banke,Nepalgunj Airport,28.051994399999995,81.6228389,2020-10-07 00:15:00,Clear throughout the day.,clear-day,2020-10-07 06:16:00,2020-10-07 17:59:00,0.67,0.0018,0.0074,2020-10-07 22:05:00,0.01,rain,33.47,2020-10-07 14:31:00,21.3,2020-10-08 05:10:00,35.1,2020-10-07 13:11:00,21.81,2020-10-08 05:12:00,19.62,0.65,1008.5,1.82,2.75,1602063720,44,0.3,8,1602051060,16.093,259.8,21.27,2020-10-07 05:41:00,33.47,2020-10-07 14:31:00,21.77,2020-10-07 05:42:00,35.1,2020-10-07 13:11:00,
Bara,Gulariya,27.164166700000003,84.98,2020-10-07 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-07 06:02:00,2020-10-07 17:46:00,0.67,0.1745,0.6463,2020-10-07 05:21:00,0.54,rain,31.8,2020-10-07 14:03:00,23.66,2020-10-08 05:20:00,39.62,2020-10-07 15:28:00,24.66,2020-10-08 05:24:00,23.88,0.83,1009.2,1.62,2.79,1602061260,86,0.65,6,1602052020,16.093,255.3,23.73,2020-10-07 03:49:00,31.8,2020-10-07 14:03:00,24.74,2020-10-07 03:50:00,39.62,2020-10-07 15:28:00,
Bara,Kalaiya,27.079,84.9329,2020-10-07 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-07 06:02:00,2020-10-07 17:46:00,0.67,0.1628,0.5792,2020-10-07 05:09:00,0.47,rain,31.38,2020-10-07 14:28:00,23.71,2020-10-08 05:17:00,38.27,2020-10-07 15:28:00,24.7,2020-10-08 05:21:00,23.46,0.81,1009.0,1.89,2.9,1602061620,78,0.62,6,1602052500,16.093,255.3,23.81,2020-10-07 03:50:00,31.38,2020-10-07 14:28:00,24.79,2020-10-07 03:51:00,38.27,2020-10-07 15:28:00,
Bara,Nijgadh,27.16416667,84.98,2020-10-07 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-07 06:02:00,2020-10-07 17:46:00,0.67,0.1745,0.6463,2020-10-07 05:21:00,0.54,rain,31.8,2020-10-07 14:03:00,23.66,2020-10-08 05:20:00,39.62,2020-10-07 15:28:00,24.66,2020-10-08 05:24:00,23.88,0.83,1009.2,1.62,2.79,1602061260,86,0.65,6,1602052020,16.093,255.3,23.73,2020-10-07 03:49:00,31.8,2020-10-07 14:03:00,24.74,2020-10-07 03:50:00,39.62,2020-10-07 15:28:00,
Bara,Parwanipur,27.20300556,85.170475,2020-10-07 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-07 06:01:00,2020-10-07 17:45:00,0.67,0.2096,0.4836,2020-10-07 05:05:00,0.61,rain,31.73,2020-10-07 13:51:00,23.41,2020-10-08 05:28:00,39.41,2020-10-07 15:16:00,24.37,2020-10-08 05:29:00,23.84,0.83,1009.4,1.42,2.52,1602060660,104,0.67,6,1602053100,16.093,255.2,23.55,2020-10-07 03:48:00,31.73,2020-10-07 13:51:00,24.54,2020-10-07 03:50:00,39.41,2020-10-07 15:16:00,
Bara,Simara Airport,27.2813,84.9919,2020-10-07 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-07 06:02:00,2020-10-07 17:46:00,0.67,0.1583,0.582,2020-10-07 05:28:00,0.57,rain,30.99,2020-10-07 13:33:00,22.73,2020-10-08 05:29:00,37.33,2020-10-07 15:18:00,23.69,2020-10-08 05:30:00,23.64,0.87,1009.7,1.36,2.59,1602060900,103,0.69,6,1602051180,16.093,255.1,22.77,2020-10-07 03:48:00,30.99,2020-10-07 13:33:00,23.77,2020-10-07 03:49:00,37.33,2020-10-07 15:18:00,
Bardiya,Chisapani(Karnali),28.21278611,81.34521111,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:17:00,2020-10-07 18:00:00,0.67,0.0019,0.0074,2020-10-07 22:05:00,0.02,rain,33.3,2020-10-07 14:34:00,20.81,2020-10-08 05:35:00,34.73,2020-10-07 14:01:00,21.26,2020-10-08 05:36:00,19.7,0.66,1008.6,1.6,2.36,1602068220,47,0.27,7,1602050940,16.093,260.7,21.7,2020-10-07 05:39:00,33.3,2020-10-07 14:34:00,22.22,2020-10-07 05:40:00,34.73,2020-10-07 14:01:00,
Bardiya,Kumalgaun,28.33735833,81.33784167,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:17:00,2020-10-07 18:00:00,0.67,0.0018,0.0074,2020-10-07 22:05:00,0.02,rain,33.31,2020-10-07 14:09:00,20.71,2020-10-08 05:35:00,35.14,2020-10-07 13:25:00,21.17,2020-10-08 05:37:00,19.87,0.66,1008.8,1.56,2.14,1602008520,45,0.25,7,1602051120,16.093,261.0,21.46,2020-10-07 05:39:00,33.31,2020-10-07 14:09:00,21.94,2020-10-07 05:40:00,35.14,2020-10-07 13:25:00,
Bardiya,Manpur,28.36353889,81.41428333,2020-10-07 00:00:00,Humid throughout the day.,clear-day,2020-10-07 06:17:00,2020-10-07 18:00:00,0.67,0.0018,0.0074,2020-10-07 22:05:00,0.01,rain,33.64,2020-10-07 13:57:00,20.9,2020-10-08 05:32:00,35.82,2020-10-07 13:45:00,21.38,2020-10-08 05:34:00,20.17,0.67,1008.9,1.52,2.1,1602063540,44,0.26,7,1602051180,16.093,260.8,21.22,2020-10-07 05:39:00,33.64,2020-10-07 13:57:00,21.69,2020-10-07 05:39:00,35.82,2020-10-07 13:45:00,
Bardiya,Rajapur,28.64721944,81.28542778,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:17:00,2020-10-07 18:00:00,0.67,0.002,0.0068,2020-10-07 22:05:00,0.01,rain,32.86,2020-10-07 13:49:00,20.91,2020-10-08 05:35:00,33.88,2020-10-07 13:53:00,21.24,2020-10-08 05:36:00,18.93,0.66,1009.8,1.45,2.32,1602017460,36,0.19,8,1602052380,16.093,261.4,20.6,2020-10-07 05:40:00,32.86,2020-10-07 13:49:00,20.99,2020-10-07 05:41:00,33.88,2020-10-07 13:53:00,
Bardiya,Rambhapur,28.307825,81.27586389,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:17:00,2020-10-07 18:00:00,0.67,0.0019,0.0074,2020-10-07 22:05:00,0.02,rain,33.17,2020-10-07 14:31:00,20.58,2020-10-08 05:38:00,34.57,2020-10-07 14:09:00,21.01,2020-10-08 05:39:00,19.6,0.66,1008.7,1.58,2.19,1602008100,46,0.25,7,1602050940,16.093,261.1,21.72,2020-10-07 05:39:00,33.17,2020-10-07 14:31:00,22.22,2020-10-07 05:39:00,34.57,2020-10-07 14:09:00,
Bardiya,Rani Jaruwa Nursery,28.42588611,81.33803611,2020-10-07 00:00:00,Clear throughout the day.,clear-day,2020-10-07 06:17:00,2020-10-07 18:00:00,0.67,0.0018,0.0074,2020-10-07 22:05:00,0.01,rain,33.53,2020-10-07 13:57:00,20.8,2020-10-08 05:33:00,35.66,2020-10-07 13:47:00,21.26,2020-10-08 05:34:00,20.02,0.67,1009.0,1.55,2.22,1602011580,44,0.24,7,1602051420,16.093,261.2,21.12,2020-10-07 05:40:00,33.53,2020-10-07 13:57:00,21.57,2020-10-07 05:40:00,35.66,2020-10-07 13:47:00,
Bhaktapur,Bhaktapur,27.63333333,85.43333333,2020-10-07 00:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2020-10-07 06:00:00,2020-10-07 17:44:00,0.67,0.0379,0.1082,2020-10-07 22:38:00,0.2,rain,26.72,2020-10-07 13:51:00,15.67,2020-10-08 05:41:00,26.57,2020-10-07 13:52:00,15.96,2020-10-08 05:42:00,17.1,0.85,1011.4,0.69,1.74,1602062040,165,0.76,6,1602049140,15.977,252.5,15.38,2020-10-07 05:41:00,26.72,2020-10-07 13:51:00,15.66,2020-10-07 05:42:00,26.57,2020-10-07 13:52:00,
Bhaktapur,Changu Narayan,27.67668056,85.42396944,2020-10-07 00:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2020-10-07 06:00:00,2020-10-07 17:44:00,0.67,0.0311,0.0923,2020-10-07 22:38:00,0.15,rain,28.64,2020-10-07 14:11:00,16.27,2020-10-08 05:43:00,28.8,2020-10-07 14:20:00,16.54,2020-10-08 05:43:00,16.71,0.76,1011.5,0.67,1.76,1602061920,111,0.75,6,1602048900,16.093,252.6,16.18,2020-10-07 05:41:00,28.64,2020-10-07 14:11:00,16.45,2020-10-07 05:41:00,28.8,2020-10-07 14:20:00,
Bhaktapur,Nagarkot,27.645725,85.4615833,2020-10-07 00:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2020-10-07 06:00:00,2020-10-07 17:44:00,0.67,0.0328,0.0999,2020-10-07 22:36:00,0.18,rain,27.81,2020-10-07 13:59:00,15.94,2020-10-08 05:42:00,28.1,2020-10-07 14:13:00,16.21,2020-10-08 05:42:00,17.03,0.81,1011.5,0.66,1.73,1602062760,153,0.76,6,1602048480,15.954,252.5,15.66,2020-10-07 05:42:00,27.81,2020-10-07 13:59:00,15.93,2020-10-07 05:42:00,28.1,2020-10-07 14:13:00,
Bhaktapur,Sanga,27.71605833,85.42675556,2020-10-07 00:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2020-10-07 06:00:00,2020-10-07 17:44:00,0.67,0.0238,0.0767,2020-10-07 22:38:00,0.11,rain,28.03,2020-10-07 14:17:00,15.8,2020-10-08 05:41:00,27.89,2020-10-07 14:22:00,16.07,2020-10-08 05:41:00,15.4,0.72,1011.5,0.65,1.78,1602062040,55,0.75,6,1602048480,16.093,252.7,15.77,2020-10-07 05:45:00,28.03,2020-10-07 14:17:00,16.04,2020-10-07 05:45:00,27.89,2020-10-07 14:22:00,
Bhojpur,Dingla,27.1944798,87.04862659999999,2020-10-07 00:00:00,Humid and mostly cloudy throughout the day.,partly-cloudy-day,2020-10-07 05:54:00,2020-10-07 17:38:00,0.67,0.0548,0.1944,2020-10-07 17:07:00,0.24,rain,23.81,2020-10-07 12:52:00,15.48,2020-10-08 05:16:00,24.38,2020-10-07 13:02:00,16.12,2020-10-08 05:10:00,18.16,0.99,1011.3,0.83,2.3,1602061020,190,0.69,6,1602048720,16.093,251.9,15.16,2020-10-07 05:20:00,23.81,2020-10-07 12:52:00,16.2,2020-10-07 05:20:00,24.38,2020-10-07 13:02:00,
Bhojpur,Rampur,27.5282716,87.2177064,2020-10-07 00:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2020-10-07 05:53:00,2020-10-07 17:37:00,0.67,0.0401,0.2163,2020-10-07 17:29:00,0.13,rain,26.12,2020-10-07 12:45:00,16.6,2020-10-08 06:16:00,26.18,2020-10-07 12:46:00,16.87,2020-10-08 06:16:00,15.95,0.8,1012.9,1.2,2.41,1602094500,353,0.55,7,1602050040,16.093,251.2,15.53,2020-10-07 05:14:00,26.12,2020-10-07 12:45:00,15.8,2020-10-07 05:14:00,26.18,2020-10-07 12:46:00,
Chitawan,Bharatpur,27.72113611,84.58525556,2020-10-07 00:00:00,Humid and mostly cloudy throughout the day.,partly-cloudy-day,2020-10-07 06:04:00,2020-10-07 17:47:00,0.67,0.0826,0.3645,2020-10-07 02:18:00,0.28,rain,33.02,2020-10-07 13:55:00,21.93,2020-10-08 05:41:00,36.94,2020-10-07 15:39:00,22.59,2020-10-08 05:44:00,21.38,0.75,1010.2,0.88,1.74,1602026640,146,0.74,6,1602050460,16.093,255.5,21.12,2020-10-07 05:33:00,33.02,2020-10-07 13:55:00,21.69,2020-10-07 05:35:00,36.94,2020-10-07 15:39:00,
Chitawan,Bharatpur,27.5909,84.5223,2020-10-07 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-07 06:04:00,2020-10-07 17:48:00,0.67,0.1798,0.8173,2020-10-07 02:31:00,0.43,rain,33.29,2020-10-07 14:09:00,22.71,2020-10-08 05:40:00,39.8,2020-10-07 15:21:00,23.57,2020-10-08 05:42:00,22.97,0.78,1009.8,0.84,1.62,1602008400,118,0.72,6,1602050520,16.093,255.8,22.41,2020-10-07 05:37:00,33.29,2020-10-07 14:09:00,23.21,2020-10-07 05:39:00,39.8,2020-10-07 15:21:00,
