district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
Achham,Asara Ghat,28.95029444,81.44431944,2020-09-10 00:00:00,Humid and overcast throughout the day.,cloudy,2020-09-10 06:03:00,2020-09-10 18:32:00,0.76,0.1351,0.3906,2020-09-10 17:21:00,0.3,rain,30.19,2020-09-10 12:39:00,19.96,2020-09-11 05:29:00,36.01,2020-09-10 16:34:00,20.85,2020-09-11 05:30:00,23.99,0.94,1005.7,0.99,2.15,1599726360,200,0.8,6,1599718140,15.564,259.1,20.79,2020-09-10 05:44:00,30.19,2020-09-10 12:39:00,21.91,2020-09-10 05:45:00,36.01,2020-09-10 16:34:00
Achham,Basti,29.03098333,81.17113333,2020-09-10 00:00:00,Humid and overcast throughout the day.,cloudy,2020-09-10 06:04:00,2020-09-10 18:33:00,0.76,0.1414,0.4554,2020-09-10 17:34:00,0.29,rain,31.8,2020-09-10 12:43:00,20.42,2020-09-11 05:31:00,43.63,2020-09-10 16:41:00,21.55,2020-09-11 05:30:00,25.06,0.94,1005.7,0.83,2.08,1599727680,181,0.78,6,1599718320,15.928,259.3,21.36,2020-09-10 05:41:00,31.8,2020-09-10 12:43:00,22.61,2020-09-10 05:42:00,43.63,2020-09-10 16:41:00
Achham,Mangalsen,29.13611389,81.25009167,2020-09-10 00:00:00,Humid and overcast throughout the day.,cloudy,2020-09-10 06:04:00,2020-09-10 18:33:00,0.76,0.1058,0.3766,2020-09-10 17:36:00,0.24,rain,28.73,2020-09-10 13:14:00,18.07,2020-09-11 05:41:00,31.81,2020-09-10 13:40:00,18.76,2020-09-11 05:44:00,21.43,0.92,1005.9,0.94,1.98,1599726540,172,0.83,6,1599718620,16.093,258.4,18.53,2020-09-10 05:49:00,28.73,2020-09-10 13:14:00,19.4,2020-09-10 05:54:00,31.81,2020-09-10 13:40:00
Achham,Sugali,29.17980694,81.37293889,2020-09-10 00:00:00,Humid and overcast throughout the day.,cloudy,2020-09-10 06:03:00,2020-09-10 18:32:00,0.76,0.0926,0.2763,2020-09-10 17:15:00,0.23,rain,26.9,2020-09-10 13:31:00,16.43,2020-09-11 05:39:00,28.71,2020-09-10 13:37:00,16.9,2020-09-11 05:41:00,19.88,0.94,1006.2,1.06,2.14,1599722700,167,0.85,6,1599718320,16.093,257.1,16.3,2020-09-10 05:47:00,26.9,2020-09-10 13:31:00,17.01,2020-09-10 05:49:00,28.71,2020-09-10 13:37:00
Arghakhanchi,Rangsing,27.80330278,82.78400833,2020-09-10 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-09-10 05:58:00,2020-09-10 18:26:00,0.76,0.2762,0.5809,2020-09-10 17:34:00,0.48,rain,29.59,2020-09-10 12:31:00,22.55,2020-09-11 05:24:00,35.43,2020-09-10 12:49:00,23.57,2020-09-11 05:19:00,24.45,0.91,1004.3,1.08,2.36,1599706260,66,0.85,7,1599720780,16.031,262.0,23.01,2020-09-10 05:32:00,29.59,2020-09-10 12:31:00,24.08,2020-09-10 05:28:00,35.43,2020-09-10 12:49:00
Arghakhanchi,Sandhikharka,27.96402222,83.12056944,2020-09-10 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-09-10 05:57:00,2020-09-10 18:25:00,0.76,0.2279,0.7171,2020-09-10 14:54:00,0.44,rain,27.44,2020-09-10 12:01:00,19.05,2020-09-11 05:36:00,29.2,2020-09-10 12:12:00,19.82,2020-09-11 05:37:00,20.83,0.91,1005.3,1.0,1.67,1599727620,63,0.84,7,1599718560,15.79,259.9,18.73,2020-09-10 05:37:00,27.44,2020-09-10 12:01:00,19.44,2020-09-10 05:38:00,29.2,2020-09-10 12:12:00
Arghakhanchi,Sidhara,27.7945,82.82838333,2020-09-10 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-09-10 05:58:00,2020-09-10 18:26:00,0.76,0.2561,0.504,2020-09-10 17:31:00,0.49,rain,29.08,2020-09-10 12:21:00,22.41,2020-09-11 05:22:00,34.1,2020-09-10 12:43:00,23.42,2020-09-11 05:19:00,24.0,0.92,1004.3,1.09,2.32,1599706320,64,0.86,6,1599720960,16.093,261.9,22.7,2020-09-10 04:57:00,29.08,2020-09-10 12:21:00,23.74,2020-09-10 04:55:00,34.1,2020-09-10 12:43:00
Baglung,Baglung,28.26363611,83.60032222,2020-09-10 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-09-10 05:55:00,2020-09-10 18:23:00,0.76,0.3334,0.877,2020-09-10 15:19:00,0.42,rain,27.05,2020-09-10 13:13:00,16.5,2020-09-11 05:48:00,29.4,2020-09-10 13:20:00,17.49,2020-09-11 05:46:00,20.67,0.95,1006.7,0.93,1.76,1599719160,356,0.87,7,1599718980,14.779,257.7,17.44,2020-09-10 05:36:00,27.05,2020-09-10 13:13:00,18.28,2020-09-10 05:36:00,29.4,2020-09-10 13:20:00
Baglung,Dhorpatan,28.48333333,83.08333333,2020-09-10 00:00:00,Mostly cloudy throughout the day.,rain,2020-09-10 05:57:00,2020-09-10 18:25:00,0.76,0.2027,0.5708,2020-09-10 14:45:00,0.4,rain,16.7,2020-09-10 12:37:00,9.17,2020-09-11 05:38:00,18.28,2020-09-10 12:37:00,8.95,2020-09-11 05:34:00,12.29,1.0,1006.9,1.14,2.23,1599718260,35,0.87,8,1599717540,12.181,254.1,8.89,2020-09-10 05:46:00,16.7,2020-09-10 12:37:00,10.29,2020-09-10 05:43:00,18.28,2020-09-10 12:37:00
Baglung,Galkot,28.21869167,83.41881111,2020-09-10 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-09-10 05:56:00,2020-09-10 18:24:00,0.76,0.3341,0.9652,2020-09-10 15:07:00,0.42,rain,25.29,2020-09-10 12:41:00,14.83,2020-09-11 05:45:00,25.59,2020-09-10 12:45:00,15.36,2020-09-11 05:44:00,18.61,0.93,1006.5,0.97,1.68,1599721560,357,0.87,7,1599719580,14.19,257.8,15.42,2020-09-10 05:25:00,25.29,2020-09-10 12:41:00,15.88,2020-09-10 05:27:00,25.59,2020-09-10 12:45:00
Baglung,Rangkhani,28.14408889,83.55824444,2020-09-10 00:00:00,Mostly cloudy throughout the day.,rain,2020-09-10 05:55:00,2020-09-10 18:23:00,0.76,0.2993,0.8447,2020-09-10 15:29:00,0.41,rain,24.65,2020-09-10 12:41:00,14.82,2020-09-11 05:44:00,24.66,2020-09-10 12:45:00,15.42,2020-09-11 05:43:00,16.97,0.88,1006.3,0.9,1.63,1599724920,5,0.83,8,1599719940,15.394,258.5,15.73,2020-09-10 01:48:00,24.65,2020-09-10 12:41:00,16.05,2020-09-10 05:37:00,24.66,2020-09-10 12:45:00
Baitadi,Patan (West),29.467137,80.54575109999999,2020-09-10 00:00:00,Humid and mostly cloudy throughout the day.,partly-cloudy-day,2020-09-10 06:07:00,2020-09-10 18:36:00,0.76,0.0768,0.1874,2020-09-10 14:59:00,0.22,rain,28.26,2020-09-10 13:36:00,18.01,2020-09-11 05:22:00,33.12,2020-09-10 13:40:00,19.03,2020-09-11 05:17:00,21.8,0.98,1006.0,0.82,1.92,1599725880,204,0.54,8,1599720900,16.093,258.1,17.63,2020-09-10 05:43:00,28.26,2020-09-10 13:36:00,18.53,2020-09-10 05:42:00,33.12,2020-09-10 13:40:00
Baitadi,Satbanjh,29.4973,80.49741194,2020-09-10 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-09-10 06:07:00,2020-09-10 18:36:00,0.76,0.072,0.1535,2020-09-10 13:04:00,0.23,rain,25.1,2020-09-10 13:42:00,15.8,2020-09-11 05:39:00,25.67,2020-09-10 13:43:00,16.82,2020-09-11 05:36:00,19.0,0.99,1006.0,0.82,1.96,1599722640,204,0.49,9,1599720600,16.093,258.2,15.77,2020-09-10 05:43:00,25.1,2020-09-10 13:42:00,16.7,2020-09-10 05:42:00,25.67,2020-09-10 13:43:00
Bajhang,Chainpur (West),29.55,81.21666667,2020-09-10 00:00:00,Humid and overcast throughout the day.,cloudy,2020-09-10 06:04:00,2020-09-10 18:33:00,0.76,0.0722,0.2312,2020-09-10 15:34:00,0.18,rain,25.8,2020-09-10 12:50:00,15.09,2020-09-11 05:33:00,26.45,2020-09-10 12:56:00,15.5,2020-09-11 05:32:00,19.28,0.98,1006.7,1.15,2.4,1599719340,24,0.86,7,1599718320,16.093,254.4,14.83,2020-09-10 05:43:00,25.8,2020-09-10 12:50:00,15.59,2020-09-10 05:42:00,26.45,2020-09-10 12:56:00
Bajhang,Chainpur Bajhang Aws Climate,29.545890000000004,81.20114000000001,2020-09-10 00:00:00,Humid and overcast throughout the day.,cloudy,2020-09-10 06:04:00,2020-09-10 18:33:00,0.76,0.0754,0.2369,2020-09-10 15:30:00,0.19,rain,26.02,2020-09-10 12:47:00,15.46,2020-09-11 05:34:00,27.37,2020-09-10 12:47:00,15.89,2020-09-11 05:33:00,19.63,0.98,1006.7,1.13,2.39,1599719400,25,0.85,7,1599718320,16.093,254.5,15.21,2020-09-10 05:43:00,26.02,2020-09-10 12:47:00,15.96,2020-09-10 05:43:00,27.37,2020-09-10 12:47:00
Bajhang,Kalukheti,29.447359999999996,81.16838,2020-09-10 00:00:00,Humid and overcast throughout the day.,cloudy,2020-09-10 06:04:00,2020-09-10 18:33:00,0.76,0.0943,0.2612,2020-09-10 16:15:00,0.2,rain,26.74,2020-09-10 12:52:00,15.75,2020-09-11 05:42:00,28.42,2020-09-10 13:07:00,16.02,2020-09-11 05:42:00,19.91,0.93,1006.5,0.97,2.19,1599719820,130,0.83,7,1599718260,16.093,255.9,15.79,2020-09-10 05:48:00,26.74,2020-09-10 12:52:00,16.24,2020-09-10 05:47:00,28.42,2020-09-10 13:07:00
Bajhang,Rayal,29.464595000000003,80.95405,2020-09-10 00:00:00,Humid and overcast throughout the day.,cloudy,2020-09-10 06:05:00,2020-09-10 18:34:00,0.76,0.1228,0.3266,2020-09-10 15:11:00,0.22,rain,27.95,2020-09-10 13:16:00,17.87,2020-09-11 05:41:00,34.55,2020-09-10 15:25:00,18.64,2020-09-11 05:42:00,22.33,0.98,1006.3,0.87,2.0,1599723000,182,0.78,7,1599718560,16.093,256.4,17.33,2020-09-10 05:45:00,27.95,2020-09-10 13:16:00,18.11,2020-09-10 05:45:00,34.55,2020-09-10 15:25:00
