district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
Achham,Asara Ghat,28.95029444,81.44431944,2020-09-07 00:00:00,Humid throughout the day.,clear-day,2020-09-07 06:02:00,2020-09-07 18:36:00,0.67,0.1053,0.3997,2020-09-07 16:52:00,0.27,rain,30.79,2020-09-07 12:33:00,20.1,2020-09-08 05:34:00,37.37,2020-09-07 16:44:00,20.99,2020-09-08 05:34:00,23.16,0.89,1007.7,1.15,2.26,1599431820,203,0.18,10,1599458940,16.093,263.7,20.29,2020-09-07 05:40:00,30.79,2020-09-07 12:33:00,21.03,2020-09-07 05:40:00,37.37,2020-09-07 16:44:00
Achham,Basti,29.03098333,81.17113333,2020-09-07 00:00:00,Humid throughout the day.,clear-day,2020-09-07 06:03:00,2020-09-07 18:37:00,0.67,0.1951,0.5192,2020-09-07 15:21:00,0.36,rain,31.85,2020-09-07 12:35:00,21.54,2020-09-08 05:29:00,46.32,2020-09-07 16:41:00,22.94,2020-09-08 05:27:00,24.75,0.93,1007.7,0.9,1.88,1599468420,167,0.13,10,1599459120,16.093,263.9,19.81,2020-09-07 05:46:00,31.85,2020-09-07 12:35:00,20.82,2020-09-07 05:46:00,46.32,2020-09-07 16:41:00
Achham,Mangalsen,29.13611389,81.25009167,2020-09-07 00:00:00,Humid throughout the day.,clear-day,2020-09-07 06:02:00,2020-09-07 18:36:00,0.67,0.1632,0.3079,2020-09-07 16:21:00,0.35,rain,28.61,2020-09-07 13:20:00,18.45,2020-09-08 05:42:00,32.16,2020-09-07 13:41:00,19.29,2020-09-08 05:42:00,21.39,0.93,1008.0,1.02,1.9,1599468540,146,0.13,11,1599459780,16.093,263.1,17.68,2020-09-07 05:46:00,28.61,2020-09-07 13:20:00,18.39,2020-09-07 05:46:00,32.16,2020-09-07 13:41:00
Achham,Sugali,29.17980694,81.37293889,2020-09-07 00:00:00,Humid throughout the day.,clear-day,2020-09-07 06:02:00,2020-09-07 18:36:00,0.67,0.1416,0.3032,2020-09-07 16:22:00,0.33,rain,26.79,2020-09-07 13:35:00,16.44,2020-09-08 05:38:00,28.81,2020-09-07 13:39:00,17.12,2020-09-08 05:38:00,19.97,0.95,1008.4,1.21,2.25,1599435120,101,0.2,11,1599459300,16.093,261.8,15.83,2020-09-07 05:45:00,26.79,2020-09-07 13:35:00,16.46,2020-09-07 05:44:00,28.81,2020-09-07 13:39:00
Arghakhanchi,Rangsing,27.80330278,82.78400833,2020-09-07 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-07 05:57:00,2020-09-07 18:29:00,0.67,0.5314,2.6183,2020-09-07 01:53:00,0.49,rain,32.35,2020-09-07 13:33:00,23.31,2020-09-08 05:19:00,40.3,2020-09-07 14:16:00,24.46,2020-09-08 05:17:00,24.69,0.88,1006.0,1.31,2.8,1599468120,85,0.39,11,1599458400,16.054000000000002,265.4,22.78,2020-09-07 04:42:00,32.35,2020-09-07 13:33:00,23.9,2020-09-07 04:42:00,40.3,2020-09-07 14:16:00
Arghakhanchi,Sandhikharka,27.96402222,83.12056944,2020-09-07 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-07 05:56:00,2020-09-07 18:28:00,0.67,0.2395,0.7754,2020-09-07 15:47:00,0.42,rain,28.21,2020-09-07 12:44:00,19.35,2020-09-08 05:37:00,30.99,2020-09-07 12:55:00,20.02,2020-09-08 05:38:00,21.62,0.94,1007.1,1.11,2.01,1599468420,111,0.49,11,1599458340,16.093,263.9,18.79,2020-09-07 04:39:00,28.21,2020-09-07 12:44:00,19.65,2020-09-07 04:39:00,30.99,2020-09-07 12:55:00
Arghakhanchi,Sidhara,27.7945,82.82838333,2020-09-07 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-07 05:57:00,2020-09-07 18:29:00,0.67,0.5106,2.4466,2020-09-07 02:00:00,0.5,rain,31.53,2020-09-07 13:14:00,23.08,2020-09-08 05:11:00,38.18,2020-09-07 13:53:00,24.2,2020-09-08 05:04:00,24.18,0.89,1006.0,1.32,2.69,1599468180,84,0.4,11,1599458400,16.093,265.4,22.51,2020-09-07 04:35:00,31.53,2020-09-07 13:14:00,23.62,2020-09-07 04:34:00,38.18,2020-09-07 13:53:00
Baglung,Baglung,28.26363611,83.60032222,2020-09-07 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-07 05:54:00,2020-09-07 18:26:00,0.67,0.366,0.8686,2020-09-07 05:46:00,0.47,rain,28.04,2020-09-07 13:05:00,17.77,2020-09-08 05:42:00,32.68,2020-09-07 14:05:00,18.42,2020-09-08 05:40:00,21.39,0.96,1008.4,0.95,1.78,1599432780,321,0.68,10,1599458520,14.253,261.7,17.67,2020-09-07 05:42:00,28.04,2020-09-07 13:05:00,18.61,2020-09-07 05:37:00,32.68,2020-09-07 14:05:00
Baglung,Dhorpatan,28.48333333,83.08333333,2020-09-07 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-09-07 05:55:00,2020-09-07 18:29:00,0.67,0.2255,0.617,2020-09-07 14:22:00,0.36,rain,17.32,2020-09-07 13:08:00,8.7,2020-09-08 05:36:00,19.13,2020-09-07 13:24:00,8.5,2020-09-08 05:31:00,12.26,1.0,1008.7,1.18,2.25,1599465840,3,0.4,11,1599458280,14.609000000000002,257.7,8.57,2020-09-07 05:44:00,17.32,2020-09-07 13:08:00,9.22,2020-09-07 04:48:00,19.13,2020-09-07 13:24:00
Baglung,Galkot,28.21869167,83.41881111,2020-09-07 00:00:00,Humid and partly cloudy throughout the day.,rain,2020-09-07 05:54:00,2020-09-07 18:27:00,0.67,0.3413,0.8694,2020-09-07 15:28:00,0.46,rain,26.54,2020-09-07 13:07:00,15.91,2020-09-08 05:40:00,28.56,2020-09-07 13:14:00,16.3,2020-09-08 05:39:00,20.01,0.97,1008.3,0.96,1.83,1599432780,348,0.63,11,1599458700,14.651,261.8,15.68,2020-09-07 05:39:00,26.54,2020-09-07 13:07:00,16.26,2020-09-07 05:34:00,28.56,2020-09-07 13:14:00
Baglung,Rangkhani,28.14408889,83.55824444,2020-09-07 00:00:00,Partly cloudy throughout the day.,rain,2020-09-07 05:54:00,2020-09-07 18:27:00,0.67,0.3472,0.8709,2020-09-07 16:16:00,0.44,rain,24.81,2020-09-07 12:40:00,15.92,2020-09-08 05:41:00,25.03,2020-09-07 12:44:00,16.23,2020-09-08 05:40:00,18.24,0.94,1008.0,0.93,1.68,1599432300,338,0.67,11,1599458460,15.23,262.6,15.89,2020-09-07 05:37:00,24.81,2020-09-07 12:40:00,16.53,2020-09-07 05:25:00,25.03,2020-09-07 12:44:00
Baitadi,Patan (West),29.467137,80.54575109999998,2020-09-07 00:00:00,Humid throughout the day.,rain,2020-09-07 06:05:00,2020-09-07 18:39:00,0.67,0.2633,0.8764,2020-09-07 17:45:00,0.47,rain,27.66,2020-09-07 13:30:00,18.24,2020-09-08 05:18:00,32.46,2020-09-07 13:37:00,19.43,2020-09-08 05:00:00,21.85,0.99,1008.3,0.78,2.17,1599477420,150,0.11,11,1599459360,16.093,262.4,17.5,2020-09-07 05:43:00,27.66,2020-09-07 13:30:00,18.57,2020-09-07 05:43:00,32.46,2020-09-07 13:37:00
Baitadi,Satbanjh,29.4973,80.49741194,2020-09-07 00:00:00,Humid throughout the day.,rain,2020-09-07 06:05:00,2020-09-07 18:40:00,0.67,0.2733,1.0811,2020-09-07 17:46:00,0.47,rain,24.7,2020-09-07 13:36:00,16.04,2020-09-08 05:37:00,25.38,2020-09-07 13:41:00,17.29,2020-09-08 05:26:00,19.01,0.99,1008.2,0.78,2.32,1599478440,139,0.09,12,1599459360,16.093,262.4,15.53,2020-09-07 05:43:00,24.7,2020-09-07 13:36:00,16.65,2020-09-07 05:43:00,25.38,2020-09-07 13:41:00
Bajhang,Chainpur (West),29.55,81.21666667,2020-09-07 00:00:00,Humid throughout the day.,rain,2020-09-07 06:02:00,2020-09-07 18:37:00,0.67,0.203,0.385,2020-09-07 17:08:00,0.44,rain,25.24,2020-09-07 12:58:00,15.61,2020-09-08 05:35:00,26.08,2020-09-07 13:06:00,16.16,2020-09-08 05:31:00,19.23,1.0,1009.3,1.2,2.56,1599465240,26,0.15,11,1599459660,15.251,259.1,14.81,2020-09-07 05:42:00,25.24,2020-09-07 12:58:00,15.58,2020-09-07 05:40:00,26.08,2020-09-07 13:06:00
Bajhang,Chainpur Bajhang Aws Climate,29.545890000000004,81.20114000000002,2020-09-07 00:00:00,Humid throughout the day.,rain,2020-09-07 06:02:00,2020-09-07 18:37:00,0.67,0.2089,0.3931,2020-09-07 00:54:00,0.44,rain,25.51,2020-09-07 13:00:00,15.97,2020-09-08 05:35:00,26.38,2020-09-07 13:06:00,16.53,2020-09-08 05:32:00,19.6,1.0,1009.2,1.18,2.54,1599465720,27,0.15,11,1599459660,15.398,259.2,15.18,2020-09-07 05:42:00,25.51,2020-09-07 13:00:00,15.96,2020-09-07 05:41:00,26.38,2020-09-07 13:06:00
Bajhang,Kalukheti,29.44736,81.16838,2020-09-07 00:00:00,Humid throughout the day.,rain,2020-09-07 06:03:00,2020-09-07 18:37:00,0.67,0.2361,0.455,2020-09-07 00:55:00,0.47,rain,26.58,2020-09-07 13:53:00,16.32,2020-09-08 05:44:00,28.79,2020-09-07 14:11:00,16.81,2020-09-08 05:43:00,20.5,0.98,1008.9,1.05,2.38,1599467400,72,0.11,12,1599459840,15.975999999999999,260.7,15.53,2020-09-07 05:47:00,26.58,2020-09-07 13:53:00,16.09,2020-09-07 05:46:00,28.79,2020-09-07 14:11:00
Bajhang,Rayal,29.464595000000006,80.95405,2020-09-07 00:00:00,Humid throughout the day.,rain,2020-09-07 06:03:00,2020-09-07 18:38:00,0.67,0.2889,0.6956,2020-09-07 00:58:00,0.49,rain,29.4,2020-09-07 14:30:00,18.43,2020-09-08 05:50:00,38.04,2020-09-07 16:21:00,19.22,2020-09-08 05:44:00,22.71,0.99,1008.6,0.86,2.17,1599468780,75,0.13,12,1599459780,15.693,261.2,17.36,2020-09-07 05:47:00,29.4,2020-09-07 14:30:00,18.18,2020-09-07 05:46:00,38.04,2020-09-07 16:21:00
Bajura,Bajura (Martadi),29.45697889,81.48038389,2020-09-07 00:00:00,Humid throughout the day.,clear-day,2020-09-07 06:01:00,2020-09-07 18:36:00,0.67,0.1286,0.3973,2020-09-07 13:19:00,0.34,rain,24.88,2020-09-07 13:46:00,13.32,2020-09-08 05:35:00,26.26,2020-09-07 13:55:00,14.14,2020-09-08 05:30:00,17.31,1.0,1009.7,1.36,3.26,1599467760,33,0.15,12,1599459060,15.865,258.5,12.18,2020-09-07 05:45:00,24.88,2020-09-07 13:46:00,13.2,2020-09-07 05:43:00,26.26,2020-09-07 13:55:00
Bajura,Kailasmandu,29.35291694,81.33385889,2020-09-07 00:00:00,Humid throughout the day.,rain,2020-09-07 06:02:00,2020-09-07 18:36:00,0.67,0.1674,0.3708,2020-09-07 12:15:00,0.39,rain,28.56,2020-09-07 13:42:00,17.67,2020-09-08 05:37:00,33.57,2020-09-07 14:18:00,18.39,2020-09-08 05:36:00,21.26,0.96,1008.9,1.21,2.43,1599465540,65,0.16,11,1599459540,16.093,260.6,16.8,2020-09-07 05:45:00,28.56,2020-09-07 13:42:00,17.62,2020-09-07 05:43:00,33.57,2020-09-07 14:18:00
Bajura,Kolti,29.50348694,81.66617611,2020-09-07 00:00:00,Humid throughout the day.,clear-day,2020-09-07 06:01:00,2020-09-07 18:35:00,0.67,0.1035,0.3184,2020-09-07 12:41:00,0.25,rain,23.25,2020-09-07 13:52:00,10.18,2020-09-08 05:32:00,24.1,2020-09-07 13:59:00,10.84,2020-09-08 05:24:00,14.75,1.0,1010.3,1.01,3.54,1599470100,319,0.12,12,1599458940,16.090999999999998,258.3,8.35,2020-09-07 05:44:00,23.25,2020-09-07 13:52:00,9.07,2020-09-07 05:43:00,24.1,2020-09-07 13:59:00
Banke,Amlekhganj,27.94748333,81.78569444,2020-09-07 00:15:00,Humid throughout the day.,rain,2020-09-07 06:01:00,2020-09-07 18:34:00,0.67,0.3111,1.4675,2020-09-07 09:29:00,0.46,rain,31.75,2020-09-07 15:00:00,25.02,2020-09-08 05:28:00,38.73,2020-09-07 15:23:00,26.14,2020-09-08 05:26:00,24.6,0.83,1005.2,1.33,3.87,1599469320,85,0.08,11,1599459660,16.093,266.1,24.84,2020-09-07 04:34:00,31.75,2020-09-07 15:00:00,25.94,2020-09-07 04:28:00,38.73,2020-09-07 15:23:00
Banke,Dhakeri,28.10055556,81.66824722,2020-09-07 00:15:00,Humid throughout the day.,rain,2020-09-07 06:01:00,2020-09-07 18:34:00,0.67,0.1999,0.7862,2020-09-07 10:44:00,0.4,rain,32.34,2020-09-07 14:54:00,24.85,2020-09-08 05:25:00,40.41,2020-09-07 15:19:00,25.99,2020-09-08 05:25:00,24.88,0.83,1005.4,1.43,3.54,1599469320,93,0.07,11,1599459420,16.093,266.1,24.82,2020-09-07 04:38:00,32.34,2020-09-07 14:54:00,25.98,2020-09-07 04:30:00,40.41,2020-09-07 15:19:00
Banke,Khajura (Nepalganj),28.11368333,81.59030556,2020-09-07 00:15:00,Humid throughout the day.,rain,2020-09-07 06:02:00,2020-09-07 18:34:00,0.67,0.1734,0.5962,2020-09-07 08:57:00,0.38,rain,32.24,2020-09-07 14:53:00,24.9,2020-09-08 05:23:00,40.02,2020-09-07 15:15:00,26.04,2020-09-08 05:24:00,24.78,0.83,1005.4,1.55,3.47,1599469560,92,0.08,10,1599459480,16.093,266.3,24.96,2020-09-07 04:37:00,32.24,2020-09-07 14:53:00,26.1,2020-09-07 04:28:00,40.02,2020-09-07 15:15:00
Banke,Naubasta,28.230225,81.65270278,2020-09-07 00:00:00,Humid throughout the day.,clear-day,2020-09-07 06:01:00,2020-09-07 18:34:00,0.67,0.1296,0.5792,2020-09-07 10:55:00,0.32,rain,32.95,2020-09-07 14:55:00,24.59,2020-09-08 05:22:00,42.9,2020-09-07 15:26:00,25.78,2020-09-08 05:22:00,25.58,0.86,1005.7,1.38,3.28,1599468840,101,0.12,10,1599458820,16.093,266.1,24.4,2020-09-07 04:40:00,32.95,2020-09-07 14:55:00,25.66,2020-09-07 04:39:00,42.9,2020-09-07 15:26:00
Banke,Nepalgunj Airport,28.051994399999995,81.6228389,2020-09-07 00:15:00,Humid throughout the day.,rain,2020-09-07 06:02:00,2020-09-07 18:34:00,0.67,0.2164,0.8815,2020-09-07 09:03:00,0.42,rain,31.8,2020-09-07 14:53:00,24.89,2020-09-08 05:19:00,38.69,2020-09-07 15:12:00,26.01,2020-09-08 05:23:00,24.48,0.82,1005.3,1.54,3.6,1599469620,89,0.06,11,1599459840,16.093,266.2,24.98,2020-09-07 04:35:00,31.8,2020-09-07 14:53:00,26.09,2020-09-07 04:27:00,38.69,2020-09-07 15:12:00
Bara,Gulariya,27.164166700000006,84.98,2020-09-07 00:00:00,Rain in the morning.,rain,2020-09-07 05:49:00,2020-09-07 18:20:00,0.67,0.2952,1.4841,2020-09-07 05:45:00,0.63,rain,31.77,2020-09-07 14:50:00,24.54,2020-09-08 05:26:00,40.64,2020-09-07 15:07:00,25.83,2020-09-08 05:25:00,25.74,0.88,1005.9,1.82,5.7,1599437040,110,0.89,6,1599460560,15.732000000000001,265.3,25.18,2020-09-07 04:36:00,31.77,2020-09-07 14:50:00,26.47,2020-09-07 04:37:00,40.64,2020-09-07 15:07:00
Bara,Kalaiya,27.079,84.9329,2020-09-07 00:00:00,Rain overnight and in the morning.,rain,2020-09-07 05:49:00,2020-09-07 18:21:00,0.67,0.2161,1.1834,2020-09-07 05:45:00,0.6,rain,31.54,2020-09-07 14:48:00,24.75,2020-09-08 05:14:00,39.07,2020-09-07 15:00:00,25.98,2020-09-08 05:20:00,25.19,0.85,1005.6,2.25,7.52,1599436920,102,0.88,6,1599460920,16.017,265.5,25.1,2020-09-07 04:34:00,31.54,2020-09-07 14:48:00,26.32,2020-09-07 04:34:00,39.07,2020-09-07 15:00:00
