,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType
0,2020-09-05 12:00:00,Clear,clear-day,0.0,0.0,18.11,18.34,16.52,0.9,1008.6,1.62,1.96,306,0.02,13,16.093,259.3,
1,2020-09-05 13:00:00,Clear,clear-day,0.0418,0.03,18.1,18.57,18.05,1.0,1008.0,1.59,2.23,311,0.19,11,16.093,258.6,rain
2,2020-09-05 14:00:00,Partly Cloudy,partly-cloudy-day,0.1646,0.04,17.05,17.96,17.05,1.0,1007.0,1.49,2.41,317,0.38,9,11.518,257.9,rain
3,2020-09-05 15:00:00,Partly Cloudy,partly-cloudy-day,0.3355,0.05,15.84,17.24,15.84,1.0,1005.9,1.4,2.43,327,0.5,6,8.082,257.6,rain
4,2020-09-05 16:00:00,Partly Cloudy,partly-cloudy-day,0.5208,0.06,14.77,16.6,14.77,1.0,1005.6,1.35,2.23,342,0.54,3,8.445,257.9,rain
5,2020-09-05 17:00:00,Partly Cloudy,partly-cloudy-day,0.6795,0.08,13.65,15.72,13.65,1.0,1005.9,1.29,1.91,5,0.56,1,10.183,258.4,rain
6,2020-09-05 18:00:00,Partly Cloudy,partly-cloudy-day,0.6551,0.09,12.5,14.64,12.5,1.0,1006.5,1.2,1.57,53,0.54,0,10.89,258.8,rain
7,2020-09-05 19:00:00,Partly Cloudy,partly-cloudy-night,0.3938,0.07,11.41,13.36,11.41,1.0,1008.0,1.08,1.24,109,0.48,0,9.648,259.3,rain
8,2020-09-05 20:00:00,Partly Cloudy,partly-cloudy-night,0.1396,0.05,10.4,12.05,10.4,1.0,1010.0,0.97,1.0,70,0.41,0,8.459,259.7,rain
9,2020-09-05 21:00:00,Partly Cloudy,partly-cloudy-night,0.0359,0.03,9.5,10.83,9.5,1.0,1011.1,0.92,0.94,51,0.39,0,9.748,259.9,rain
10,2020-09-05 22:00:00,Partly Cloudy,partly-cloudy-night,0.0108,0.02,8.81,9.9,8.81,1.0,1011.2,0.93,0.93,55,0.44,0,14.686,260.0,rain
