,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
0,2020-09-05,Humid and mostly cloudy throughout the day.,rain,1599263880,1599309180,0.6,0.3598,1.1655,1599308280,0.5,rain,26.94,1599289560,19.38,1599349860,30.04,1599289860,20.77,1599349920,22.48,0.99,1007.1,0.95,2.66,1599293220,233,0.67,7,1599286740,15.325,265.6,19.67,1599263400,26.94,1599289560,21.1,1599263340,30.04,1599289860
1,2020-09-06,Rain overnight.,rain,1599350340,1599395520,0.64,0.5746,1.3839,1599414300,0.64,rain,27.0,1599378240,19.58,1599425160,31.27,1599378900,21.09,1599424680,22.25,1.0,1006.5,0.92,2.55,1599374700,203,0.63,8,1599373800,14.35,261.0,19.38,1599349860,27.0,1599378240,20.77,1599349920,31.27,1599378900
2,2020-09-07,Humid and partly cloudy throughout the day.,rain,1599436740,1599481860,0.67,0.5138,1.3237,1599416100,0.71,rain,25.84,1599460620,19.57,1599508980,26.89,1599462000,21.01,1599508980,21.92,1.0,1007.2,0.81,2.32,1599464220,191,0.63,10,1599458160,15.003,260.5,19.58,1599425160,25.84,1599460620,21.09,1599424680,26.89,1599462000
3,2020-09-08,Humid and mostly cloudy throughout the day.,rain,1599523200,1599568200,0.7,0.4443,0.7783,1599555840,0.68,rain,26.05,1599545400,19.37,1599609480,27.67,1599544980,20.95,1599609480,21.97,1.0,1007.8,0.83,1.97,1599548280,175,0.89,8,1599544980,15.012,262.6,19.57,1599508980,26.05,1599545400,21.01,1599508980,27.67,1599544980
4,2020-09-09,Possible light rain in the morning.,rain,1599609600,1599654540,0.73,0.5918,0.7738,1599626640,0.74,rain,25.57,1599634020,19.32,1599695880,26.44,1599631380,20.78,1599695880,21.71,1.0,1007.5,0.63,1.58,1599620400,151,0.91,6,1599631260,12.193,260.1,19.37,1599609480,25.57,1599634020,20.95,1599609480,26.44,1599631380
5,2020-09-10,Rain overnight.,rain,1599696000,1599740880,0.76,0.452,1.1503,1599757560,0.66,rain,26.66,1599720360,19.12,1599782160,29.61,1599720780,20.58,1599782220,21.98,1.0,1004.8,0.86,1.88,1599726420,175,0.74,8,1599722700,15.677,251.4,19.32,1599695880,26.66,1599720360,20.78,1599695880,29.61,1599720780
6,2020-09-11,Humid and mostly cloudy throughout the day.,rain,1599782460,1599827160,0.79,0.5767,1.3902,1599815100,0.75,rain,27.06,1599810900,19.33,1599868380,32.16,1599811140,20.5,1599868500,22.26,1.0,1005.3,0.96,2.99,1599813840,136,0.88,8,1599805860,14.139,252.2,19.12,1599782160,27.06,1599810900,20.58,1599782220,32.16,1599811140
7,2020-09-12,Humid and overcast throughout the day.,rain,1599868860,1599913500,0.82,0.3037,0.7971,1599911700,0.65,rain,28.38,1599897900,20.01,1599954840,33.64,1599898980,21.03,1599954960,22.7,0.98,1007.7,0.98,2.4,1599908100,101,0.93,6,1599894000,14.541,254.6,19.33,1599868380,28.38,1599897900,20.5,1599868500,33.64,1599898980
