,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
0,2020-09-08,Humid and partly cloudy throughout the day.,rain,1599523320,1599568380,0.7,0.2047,0.5867,1599556080,0.41,rain,23.57,1599551700,15.04,1599609300,24.05,1599551880,15.68,1599609240,17.91,0.99,1008.9,0.79,1.99,1599557880,205,0.7,9,1599547320,14.839,265.1,14.34,1599522480,23.57,1599551700,15.45,1599522420,24.05,1599551880
1,2020-09-09,Mostly cloudy throughout the day.,rain,1599609780,1599654720,0.73,0.2964,0.7735,1599642180,0.43,rain,22.53,1599636960,14.49,1599695580,22.97,1599637320,14.84,1599695580,17.83,0.99,1008.7,0.78,2.04,1599642180,178,0.77,10,1599630720,14.356,261.2,15.04,1599609300,22.53,1599636960,15.68,1599609240,22.97,1599637320
2,2020-09-10,Mostly cloudy throughout the day.,rain,1599696180,1599741060,0.76,0.3053,0.7861,1599733020,0.44,rain,23.48,1599722100,14.54,1599782040,23.64,1599722580,15.2,1599782040,16.91,0.94,1005.9,0.81,1.65,1599720720,171,0.9,8,1599719640,15.467,256.3,14.49,1599695580,23.48,1599722100,14.84,1599695580,23.64,1599722580
3,2020-09-11,Partly cloudy throughout the day.,rain,1599782640,1599827400,0.79,0.3974,1.2838,1599815880,0.52,rain,22.41,1599808320,14.66,1599868560,22.88,1599808980,15.44,1599868620,17.66,0.99,1006.7,0.78,1.91,1599815280,160,0.72,10,1599803760,13.618,253.8,14.54,1599782040,22.41,1599808320,15.2,1599782040,22.88,1599808980
4,2020-09-12,Humid throughout the day.,rain,1599869040,1599913680,0.82,0.5344,1.7336,1599903060,0.55,rain,22.71,1599894420,15.03,1599955080,23.19,1599895080,15.64,1599955200,17.94,0.98,1008.8,0.78,2.36,1599902400,196,0.92,7,1599890340,11.797,255.0,14.66,1599868560,22.71,1599894420,15.44,1599868620,23.19,1599895080
5,2020-09-13,Partly cloudy throughout the day.,rain,1599955440,1600000020,0.86,0.5732,1.6017,1599997560,0.63,rain,24.18,1599983700,15.12,1600041240,24.34,1599984000,15.8,1600041360,17.51,0.94,1008.9,0.71,2.15,1599991740,158,0.75,9,1599978720,11.959,259.6,15.03,1599955080,24.18,1599983700,15.64,1599955200,24.34,1599984000
6,2020-09-14,Rain in the afternoon.,rain,1600041900,1600086360,0.89,0.5482,1.6117,1600074900,0.67,rain,22.99,1600067700,15.05,1600127580,23.17,1600068240,15.59,1600127640,17.47,0.96,1008.5,0.73,1.95,1600075020,125,0.85,8,1600064820,11.36,258.2,15.12,1600041240,22.99,1600067700,15.8,1600041360,23.17,1600068240
7,2020-09-15,Rain in the evening.,rain,1600128300,1600172700,0.93,0.5119,1.0024,1600149900,0.68,rain,20.76,1600153560,14.62,1600213800,21.07,1600153680,15.03,1600213800,17.01,0.97,1008.4,0.78,1.91,1600161180,135,0.84,8,1600152840,12.498,252.7,15.05,1600127580,20.76,1600153560,15.59,1600127640,21.07,1600153680
